watershed_desc,begin_code,location_desc,domain_desc,state_ansi,Value,region_desc,zip_5,short_desc,congr_district_code,end_code,agg_level_desc,sector_desc,commodity_desc,state_name,county_ansi,CV (%),reference_period_desc,country_name,country_code,group_desc,unit_desc,asd_code,watershed_code,util_practice_desc,prodn_practice_desc,week_ending,asd_desc,source_desc,domaincat_desc,class_desc,county_code,county_name,freq_desc,state_fips_code,load_time,state_alpha,year,statisticcat_desc,Year,Eggs Set,Date,YoY_Growth,YoY_Growth_Rolling_Avg
,31,US TOTAL,TOTAL,,"231,314,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,31,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #31,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-08-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET,2020,231314000.0,2025-01-01,0.2140195823585378,-1.5478492576504326
,6,US TOTAL,TOTAL,,"228,834,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,6,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #06,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-02-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,228834000.0,2025-01-01,-1.4479146927595665,-1.8006334850687218
,7,US TOTAL,TOTAL,,"230,508,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,7,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #07,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-02-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,230508000.0,2025-01-01,1.1914273422478194,-1.673201371401985
,8,US TOTAL,TOTAL,,"232,922,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,8,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #08,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-02-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,232922000.0,2025-01-01,7.832761582015069,-0.5432208304020932
,30,US TOTAL,TOTAL,,"233,865,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,30,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #30,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-07-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,233865000.0,2025-01-01,2.3869044231282777,0.019494883192767487
,31,US TOTAL,TOTAL,,"234,029,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,31,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #31,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-08-03,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,234029000.0,2025-01-01,1.4619109760380056,0.12655417564057245
,32,US TOTAL,TOTAL,,"232,161,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,32,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #32,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-08-10,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,232161000.0,2025-01-01,0.3587932443122721,-0.13198097652562435
,33,US TOTAL,TOTAL,,"233,173,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,33,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #33,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-08-17,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,233173000.0,2025-01-01,0.6687562601457531,-0.2832102415054263
,34,US TOTAL,TOTAL,,"231,069,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,34,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #34,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-08-24,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,231069000.0,2025-01-01,-0.19781710124521235,-0.14955185499501333
,35,US TOTAL,TOTAL,,"231,329,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,35,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #35,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-08-31,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,231329000.0,2025-01-01,3.086870883503723,0.52044321343467
,36,US TOTAL,TOTAL,,"226,122,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,36,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #36,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-09-07,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,226122000.0,2025-01-01,0.3252155162851711,0.8775641499775647
,29,US TOTAL,TOTAL,,"233,292,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,29,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #29,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-07-20,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,233292000.0,2025-01-01,5.826317317462615,1.808937111124372
,37,US TOTAL,TOTAL,,"222,160,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,37,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #37,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-09-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,222160000.0,2025-01-01,-3.957391251718445,1.461319541617957
,39,US TOTAL,TOTAL,,"226,526,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,39,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #39,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-09-28,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,226526000.0,2025-01-01,-1.0085913806514801,1.4979298176269638
,40,US TOTAL,TOTAL,,"219,586,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,40,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #40,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-10-05,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2019,EGGS SET,2019,219586000.0,2025-01-01,-4.738230343415417,1.0037916771550275
,41,US TOTAL,TOTAL,,"219,874,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,41,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #41,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-10-12,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2019,EGGS SET,2019,219874000.0,2025-01-01,-5.601875305896398,-0.11576139683759464
,42,US TOTAL,TOTAL,,"224,946,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,42,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #42,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-10-19,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2019,EGGS SET,2019,224946000.0,2025-01-01,-3.813738695401192,-0.6324816567150505
,43,US TOTAL,TOTAL,,"227,946,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,43,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #43,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-10-26,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2019,EGGS SET,2019,227946000.0,2025-01-01,-2.599250520234675,-0.9709117814044405
,44,US TOTAL,TOTAL,,"225,039,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,44,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #44,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-11-02,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2019,EGGS SET,2019,225039000.0,2025-01-01,-3.067698709085509,-1.2564527775209222
,45,US TOTAL,TOTAL,,"227,833,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,45,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #45,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-11-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2019,EGGS SET,2019,227833000.0,2025-01-01,-2.29014508540869,-1.5030278896504594
,38,US TOTAL,TOTAL,,"227,075,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,38,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #38,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-09-21,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,227075000.0,2025-01-01,-1.728488027385755,-1.630583800162171
,28,US TOTAL,TOTAL,,"232,237,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,28,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #28,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-07-13,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,232237000.0,2025-01-01,0.39251455718911643,-1.8551134940217218
,27,US TOTAL,TOTAL,,"233,305,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,27,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #27,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-07-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,233305000.0,2025-01-01,3.176603780260212,-1.617497805357135
,26,US TOTAL,TOTAL,,"229,724,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,26,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #26,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-06-29,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,229724000.0,2025-01-01,-1.529413781869926,-2.23047539696818
,9,US TOTAL,TOTAL,,"231,514,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,9,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #09,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-03-02,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,231514000.0,2025-01-01,4.210478934101558,-1.549819548149846
,10,US TOTAL,TOTAL,,"232,239,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,10,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #10,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-03-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,232239000.0,2025-01-01,2.5220063039121277,-1.2556030744362126
,11,US TOTAL,TOTAL,,"233,198,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,11,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #11,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-03-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,233198000.0,2025-01-01,6.198938001511944,-0.3441723790255989
,12,US TOTAL,TOTAL,,"231,087,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,12,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #12,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-03-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,231087000.0,2025-01-01,5.0997389413937055,0.5476288082485764
,13,US TOTAL,TOTAL,,"232,734,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,13,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #13,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-03-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,232734000.0,2025-01-01,3.4621642527539853,1.1539540539281745
,14,US TOTAL,TOTAL,,"231,419,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,14,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #14,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-04-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,231419000.0,2025-01-01,1.5236064681986017,1.4975254696309477
,15,US TOTAL,TOTAL,,"234,112,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,15,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #15,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-04-13,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,234112000.0,2025-01-01,4.031745608538961,2.089145829432987
,16,US TOTAL,TOTAL,,"235,159,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,16,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #16,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-04-20,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,235159000.0,2025-01-01,3.2155131170638063,2.547950679639028
,17,US TOTAL,TOTAL,,"234,647,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,17,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #17,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-04-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,234647000.0,2025-01-01,3.3345810855444302,2.9698731057165433
,18,US TOTAL,TOTAL,,"233,386,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,18,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #18,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-05-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,233386000.0,2025-01-01,0.49475320470036,2.9783929930091477
,19,US TOTAL,TOTAL,,"233,274,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,19,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #19,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-05-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,233274000.0,2025-01-01,-0.013287327746935862,2.7125687340085514
,20,US TOTAL,TOTAL,,"235,266,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,20,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #20,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-05-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,235266000.0,2025-01-01,2.412460169594821,3.0410582299639475
,21,US TOTAL,TOTAL,,"234,718,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,21,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #21,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-05-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,234718000.0,2025-01-01,1.3839335850099888,2.805512784206316
,22,US TOTAL,TOTAL,,"235,855,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,22,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #22,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-06-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,235855000.0,2025-01-01,1.5570166940091834,2.725096983381071
,23,US TOTAL,TOTAL,,"235,102,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,23,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #23,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-06-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,235102000.0,2025-01-01,0.8164735546617008,2.2765582794768844
,24,US TOTAL,TOTAL,,"231,262,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,24,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #24,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-06-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,231262000.0,2025-01-01,0.07572905442538858,1.857890788896191
,25,US TOTAL,TOTAL,,"233,369,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,25,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #25,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2019-06-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2021-04-07 16:05:18.000,US,2019,EGGS SET,2019,233369000.0,2025-01-01,0.27284367561251077,1.5921140741344013
,22,US TOTAL,TOTAL,,"235,533,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,22,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #22,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-05-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET,2020,235533000.0,2025-01-01,1.7777278442997257,1.6132908554761618
,21,US TOTAL,TOTAL,,"235,020,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,21,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #21,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-05-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET,2020,235020000.0,2025-01-01,0.3878485511208396,1.3096327673579848
,20,US TOTAL,TOTAL,,"229,381,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,20,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #20,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-05-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET,2020,229381000.0,2025-01-01,-2.4570609672604493,0.8369182603309637
,19,US TOTAL,TOTAL,,"228,799,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,19,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #19,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-05-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET,2020,228799000.0,2025-01-01,-2.4922543224503158,0.3513486429980682
,15,US TOTAL,TOTAL,,"239,215,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,15,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #15,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-04-17,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2023-04-04 15:00:00.000,US,2021,EGGS SET,2021,239215000.0,2025-01-01,2.4975791178562634,0.5182508024277267
,16,US TOTAL,TOTAL,,"238,796,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,16,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #16,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-04-24,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2023-04-04 15:00:00.000,US,2021,EGGS SET,2021,238796000.0,2025-01-01,2.367173366941877,0.7166225269851277
,17,US TOTAL,TOTAL,,"239,748,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,17,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #17,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-05-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2023-04-04 15:00:00.000,US,2021,EGGS SET,2021,239748000.0,2025-01-01,1.9050776567799854,0.6743406509172248
,18,US TOTAL,TOTAL,,"240,735,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,18,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #18,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-05-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2023-04-04 15:00:00.000,US,2021,EGGS SET,2021,240735000.0,2025-01-01,2.563501733995688,0.7726379966660332
,19,US TOTAL,TOTAL,,"239,352,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,19,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #19,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-05-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2023-04-04 15:00:00.000,US,2021,EGGS SET,2021,239352000.0,2025-01-01,1.4826906361959713,0.7664441585149322
,20,US TOTAL,TOTAL,,"240,587,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,20,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #20,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-05-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2023-04-04 15:00:00.000,US,2021,EGGS SET,2021,240587000.0,2025-01-01,2.3330299189288084,0.8928238555371911
