DATE,US_BEEF_CUTOUT_CHOICE
2018-11-26,144.77
2018-11-27,146.11
2018-11-28,144.27
2018-11-29,145.58
2018-11-30,145.64
2018-12-03,147.33
2018-12-04,147.81
2018-12-05,145.67
2018-12-06,145.24
2018-12-07,146.7
2018-12-10,147.73
2018-12-11,147.86
2018-12-12,148.2
2018-12-13,147.68
2018-12-14,146.26
2018-12-17,144.62
2018-12-18,145.27
2018-12-19,146.43
2018-12-20,147.11
2018-12-21,148.07
2018-12-26,151.06
2018-12-27,151.96
2018-12-28,152.57
2018-12-31,153.04
2019-01-02,154.4
2019-01-03,155.64
2019-01-04,155.2
2019-01-07,151.24
2019-01-08,151.88
2019-01-09,155.74
2019-01-10,155.11
2019-01-11,156.11
2019-01-14,156.51
2019-01-15,156.69
2019-01-16,156.68
2019-01-17,156.69
2019-01-18,155.94
2019-01-21,156.18
2019-01-22,158.08
2019-01-23,157.52
2019-01-24,156.16
2019-01-25,156.72
2019-01-28,157.24
2019-01-29,157.38
2019-01-30,158.57
2019-01-31,157.91
2019-02-01,157.32
2019-02-04,158.2
2019-02-05,159.74
2019-02-06,158.64
2019-02-07,158.71
2019-02-08,158.23
2019-02-11,159.08
2019-02-12,160.75
2019-02-13,160.28
2019-02-14,159.77
2019-02-15,159.53
2019-02-18,157.8
2019-02-19,159.15
2019-02-20,159.7
2019-02-21,159.96
2019-02-22,160.38
2019-02-25,159.26
2019-02-26,159.72
2019-02-27,159.28
2019-02-28,158.11
2019-03-01,157.68
2019-03-04,158.29
2019-03-05,163.18
2019-03-06,162.11
2019-03-07,161.17
2019-03-08,161.15
2019-03-11,162.18
2019-03-12,165.01
2019-03-13,166.66
2019-03-14,165.54
2019-03-15,166.14
2019-03-18,169.2
2019-03-19,168.07
2019-03-20,165.51
2019-03-21,167.25
2019-03-22,169.78
2019-03-25,171.31
2019-03-26,171.11
2019-03-27,170.18
2019-03-28,168.76
2019-03-29,168.82
2019-04-01,168.18
2019-04-02,168.27
2019-04-03,171.52
2019-04-04,171.06
2019-04-05,171.58
2019-04-08,171.25
2019-04-09,172.31
2019-04-10,172.38
2019-04-11,171.59
2019-04-12,172.21
2019-04-15,172.9
2019-04-16,174.45
2019-04-17,174.44
2019-04-18,173.3
2019-04-19,172.73
2019-04-22,175.16
2019-04-23,174.51
2019-04-24,171.45
2019-04-25,171.18
2019-04-26,171.31
2019-04-29,172.65
2019-04-30,174.19
2019-05-01,169.63
2019-05-02,167.92
2019-05-03,167.28
2019-05-06,169.61
2019-05-07,164.05
2019-05-08,161.96
2019-05-09,164.24
2019-05-10,164.62
2019-05-13,166.57
2019-05-14,167.55
2019-05-15,161.98
2019-05-16,159.82
2019-05-17,159.8
2019-05-20,161.79
2019-05-21,160.87
2019-05-22,161.22
2019-05-23,163.27
2019-05-24,163.3
2019-05-28,164.22
2019-05-29,162.18
2019-05-30,163.37
2019-05-31,166.92
2019-06-03,164.76
2019-06-04,164.01
2019-06-05,163.21
2019-06-06,164.56
2019-06-07,165.63
2019-06-10,166.36
2019-06-11,166.86
2019-06-12,167.33
2019-06-13,166.54
2019-06-14,166.63
2019-06-17,166.98
2019-06-18,165.45
2019-06-19,165.02
2019-06-20,165.14
2019-06-21,166.49
2019-06-24,167.15
2019-06-25,165.59
2019-06-26,164.95
2019-06-27,165.17
2019-06-28,166.97
2019-07-01,167.12
2019-07-02,169.23
2019-07-03,165.55
2019-07-05,163.67
2019-07-08,164.17
2019-07-09,165.5
2019-07-10,163.21
2019-07-11,163.11
2019-07-12,162.68
2019-07-15,162.08
2019-07-16,167.35
2019-07-17,160.11
2019-07-18,158.72
2019-07-19,159.31
2019-07-22,159.99
2019-07-23,159.89
2019-07-24,158.5
2019-07-25,157.66
2019-07-26,157.22
2019-07-29,157.77
2019-07-30,158.48
2019-07-31,155.98
2019-08-01,155.0
2019-08-02,156.31
2019-08-05,156.74
2019-08-06,156.36
2019-08-07,154.79
2019-08-08,155.29
2019-08-09,153.71
2019-08-12,155.88
2019-08-13,161.27
2019-08-14,160.01
2019-08-15,161.64
2019-08-16,166.63
2019-08-19,168.65
2019-08-20,170.28
2019-08-21,166.58
2019-08-22,166.5
2019-08-23,167.78
2019-08-26,168.63
2019-08-27,166.09
2019-08-28,165.76
2019-08-29,164.18
2019-08-30,161.76
2019-09-03,162.42
2019-09-04,162.09
2019-09-05,160.83
2019-09-06,156.22
2019-09-09,155.27
2019-09-10,154.98
2019-09-11,153.19
2019-09-12,154.07
2019-09-13,154.25
2019-09-16,154.4
2019-09-17,154.68
2019-09-18,148.72
2019-09-19,146.73
2019-09-20,145.07
2019-09-23,145.58
2019-09-24,145.5
2019-09-25,144.16
2019-09-26,145.73
2019-09-27,145.01
2019-09-30,141.49
2019-10-01,139.6
2019-10-02,138.95
2019-10-03,137.35
2019-10-04,136.86
2019-10-07,136.38
2019-10-08,137.69
2019-10-09,136.75
2019-10-10,135.95
2019-10-11,136.56
2019-10-14,137.21
2019-10-15,140.0
2019-10-16,138.95
2019-10-17,138.83
2019-10-18,139.94
2019-10-21,141.41
2019-10-22,144.66
2019-10-23,146.52
2019-10-24,146.16
2019-10-25,145.73
2019-10-28,146.91
2019-10-29,148.18
2019-10-30,149.0
2019-10-31,149.58
2019-11-01,150.48
2019-11-04,151.91
2019-11-05,153.08
2019-11-06,154.14
2019-11-07,153.71
2019-11-08,154.88
2019-11-11,157.87
2019-11-12,158.48
2019-11-13,158.43
2019-11-14,158.79
2019-11-15,160.35
2019-11-18,158.44
2019-11-19,159.31
2019-11-20,157.75
2019-11-21,160.04
2019-11-22,158.23
2019-11-25,157.01
2019-11-26,157.22
2019-11-27,157.91
2019-11-29,158.5
2019-12-02,159.78
2019-12-03,158.92
2019-12-04,156.88
2019-12-05,152.47
2019-12-06,152.06
2019-12-09,151.47
2019-12-10,150.53
2019-12-11,151.0
2019-12-12,150.45
2019-12-13,148.98
2019-12-16,149.88
2019-12-17,148.96
2019-12-18,145.26
2019-12-19,143.95
2019-12-20,143.96
2019-12-23,145.82
2019-12-26,145.33
2019-12-27,146.55
2019-12-30,147.14
2019-12-31,147.29
2020-01-02,148.49
2020-01-03,148.91
2020-01-06,149.79
2020-01-07,150.88
2020-01-08,154.74
2020-01-09,153.75
2020-01-10,152.37
2020-01-13,153.2
2020-01-14,155.95
2020-01-15,155.2
2020-01-16,154.98
2020-01-17,155.27
2020-01-20,155.91
2020-01-21,156.69
2020-01-22,154.67
2020-01-23,153.29
2020-01-24,151.5
2020-01-27,152.17
2020-01-28,153.11
2020-01-29,151.73
2020-01-30,149.06
2020-01-31,148.64
2020-02-03,149.69
2020-02-04,149.83
2020-02-05,146.48
2020-02-06,144.52
2020-02-07,142.29
2020-02-10,141.55
2020-02-11,141.77
2020-02-12,142.45
2020-02-13,142.34
2020-02-14,145.7
2020-02-17,150.05
2020-02-18,149.47
2020-02-19,145.7
2020-02-20,145.23
2020-02-21,146.42
2020-02-24,145.5
2020-02-25,146.02
2020-02-26,147.1
2020-02-27,144.21
2020-02-28,144.41
2020-03-02,148.07
2020-03-03,148.35
2020-03-04,147.07
2020-03-05,148.21
2020-03-06,148.69
2020-03-09,147.48
2020-03-10,143.56
2020-03-11,143.47
2020-03-12,144.47
2020-03-13,144.24
2020-03-16,148.6
2020-03-17,151.77
2020-03-18,151.54
2020-03-19,150.23
2020-03-20,141.85
2020-03-23,143.56
2020-03-24,151.04
2020-03-25,132.02
2020-03-26,130.32
2020-03-27,128.45
2020-03-30,122.24
2020-03-31,104.51
2020-04-01,98.97
2020-04-02,101.56
2020-04-03,96.49
2020-04-06,92.79
2020-04-07,95.06
2020-04-08,100.34
2020-04-09,96.49
2020-04-10,98.36
2020-04-13,102.39
2020-04-14,104.56
2020-04-15,113.27
2020-04-16,119.89
2020-04-17,122.34
2020-04-20,129.34
2020-04-21,134.82
2020-04-22,144.86
2020-04-23,154.51
2020-04-24,176.11
2020-04-27,178.51
2020-04-28,195.57
2020-04-29,212.37
2020-04-30,216.25
2020-05-01,234.73
2020-05-04,248.91
2020-05-05,262.02
2020-05-06,271.84
2020-05-07,278.2
2020-05-08,280.36
2020-05-11,280.77
2020-05-12,273.15
2020-05-13,278.33
2020-05-14,276.26
2020-05-15,247.27
2020-05-18,242.73
2020-05-19,236.71
2020-05-20,222.62
2020-05-21,214.39
2020-05-22,209.23
2020-05-26,217.3
2020-05-27,214.0
2020-05-28,201.47
2020-05-29,197.35
2020-06-01,185.26
2020-06-02,180.59
2020-06-03,177.14
2020-06-04,168.11
2020-06-05,150.16
2020-06-08,147.78
2020-06-09,141.78
2020-06-10,137.71
2020-06-11,137.19
2020-06-12,139.5
2020-06-15,138.17
2020-06-16,136.93
2020-06-17,139.41
2020-06-18,133.54
2020-06-19,131.95
2020-06-22,133.53
2020-06-23,131.94
2020-06-24,131.98
2020-06-25,132.42
2020-06-26,130.4
2020-06-29,129.34
2020-06-30,127.79
2020-07-01,127.2
2020-07-02,127.19
2020-07-06,127.86
2020-07-07,129.17
2020-07-08,127.95
2020-07-09,128.12
2020-07-10,127.36
2020-07-13,125.76
2020-07-14,126.25
2020-07-15,127.13
2020-07-16,128.87
2020-07-17,129.93
2020-07-20,130.17
2020-07-21,133.31
2020-07-22,133.31
2020-07-23,133.95
2020-07-24,132.7
2020-07-27,133.38
2020-07-28,137.52
2020-07-29,137.52
2020-07-30,136.92
2020-07-31,137.06
2020-08-03,138.14
2020-08-04,137.92
2020-08-05,138.48
2020-08-06,137.86
2020-08-07,139.0
2020-08-10,144.92
2020-08-11,138.22
2020-08-12,139.02
2020-08-13,139.45
2020-08-14,137.3
2020-08-17,138.7
2020-08-18,140.59
2020-08-19,140.75
2020-08-20,138.54
2020-08-21,138.91
2020-08-24,140.85
2020-08-25,141.43
2020-08-26,142.56
2020-08-27,141.59
2020-08-28,141.79
2020-08-31,143.11
2020-09-01,143.3
2020-09-02,142.28
2020-09-03,141.54
2020-09-04,141.62
2020-09-08,141.79
2020-09-09,141.29
2020-09-10,139.38
2020-09-11,135.8
2020-09-14,134.84
2020-09-15,140.02
2020-09-16,138.85
2020-09-17,138.79
2020-09-18,137.58
2020-09-21,136.94
2020-09-22,140.28
2020-09-23,139.77
2020-09-24,139.93
2020-09-25,139.44
2020-09-28,138.9
2020-09-29,137.21
2020-09-30,135.5
2020-10-01,132.84
2020-10-02,133.3
2020-10-05,132.93
2020-10-06,130.32
2020-10-07,134.21
2020-10-08,131.55
2020-10-09,129.36
2020-10-12,130.35
2020-10-13,129.47
2020-10-14,129.53
2020-10-15,128.13
2020-10-16,126.97
2020-10-19,129.93
2020-10-20,133.22
2020-10-21,129.36
2020-10-22,128.28
2020-10-23,121.35
2020-10-26,119.78
2020-10-27,121.38
2020-10-28,120.28
2020-10-29,121.23
2020-10-30,119.72
2020-11-02,120.21
2020-11-03,127.5
2020-11-04,122.14
2020-11-05,123.19
2020-11-06,123.61
2020-11-09,124.51
2020-11-10,130.76
2020-11-11,128.72
2020-11-12,126.93
2020-11-13,125.84
2020-11-16,125.66
2020-11-17,130.21
2020-11-18,128.01
2020-11-19,128.15
2020-11-20,124.19
2020-11-23,123.8
2020-11-24,129.28
2020-11-25,127.65
2020-11-27,127.66
2020-11-30,132.47
2020-12-01,135.66
2020-12-02,131.93
2020-12-03,130.39
2020-12-04,130.14
2020-12-07,128.51
2020-12-08,124.96
2020-12-09,118.08
2020-12-10,116.27
2020-12-11,113.97
2020-12-14,109.04
2020-12-15,107.2
2020-12-16,108.29
2020-12-17,110.93
2020-12-18,113.45
2020-12-21,111.53
2020-12-22,112.37
2020-12-23,115.34
2020-12-28,110.59
2020-12-29,107.22
2020-12-30,112.95
2020-12-31,112.28
2021-01-04,111.13
2021-01-05,115.98
2021-01-06,117.31
2021-01-07,116.38
2021-01-08,115.3
2021-01-11,117.61
2021-01-12,118.18
2021-01-13,118.28
2021-01-14,119.19
2021-01-15,120.5
2021-01-18,122.77
2021-01-19,126.62
2021-01-20,127.42
2021-01-21,127.78
2021-01-22,127.86
2021-01-25,128.16
2021-01-26,131.67
2021-01-27,133.98
2021-01-28,136.65
2021-01-29,137.32
2021-02-01,137.43
2021-02-02,137.74
2021-02-03,136.97
2021-02-04,134.23
2021-02-05,132.36
2021-02-08,133.66
2021-02-09,134.41
2021-02-10,133.31
2021-02-11,133.55
2021-02-12,134.0
2021-02-15,133.71
2021-02-16,136.29
2021-02-17,140.91
2021-02-18,140.3
2021-02-19,138.13
2021-02-22,138.1
2021-02-23,138.99
2021-02-24,140.21
2021-02-25,142.2
2021-02-26,141.85
2021-03-01,140.29
2021-03-02,140.64
2021-03-03,141.47
2021-03-04,140.07
2021-03-05,139.68
2021-03-08,138.18
2021-03-09,139.15
2021-03-10,140.49
2021-03-11,139.4
2021-03-12,139.31
2021-03-15,138.21
2021-03-16,139.48
2021-03-17,141.55
2021-03-18,142.29
2021-03-19,143.78
2021-03-22,145.64
2021-03-23,148.2
2021-03-24,149.15
2021-03-25,152.03
2021-03-26,153.96
2021-03-29,156.83
2021-03-30,160.81
2021-03-31,164.12
2021-04-01,168.39
2021-04-02,170.85
2021-04-05,172.16
2021-04-06,174.68
2021-04-07,177.93
2021-04-08,184.85
2021-04-09,186.83
2021-04-12,183.83
2021-04-13,185.92
2021-04-14,189.49
2021-04-15,190.96
2021-04-16,193.0
2021-04-19,193.08
2021-04-20,194.27
2021-04-21,196.01
2021-04-22,196.45
2021-04-23,194.96
2021-04-26,196.63
2021-04-27,197.0
2021-04-28,198.05
2021-04-29,198.67
2021-04-30,201.56
2021-05-03,202.77
2021-05-04,203.79
2021-05-05,205.9
2021-05-06,207.48
2021-05-07,208.04
2021-05-10,209.89
2021-05-11,211.05
2021-05-12,210.88
2021-05-13,212.97
2021-05-14,214.47
2021-05-17,214.37
2021-05-18,222.14
2021-05-19,220.41
2021-05-20,217.65
2021-05-21,217.62
2021-05-24,221.71
2021-05-25,224.32
2021-05-26,225.13
2021-05-27,226.57
2021-05-28,226.01
2021-06-01,232.46
2021-06-02,240.46
2021-06-03,242.89
2021-06-04,240.49
2021-06-07,242.14
2021-06-08,244.49
2021-06-09,243.3
2021-06-10,241.34
2021-06-11,243.18
2021-06-14,242.78
2021-06-15,243.5
2021-06-16,245.91
2021-06-17,246.94
2021-06-18,244.82
2021-06-21,246.1
2021-06-22,245.65
2021-06-23,245.08
2021-06-24,247.29
2021-06-25,247.59
2021-06-28,246.56
2021-06-29,241.52
2021-06-30,240.92
2021-07-01,241.25
2021-07-02,243.91
2021-07-06,243.42
2021-07-07,243.64
2021-07-08,241.47
2021-07-09,241.61
2021-07-12,244.63
2021-07-13,244.76
2021-07-14,245.24
2021-07-15,242.44
2021-07-16,241.68
2021-07-19,247.18
2021-07-20,245.39
2021-07-21,245.25
2021-07-22,242.27
2021-07-23,235.7
2021-07-26,228.65
2021-07-27,240.66
2021-07-28,244.28
2021-07-29,243.72
2021-07-30,244.54
2021-08-02,239.06
2021-08-03,237.94
2021-08-04,242.36
2021-08-05,245.86
2021-08-06,239.48
2021-08-09,243.93
2021-08-10,248.9
2021-08-11,250.48
2021-08-12,250.5
2021-08-13,252.38
2021-08-16,258.02
2021-08-17,252.64
2021-08-18,253.63
2021-08-19,257.34
2021-08-20,255.73
2021-08-23,254.9
2021-08-24,253.2
2021-08-25,250.95
2021-08-26,255.01
2021-08-27,255.41
2021-08-30,250.93
2021-08-31,252.36
2021-09-01,250.47
2021-09-02,251.06
2021-09-03,245.58
2021-09-07,241.47
2021-09-08,247.19
2021-09-09,243.78
2021-09-10,239.63
2021-09-13,239.48
2021-09-14,236.33
2021-09-15,232.51
2021-09-16,233.65
2021-09-17,235.31
2021-09-20,233.16
2021-09-21,229.64
2021-09-22,228.89
2021-09-23,226.33
2021-09-24,210.49
2021-09-27,209.57
2021-09-28,213.83
2021-09-29,213.01
2021-09-30,205.29
2021-10-01,198.47
2021-10-04,194.91
2021-10-05,193.93
2021-10-06,194.78
2021-10-07,194.13
2021-10-08,191.28
2021-10-11,196.11
2021-10-12,191.7
2021-10-13,186.64
2021-10-14,186.24
2021-10-15,185.5
2021-10-18,184.95
2021-10-19,185.13
2021-10-20,180.18
2021-10-21,180.35
2021-10-22,180.3
2021-10-25,177.81
2021-10-26,176.29
2021-10-27,175.94
2021-10-28,176.31
2021-10-29,175.07
2021-11-01,177.59
2021-11-02,178.65
2021-11-03,181.72
2021-11-04,182.03
2021-11-05,183.31
2021-11-08,182.01
2021-11-09,182.24
2021-11-10,185.25
2021-11-11,185.54
2021-11-12,185.83
2021-11-15,184.77
2021-11-16,184.32
2021-11-17,185.75
2021-11-18,184.6
2021-11-19,184.72
2021-11-22,184.88
2021-11-23,184.34
2021-11-24,185.3
2021-11-26,184.06
2021-11-29,183.87
2021-11-30,179.83
2021-12-01,181.13
2021-12-02,183.08
2021-12-03,185.41
2021-12-06,186.13
2021-12-07,184.12
2021-12-08,184.22
2021-12-09,186.17
2021-12-10,186.18
2021-12-13,179.97
2021-12-14,181.35
2021-12-15,183.53
2021-12-16,183.48
2021-12-17,184.64
2021-12-20,183.4
2021-12-21,177.92
2021-12-22,179.6
2021-12-23,178.16
2021-12-27,177.84
2021-12-28,183.3
2021-12-29,183.49
2021-12-30,182.07
2022-01-03,183.6
2022-01-04,184.35
2022-01-05,186.21
2022-01-06,189.49
2022-01-07,190.71
2022-01-10,189.46
2022-01-11,188.3
2022-01-12,195.13
2022-01-13,196.46
2022-01-14,197.9
2022-01-17,198.51
2022-01-18,198.31
2022-01-19,201.02
2022-01-20,200.41
2022-01-21,200.42
2022-01-24,199.5
2022-01-25,195.74
2022-01-26,195.02
2022-01-27,191.93
2022-01-28,192.04
2022-01-31,195.09
2022-02-01,195.04
2022-02-02,196.15
2022-02-03,195.82
2022-02-04,196.05
2022-02-07,195.24
2022-02-08,194.5
2022-02-09,194.81
2022-02-10,193.69
2022-02-11,193.35
2022-02-14,191.2
2022-02-15,189.31
2022-02-16,189.55
2022-02-17,187.08
2022-02-18,181.39
2022-02-21,180.88
2022-02-22,180.33
2022-02-23,178.78
2022-02-24,181.45
2022-02-25,181.26
2022-02-28,178.93
2022-03-01,179.9
2022-03-02,182.29
2022-03-03,178.19
2022-03-04,176.56
2022-03-07,181.94
2022-03-08,181.53
2022-03-09,180.63
2022-03-10,181.35
2022-03-11,182.68
2022-03-14,182.25
2022-03-15,185.43
2022-03-16,186.65
2022-03-17,186.41
2022-03-18,186.95
2022-03-21,190.38
2022-03-22,194.1
2022-03-23,195.25
2022-03-24,195.0
2022-03-25,193.43
2022-03-28,192.79
2022-03-29,194.17
2022-03-30,198.4
2022-03-31,203.57
2022-04-01,207.09
2022-04-04,205.95
2022-04-05,205.32
2022-04-06,205.83
2022-04-07,209.1
2022-04-08,205.13
2022-04-11,204.07
2022-04-12,206.5
2022-04-13,205.51
2022-04-14,206.39
2022-04-15,204.5
2022-04-18,205.66
2022-04-19,204.97
2022-04-20,206.12
2022-04-21,204.76
2022-04-22,205.58
2022-04-25,209.34
2022-04-26,208.77
2022-04-27,201.67
2022-04-28,199.88
2022-04-29,199.63
2022-05-02,196.9
2022-05-03,196.44
2022-05-04,198.52
2022-05-05,191.49
2022-05-06,193.8
2022-05-09,194.27
2022-05-10,194.84
2022-05-11,198.96
2022-05-12,199.2
2022-05-13,201.41
2022-05-16,200.03
2022-05-17,197.58
2022-05-18,193.76
2022-05-19,194.18
2022-05-20,194.17
2022-05-23,200.2
2022-05-24,201.3
2022-05-25,195.97
2022-05-26,194.68
2022-05-27,202.59
2022-05-31,199.71
2022-06-01,197.94
2022-06-02,193.14
2022-06-03,193.64
2022-06-06,200.37
2022-06-07,199.2
2022-06-08,199.92
2022-06-09,201.97
2022-06-10,204.92
2022-06-13,196.86
2022-06-14,199.33
2022-06-15,203.13
2022-06-16,196.62
2022-06-17,194.29
2022-06-20,196.87
2022-06-21,201.62
2022-06-22,197.83
2022-06-23,193.74
2022-06-24,194.18
2022-06-27,196.97
2022-06-28,198.21
2022-06-29,192.86
2022-06-30,190.1
2022-07-01,196.71
2022-07-05,194.81
2022-07-06,195.25
2022-07-07,192.58
2022-07-08,189.04
2022-07-11,188.57
2022-07-12,183.08
2022-07-13,186.05
2022-07-14,187.12
2022-07-15,185.44
2022-07-18,190.09
2022-07-19,192.09
2022-07-20,188.65
2022-07-21,186.76
2022-07-22,192.05
2022-07-25,188.53
2022-07-26,185.65
2022-07-27,186.22
2022-07-28,187.07
2022-07-29,184.41
2022-08-01,184.43
2022-08-02,178.96
2022-08-03,176.45
2022-08-04,178.87
2022-08-05,179.01
2022-08-08,181.81
2022-08-09,171.48
2022-08-10,169.14
2022-08-11,171.27
2022-08-12,176.92
2022-08-15,175.69
2022-08-16,173.54
2022-08-17,175.0
2022-08-18,174.53
2022-08-19,173.52
2022-08-22,173.92
2022-08-23,176.72
2022-08-24,180.45
2022-08-25,174.38
2022-08-26,174.08
2022-08-29,178.54
2022-08-30,179.15
2022-08-31,179.3
2022-09-01,179.22
2022-09-02,183.25
2022-09-06,183.07
2022-09-07,180.14
2022-09-08,173.12
2022-09-09,172.14
2022-09-12,177.61
2022-09-13,176.01
2022-09-14,170.79
2022-09-15,170.02
2022-09-16,171.09
2022-09-19,171.83
2022-09-20,173.36
2022-09-21,167.88
2022-09-22,164.11
2022-09-23,162.84
2022-09-26,166.28
2022-09-27,171.13
2022-09-28,163.92
2022-09-29,157.41
2022-09-30,154.87
2022-10-03,158.56
2022-10-04,155.68
2022-10-05,154.74
2022-10-06,154.36
2022-10-07,154.55
2022-10-10,151.95
2022-10-11,149.49
2022-10-12,148.51
2022-10-13,149.52
2022-10-14,156.55
2022-10-17,148.89
2022-10-18,148.38
2022-10-19,151.2
2022-10-20,149.05
2022-10-21,146.24
2022-10-24,154.84
2022-10-25,148.84
2022-10-26,149.43
2022-10-27,150.8
2022-10-28,155.74
2022-10-31,154.75
2022-11-01,147.27
2022-11-02,152.03
2022-11-03,151.07
2022-11-04,154.68
2022-11-07,155.89
2022-11-08,153.67
2022-11-09,153.59
2022-11-10,155.83
2022-11-11,154.7
2022-11-14,148.48
2022-11-15,147.07
2022-11-16,151.23
2022-11-17,153.05
2022-11-18,144.61
2022-11-21,143.91
2022-11-22,145.82
2022-11-23,145.41
2022-11-25,144.85
2022-11-28,143.76
2022-11-29,145.39
2022-11-30,145.09
2022-12-01,146.31
2022-12-02,148.07
2022-12-05,142.88
2022-12-06,143.64
2022-12-07,143.06
2022-12-08,142.77
2022-12-09,145.98
2022-12-12,157.91
2022-12-13,156.8
2022-12-14,153.26
2022-12-15,158.67
2022-12-16,160.82
2022-12-19,159.65
2022-12-20,161.03
2022-12-21,159.39
2022-12-22,158.97
2022-12-23,163.94
2022-12-27,165.81
2022-12-28,165.59
2022-12-29,161.75
2022-12-30,161.83
2023-01-03,171.66
2023-01-04,169.93
2023-01-05,169.23
2023-01-06,169.68
2023-01-09,173.8
2023-01-10,175.33
2023-01-11,174.5
2023-01-12,173.48
2023-01-13,174.98
2023-01-16,176.4
2023-01-17,176.79
2023-01-18,177.11
2023-01-19,176.97
2023-01-20,177.38
2023-01-23,176.79
2023-01-24,177.44
2023-01-25,177.67
2023-01-26,177.59
2023-01-27,179.02
2023-01-30,179.84
2023-01-31,177.59
2023-02-01,179.9
2023-02-02,179.41
2023-02-03,180.1
2023-02-06,180.48
2023-02-07,180.45
2023-02-08,181.25
2023-02-09,183.31
2023-02-10,184.37
2023-02-13,184.0
2023-02-14,184.76
2023-02-15,187.08
2023-02-16,188.75
2023-02-17,188.6
2023-02-20,188.4
2023-02-21,190.93
2023-02-22,192.35
2023-02-23,196.77
2023-02-24,199.17
2023-02-27,195.79
2023-02-28,198.52
2023-03-01,203.43
2023-03-02,203.87
2023-03-03,204.62
2023-03-06,204.39
2023-03-07,206.57
2023-03-08,208.5
2023-03-09,208.31
2023-03-10,208.14
2023-03-13,211.74
2023-03-14,215.36
2023-03-15,213.43
2023-03-16,212.94
2023-03-17,215.57
2023-03-20,217.26
2023-03-21,216.62
2023-03-22,216.1
2023-03-23,217.29
2023-03-24,221.21
2023-03-27,221.71
2023-03-28,220.72
2023-03-29,222.36
2023-03-30,222.18
2023-03-31,222.5
2023-04-03,224.41
2023-04-04,227.56
2023-04-05,228.05
2023-04-06,229.88
2023-04-07,234.34
2023-04-10,235.33
2023-04-11,238.99
2023-04-12,239.52
2023-04-13,245.32
2023-04-14,247.81
2023-04-17,247.54
2023-04-18,252.94
2023-04-19,259.9
2023-04-20,259.53
2023-04-21,258.72
2023-04-24,259.43
2023-04-25,264.01
2023-04-26,267.38
2023-04-27,268.44
2023-04-28,269.2
2023-05-01,267.77
2023-05-02,270.63
2023-05-03,272.03
2023-05-04,273.39
2023-05-05,273.76
2023-05-08,272.97
2023-05-09,272.46
2023-05-10,267.21
2023-05-11,269.39
2023-05-12,266.8
2023-05-15,263.83
2023-05-16,269.4
2023-05-17,266.43
2023-05-18,266.19
2023-05-19,264.99
2023-05-22,264.58
2023-05-23,260.02
2023-05-24,256.81
2023-05-25,257.98
2023-05-26,257.06
2023-05-30,259.37
2023-05-31,261.11
2023-06-01,258.55
2023-06-02,254.07
2023-06-05,257.09
2023-06-06,266.66
2023-06-07,270.6
2023-06-08,271.61
2023-06-09,271.23
2023-06-12,270.0
2023-06-13,272.65
2023-06-14,274.82
2023-06-15,273.45
2023-06-16,268.34
2023-06-19,268.06
2023-06-20,265.75
2023-06-21,261.7
2023-06-22,261.92
2023-06-23,259.71
2023-06-26,263.26
2023-06-27,265.06
2023-06-28,267.23
2023-06-29,260.88
2023-06-30,254.25
2023-07-03,253.64
2023-07-05,255.69
2023-07-06,261.68
2023-07-07,256.49
2023-07-10,255.06
2023-07-11,251.07
2023-07-12,250.67
2023-07-13,247.91
2023-07-14,241.51
2023-07-17,241.58
2023-07-18,241.09
2023-07-19,234.26
2023-07-20,231.54
2023-07-21,231.82
2023-07-24,235.53
2023-07-25,235.04
2023-07-26,230.11
2023-07-27,228.2
2023-07-28,228.81
2023-07-31,228.52
2023-08-01,231.91
2023-08-02,233.32
2023-08-03,233.89
2023-08-04,219.81
2023-08-07,213.52
2023-08-08,214.59
2023-08-09,220.64
2023-08-10,219.4
2023-08-11,218.17
2023-08-14,219.41
2023-08-15,217.9
2023-08-16,220.02
2023-08-17,218.91
2023-08-18,218.02
2023-08-21,218.21
2023-08-22,222.07
2023-08-23,222.71
2023-08-24,222.65
2023-08-25,224.5
2023-08-28,225.05
2023-08-29,213.58
2023-08-30,210.79
2023-08-31,207.04
2023-09-01,207.4
2023-09-05,208.99
2023-09-06,207.29
2023-09-07,205.6
2023-09-08,208.97
2023-09-11,207.97
2023-09-12,208.42
2023-09-13,209.55
2023-09-14,207.03
2023-09-15,204.19
2023-09-18,202.65
2023-09-19,201.41
2023-09-20,195.95
2023-09-21,195.74
2023-09-22,201.78
2023-09-25,199.97
2023-09-26,199.02
2023-09-27,198.54
2023-09-28,198.01
2023-09-29,195.68
2023-10-02,193.12
2023-10-03,190.4
2023-10-04,189.74
2023-10-05,186.85
2023-10-06,181.67
2023-10-09,182.7
2023-10-10,185.66
2023-10-11,177.24
2023-10-12,175.35
2023-10-13,177.41
2023-10-16,178.63
2023-10-17,180.3
2023-10-18,181.8
2023-10-19,181.49
2023-10-20,184.04
2023-10-23,181.89
2023-10-24,176.77
2023-10-25,176.23
2023-10-26,177.05
2023-10-27,176.49
2023-10-30,177.44
2023-10-31,175.87
2023-11-01,173.32
2023-11-02,173.24
2023-11-03,171.69
2023-11-06,161.32
2023-11-07,162.29
2023-11-08,169.4
2023-11-09,167.28
2023-11-10,174.75
2023-11-13,171.12
2023-11-14,170.33
2023-11-15,171.67
2023-11-16,169.95
2023-11-17,171.0
2023-11-20,173.25
2023-11-21,164.15
