DATE,US_HOG_CARCASS_PRICE
2018-11-05,56.39
2018-11-06,55.8
2018-11-07,55.28
2018-11-08,54.31
2018-11-09,53.35
2018-11-12,51.89
2018-11-13,51.61
2018-11-14,51.37
2018-11-15,51.65
2018-11-16,51.6
2018-11-19,51.77
2018-11-20,51.27
2018-11-21,50.76
2018-11-23,50.42
2018-11-26,50.19
2018-11-27,49.55
2018-11-28,49.59
2018-11-29,49.49
2018-11-30,50.03
2018-12-03,49.5
2018-12-04,48.68
2018-12-05,47.51
2018-12-06,47.52
2018-12-07,47.89
2018-12-10,47.35
2018-12-11,46.58
2018-12-12,46.33
2018-12-13,46.42
2018-12-14,46.71
2018-12-17,46.12
2018-12-18,45.86
2018-12-19,45.44
2018-12-20,44.68
2018-12-21,44.07
2018-12-26,44.53
2018-12-27,44.82
2018-12-28,45.17
2018-12-31,45.65
2019-01-02,46.53
2019-01-03,47.4
2019-01-04,48.22
2019-01-07,48.87
2019-01-08,50.18
2019-01-09,51.19
2019-01-10,51.14
2019-01-11,50.88
2019-01-14,51.66
2019-01-15,51.46
2019-01-16,51.7
2019-01-17,51.44
2019-01-18,51.81
2019-01-21,52.39
2019-01-22,52.2
2019-01-23,52.49
2019-01-24,51.58
2019-01-25,51.32
2019-01-28,51.52
2019-01-29,51.44
2019-01-30,51.37
2019-01-31,50.84
2019-02-01,50.38
2019-02-04,50.59
2019-02-05,50.16
2019-02-06,49.77
2019-02-07,49.52
2019-02-08,49.43
2019-02-11,48.88
2019-02-12,48.19
2019-02-13,48.2
2019-02-14,48.6
2019-02-15,48.51
2019-02-18,48.62
2019-02-19,48.23
2019-02-20,47.89
2019-02-21,46.37
2019-02-22,46.76
2019-02-25,46.41
2019-02-26,45.29
2019-02-27,45.27
2019-02-28,44.72
2019-03-01,45.01
2019-03-04,45.06
2019-03-05,44.55
2019-03-06,44.89
2019-03-07,44.8
2019-03-08,45.86
2019-03-11,47.2
2019-03-12,49.61
2019-03-13,50.44
2019-03-14,51.52
2019-03-15,54.2
2019-03-18,55.73
2019-03-19,57.46
2019-03-20,60.38
2019-03-21,63.79
2019-03-22,66.44
2019-03-25,68.82
2019-03-26,73.03
2019-03-27,74.92
2019-03-28,75.36
2019-03-29,74.89
2019-04-01,75.19
2019-04-02,75.14
2019-04-03,75.89
2019-04-04,76.37
2019-04-05,75.79
2019-04-08,75.4
2019-04-09,75.51
2019-04-10,75.68
2019-04-11,74.82
2019-04-12,76.37
2019-04-15,76.38
2019-04-16,77.3
2019-04-17,77.18
2019-04-18,77.93
2019-04-19,80.86
2019-04-22,79.89
2019-04-23,80.02
2019-04-24,80.98
2019-04-25,81.24
2019-04-26,79.62
2019-04-29,79.38
2019-04-30,80.46
2019-05-01,80.46
2019-05-02,78.98
2019-05-03,78.94
2019-05-06,79.27
2019-05-07,79.34
2019-05-08,79.04
2019-05-09,79.74
2019-05-10,80.8
2019-05-13,80.64
2019-05-14,82.02
2019-05-15,81.79
2019-05-16,81.26
2019-05-17,81.18
2019-05-20,80.92
2019-05-21,80.91
2019-05-22,79.27
2019-05-23,80.2
2019-05-24,77.97
2019-05-28,76.9
2019-05-29,76.35
2019-05-30,77.76
2019-05-31,76.7
2019-06-03,76.27
2019-06-04,75.98
2019-06-05,76.34
2019-06-06,75.63
2019-06-07,75.63
2019-06-10,75.27
2019-06-11,75.3
2019-06-12,76.03
2019-06-13,75.75
2019-06-14,75.79
2019-06-17,76.0
2019-06-18,75.68
2019-06-19,76.49
2019-06-20,74.88
2019-06-21,74.03
2019-06-24,73.51
2019-06-25,72.18
2019-06-26,70.68
2019-06-27,69.14
2019-06-28,68.18
2019-07-01,68.15
2019-07-02,67.82
2019-07-03,67.18
2019-07-05,65.82
2019-07-08,66.27
2019-07-09,66.66
2019-07-10,67.6
2019-07-11,67.82
2019-07-12,67.99
2019-07-15,68.45
2019-07-16,69.36
2019-07-17,70.43
2019-07-18,72.24
2019-07-19,72.48
2019-07-22,76.02
2019-07-23,78.8
2019-07-24,80.88
2019-07-25,83.0
2019-07-26,79.75
2019-07-29,81.46
2019-07-30,82.54
2019-07-31,80.3
2019-08-01,78.03
2019-08-02,77.2
2019-08-05,76.01
2019-08-06,75.22
2019-08-07,73.61
2019-08-08,72.01
2019-08-09,70.98
2019-08-12,68.85
2019-08-13,70.01
2019-08-14,69.47
2019-08-15,71.25
2019-08-16,69.65
2019-08-19,69.71
2019-08-20,69.18
2019-08-21,67.66
2019-08-22,66.15
2019-08-23,64.55
2019-08-26,63.26
2019-08-27,61.57
2019-08-28,60.33
2019-08-29,57.87
2019-08-30,55.78
2019-09-03,55.34
2019-09-04,54.63
2019-09-05,53.42
2019-09-06,52.15
2019-09-09,50.69
2019-09-10,48.93
2019-09-11,47.27
2019-09-12,46.05
2019-09-13,45.67
2019-09-16,45.08
2019-09-17,45.08
2019-09-18,44.8
2019-09-19,44.48
2019-09-20,44.14
2019-09-23,44.72
2019-09-24,45.88
2019-09-25,47.95
2019-09-26,48.99
2019-09-27,48.39
2019-09-30,49.02
2019-10-01,49.36
2019-10-02,50.13
2019-10-03,49.99
2019-10-04,49.14
2019-10-07,49.68
2019-10-08,52.01
2019-10-09,53.9
2019-10-10,55.76
2019-10-11,56.27
2019-10-14,57.5
2019-10-15,59.24
2019-10-16,58.82
2019-10-17,57.87
2019-10-18,56.86
2019-10-21,56.94
2019-10-22,56.26
2019-10-23,55.24
2019-10-24,53.87
2019-10-25,53.12
2019-10-28,51.98
2019-10-29,51.12
2019-10-30,49.6
2019-10-31,49.07
2019-11-01,48.95
2019-11-04,46.81
2019-11-05,46.08
2019-11-06,45.15
2019-11-07,45.21
2019-11-08,44.85
2019-11-11,42.72
2019-11-12,42.69
2019-11-13,42.24
2019-11-14,42.2
2019-11-15,42.73
2019-11-18,42.15
2019-11-19,42.31
2019-11-20,42.39
2019-11-21,42.53
2019-11-22,41.91
2019-11-25,41.78
2019-11-26,42.47
2019-11-27,42.8
2019-11-29,42.8
2019-12-02,43.57
2019-12-03,44.8
2019-12-04,45.73
2019-12-05,46.46
2019-12-06,46.59
2019-12-09,47.02
2019-12-10,47.68
2019-12-11,47.79
2019-12-12,47.94
2019-12-13,47.94
2019-12-16,48.12
2019-12-17,48.1
2019-12-18,48.02
2019-12-19,47.77
2019-12-20,47.81
2019-12-23,48.31
2019-12-26,48.75
2019-12-27,49.06
2019-12-30,49.71
2019-12-31,50.45
2020-01-02,50.4
2020-01-03,50.5
2020-01-06,50.33
2020-01-07,50.54
2020-01-08,50.76
2020-01-09,51.12
2020-01-10,50.43
2020-01-13,50.55
2020-01-14,51.56
2020-01-15,51.68
2020-01-16,51.18
2020-01-17,50.79
2020-01-20,51.87
2020-01-21,51.71
2020-01-22,51.9
2020-01-23,52.07
2020-01-24,52.73
2020-01-27,53.86
2020-01-28,54.71
2020-01-29,55.36
2020-01-30,54.26
2020-01-31,52.49
2020-02-03,53.13
2020-02-04,53.39
2020-02-05,50.07
2020-02-06,50.29
2020-02-07,50.01
2020-02-10,50.31
2020-02-11,49.92
2020-02-12,48.34
2020-02-13,48.68
2020-02-14,49.56
2020-02-17,47.79
2020-02-18,50.05
2020-02-19,49.83
2020-02-20,49.81
2020-02-21,49.7
2020-02-24,48.72
2020-02-25,49.6
2020-02-26,50.02
2020-02-27,50.22
2020-02-28,50.59
2020-03-02,50.2
2020-03-03,50.12
2020-03-04,50.6
2020-03-05,51.13
2020-03-06,50.9
2020-03-09,51.3
2020-03-10,52.53
2020-03-11,53.96
2020-03-12,54.04
2020-03-13,54.19
2020-03-16,53.5
2020-03-17,55.44
2020-03-18,56.23
2020-03-19,56.08
2020-03-20,56.12
2020-03-23,57.41
2020-03-24,59.06
2020-03-25,59.02
2020-03-26,58.89
2020-03-27,58.07
2020-03-30,55.03
2020-03-31,53.63
2020-04-01,48.55
2020-04-02,44.61
2020-04-03,42.88
2020-04-06,41.77
2020-04-07,40.65
2020-04-08,40.32
2020-04-09,39.96
2020-04-10,39.33
2020-04-13,37.8
2020-04-14,35.6
2020-04-15,34.08
2020-04-16,32.87
2020-04-17,32.24
2020-04-20,31.83
2020-04-21,32.73
2020-04-22,34.24
2020-04-23,34.97
2020-04-24,34.2
2020-04-27,34.81
2020-04-28,36.17
2020-04-29,36.46
2020-04-30,37.53
2020-05-01,37.48
2020-05-04,36.84
2020-05-05,36.37
2020-05-06,36.4
2020-05-07,36.62
2020-05-08,38.0
2020-05-11,36.72
2020-05-12,37.31
2020-05-13,36.87
2020-05-14,37.05
2020-05-15,37.11
2020-05-18,36.9
2020-05-19,38.36
2020-05-20,37.91
2020-05-21,39.37
2020-05-22,38.68
2020-05-26,37.93
2020-05-27,37.82
2020-05-28,37.45
2020-05-29,36.92
2020-06-01,33.97
2020-06-02,34.6
2020-06-03,33.96
2020-06-04,32.97
2020-06-05,32.14
2020-06-08,30.82
2020-06-09,30.76
2020-06-10,30.16
2020-06-11,30.15
2020-06-12,30.36
2020-06-15,29.87
2020-06-16,29.06
2020-06-17,28.7
2020-06-18,28.53
2020-06-19,28.48
2020-06-22,28.36
2020-06-23,28.68
2020-06-24,28.5
2020-06-25,28.71
2020-06-26,28.48
2020-06-29,28.33
2020-06-30,28.45
2020-07-01,28.66
2020-07-02,28.61
2020-07-06,28.91
2020-07-07,29.28
2020-07-08,29.14
2020-07-09,30.02
2020-07-10,31.15
2020-07-13,30.45
2020-07-14,31.08
2020-07-15,31.4
2020-07-16,31.89
2020-07-17,31.89
2020-07-20,31.66
2020-07-21,33.6
2020-07-22,34.25
2020-07-23,36.3
2020-07-24,38.54
2020-07-27,42.65
2020-07-28,42.63
2020-07-29,42.3
2020-07-30,41.36
2020-07-31,40.97
2020-08-03,40.28
2020-08-04,38.78
2020-08-05,38.49
2020-08-06,37.99
2020-08-07,38.11
2020-08-10,38.43
2020-08-11,37.42
2020-08-12,37.69
2020-08-13,37.51
2020-08-14,37.6
2020-08-17,37.68
2020-08-18,37.53
2020-08-19,38.89
2020-08-20,39.19
2020-08-21,40.2
2020-08-24,41.38
2020-08-25,42.28
2020-08-26,43.66
2020-08-27,42.69
2020-08-28,42.89
2020-08-31,43.0
2020-09-01,43.03
2020-09-02,44.25
2020-09-03,46.31
2020-09-04,45.89
2020-09-08,45.56
2020-09-09,48.97
2020-09-10,51.33
2020-09-11,54.4
2020-09-14,57.84
2020-09-15,58.89
2020-09-16,60.88
2020-09-17,62.5
2020-09-18,60.26
2020-09-21,61.12
2020-09-22,63.26
2020-09-23,64.35
2020-09-24,64.71
2020-09-25,64.74
2020-09-28,63.98
2020-09-29,64.08
2020-09-30,64.47
2020-10-01,64.47
2020-10-02,63.52
2020-10-05,64.48
2020-10-06,64.08
2020-10-07,63.85
2020-10-08,65.11
2020-10-09,64.52
2020-10-12,63.99
2020-10-13,63.79
2020-10-14,62.0
2020-10-15,64.42
2020-10-16,62.13
2020-10-19,60.57
2020-10-20,62.31
2020-10-21,63.22
2020-10-22,60.57
2020-10-23,59.55
2020-10-26,61.08
2020-10-27,62.56
2020-10-28,61.76
2020-10-29,61.7
2020-10-30,61.35
2020-11-02,59.96
2020-11-03,60.13
2020-11-04,61.28
2020-11-05,61.28
2020-11-06,60.18
2020-11-09,60.93
2020-11-10,60.34
2020-11-11,61.05
2020-11-12,60.17
2020-11-13,59.59
2020-11-16,59.27
2020-11-17,58.66
2020-11-18,58.65
2020-11-19,58.48
2020-11-20,58.73
2020-11-23,58.33
2020-11-24,57.87
2020-11-25,57.39
2020-11-27,56.73
2020-11-30,56.67
2020-12-01,56.67
2020-12-02,56.64
2020-12-03,55.88
2020-12-04,55.81
2020-12-07,55.37
2020-12-08,55.62
2020-12-09,55.03
2020-12-10,54.24
2020-12-11,53.44
2020-12-14,53.55
2020-12-15,53.01
2020-12-16,53.64
2020-12-17,52.07
2020-12-18,51.09
2020-12-21,50.58
2020-12-22,51.4
2020-12-23,50.44
2020-12-28,50.04
2020-12-29,50.06
2020-12-30,49.01
2020-12-31,50.85
2021-01-04,55.1
2021-01-05,54.69
2021-01-06,52.35
2021-01-07,55.23
2021-01-08,54.94
2021-01-11,55.52
2021-01-12,55.0
2021-01-13,54.48
2021-01-14,53.98
2021-01-15,52.72
2021-01-18,55.3
2021-01-19,54.26
2021-01-20,55.08
2021-01-21,54.9
2021-01-22,55.46
2021-01-25,55.3
2021-01-26,56.17
2021-01-27,56.75
2021-01-28,57.01
2021-01-29,56.78
2021-02-01,56.17
2021-02-02,58.44
2021-02-03,61.94
2021-02-04,61.16
2021-02-05,61.33
2021-02-08,60.62
2021-02-09,64.1
2021-02-10,65.26
2021-02-11,64.96
2021-02-12,65.38
2021-02-15,67.09
2021-02-16,69.56
2021-02-17,68.55
2021-02-18,69.58
2021-02-19,69.22
2021-02-22,70.52
2021-02-23,73.17
2021-02-24,75.7
2021-02-25,77.94
2021-02-26,78.52
2021-03-01,78.65
2021-03-02,80.93
2021-03-03,82.75
2021-03-04,84.68
2021-03-05,81.04
2021-03-08,84.58
2021-03-09,84.65
2021-03-10,86.45
2021-03-11,86.05
2021-03-12,84.4
2021-03-15,87.4
2021-03-16,86.42
2021-03-17,86.84
2021-03-18,88.26
2021-03-19,87.72
2021-03-22,90.27
2021-03-23,91.47
2021-03-24,92.18
2021-03-25,94.12
2021-03-26,95.94
2021-03-29,96.37
2021-03-30,95.83
2021-03-31,95.65
2021-04-01,96.7
2021-04-02,98.94
2021-04-05,98.08
2021-04-06,97.81
2021-04-07,99.19
2021-04-08,99.41
2021-04-09,100.21
2021-04-12,100.54
2021-04-13,101.55
2021-04-14,101.35
2021-04-15,102.78
2021-04-16,104.49
2021-04-19,104.94
2021-04-20,106.08
2021-04-21,106.88
2021-04-22,107.3
2021-04-23,108.19
2021-04-26,107.71
2021-04-27,113.1
2021-04-28,111.52
2021-04-29,111.1
2021-04-30,112.49
2021-05-03,111.67
2021-05-04,115.2
2021-05-05,116.93
2021-05-06,116.42
2021-05-07,113.7
2021-05-10,112.22
2021-05-11,117.4
2021-05-12,115.73
2021-05-13,113.45
2021-05-14,112.25
2021-05-17,110.1
2021-05-18,111.01
2021-05-19,109.85
2021-05-20,109.79
2021-05-21,106.8
2021-05-24,109.31
2021-05-25,107.42
2021-05-26,104.91
2021-05-27,107.21
2021-05-28,105.32
2021-06-01,108.92
2021-06-02,108.65
2021-06-03,108.45
2021-06-04,109.4
2021-06-07,110.41
2021-06-08,112.34
2021-06-09,115.0
2021-06-10,119.72
2021-06-11,119.26
2021-06-14,116.89
2021-06-15,122.72
2021-06-16,128.45
2021-06-17,122.28
2021-06-18,122.62
2021-06-21,123.57
2021-06-22,128.04
2021-06-23,122.78
2021-06-24,116.19
2021-06-25,116.89
2021-06-28,112.53
2021-06-29,110.63
2021-06-30,113.02
2021-07-01,109.39
2021-07-02,108.21
2021-07-06,110.23
2021-07-07,110.91
2021-07-08,109.82
2021-07-09,111.86
2021-07-12,107.74
2021-07-13,112.3
2021-07-14,113.79
2021-07-15,110.76
2021-07-16,107.32
2021-07-19,106.24
2021-07-20,109.84
2021-07-21,106.78
2021-07-22,105.31
2021-07-23,104.59
2021-07-26,105.99
2021-07-27,105.54
2021-07-28,103.8
2021-07-29,102.58
2021-07-30,101.7
2021-08-02,101.0
2021-08-03,100.4
2021-08-04,102.66
2021-08-05,99.91
2021-08-06,99.15
2021-08-09,99.06
2021-08-10,99.2
2021-08-11,99.61
2021-08-12,100.12
2021-08-13,97.97
2021-08-16,95.68
2021-08-17,98.32
2021-08-18,97.51
2021-08-19,98.8
2021-08-20,96.4
2021-08-23,92.68
2021-08-24,96.82
2021-08-25,96.1
2021-08-26,93.86
2021-08-27,92.54
2021-08-30,90.72
2021-08-31,92.95
2021-09-01,89.53
2021-09-02,88.91
2021-09-03,88.85
2021-09-07,88.4
2021-09-08,89.71
2021-09-09,86.42
2021-09-10,85.86
2021-09-13,84.48
2021-09-14,84.07
2021-09-15,83.5
2021-09-16,81.64
2021-09-17,81.48
2021-09-20,79.32
2021-09-21,78.14
2021-09-22,77.16
2021-09-23,76.53
2021-09-24,76.93
2021-09-27,75.74
2021-09-28,74.64
2021-09-29,74.51
2021-09-30,73.78
2021-10-01,72.92
2021-10-04,72.01
2021-10-05,71.26
2021-10-06,70.01
2021-10-07,70.18
2021-10-08,69.26
2021-10-11,68.62
2021-10-12,69.11
2021-10-13,68.18
2021-10-14,68.29
2021-10-15,67.33
2021-10-18,67.24
2021-10-19,66.97
2021-10-20,66.93
2021-10-21,65.43
2021-10-22,65.63
2021-10-25,63.66
2021-10-26,63.81
2021-10-27,63.19
2021-10-28,62.52
2021-10-29,61.7
2021-11-01,61.03
2021-11-02,60.98
2021-11-03,60.68
2021-11-04,59.82
2021-11-05,59.9
2021-11-08,59.03
2021-11-09,58.66
2021-11-10,58.09
2021-11-11,58.26
2021-11-12,58.0
2021-11-15,57.46
2021-11-16,57.16
2021-11-17,56.3
2021-11-19,54.95
2021-11-22,54.91
2021-11-23,55.41
2021-11-24,55.66
2021-11-26,55.13
2021-11-29,55.15
2021-11-30,56.6
2021-12-01,57.95
2021-12-02,57.87
2021-12-03,61.8
2021-12-06,60.51
2021-12-07,61.92
2021-12-08,57.76
2021-12-09,60.46
2021-12-10,57.69
2021-12-13,58.55
2021-12-14,60.5
2021-12-15,61.07
2021-12-16,60.09
2021-12-17,59.41
2021-12-20,58.36
2021-12-21,60.54
2021-12-22,61.09
2021-12-23,60.53
2021-12-27,59.75
2021-12-28,61.77
2021-12-29,61.25
2021-12-30,61.5
2022-01-03,61.72
2022-01-04,63.09
2022-01-05,67.82
2022-01-06,68.6
2022-01-07,66.95
2022-01-10,65.89
2022-01-11,66.99
2022-01-12,66.07
2022-01-13,66.33
2022-01-14,63.84
2022-01-17,62.11
2022-01-18,66.19
2022-01-19,70.28
2022-01-20,66.56
2022-01-21,62.69
2022-01-24,65.69
2022-01-25,72.13
2022-01-26,68.29
2022-01-27,73.82
2022-01-28,75.11
2022-01-31,68.53
2022-02-01,72.35
2022-02-02,86.36
2022-02-03,87.49
2022-02-04,83.87
2022-02-07,74.52
2022-02-08,82.51
2022-02-09,84.51
2022-02-10,82.64
2022-02-11,82.36
2022-02-14,86.51
2022-02-15,89.41
2022-02-16,91.47
2022-02-18,86.78
2022-02-21,82.56
2022-02-22,89.33
2022-02-23,95.1
2022-02-24,88.13
2022-02-25,87.78
2022-02-28,89.4
2022-03-01,94.51
2022-03-02,98.25
2022-03-03,94.4
2022-03-04,97.41
2022-03-07,100.36
2022-03-08,103.96
2022-03-09,103.47
2022-03-10,105.83
2022-03-11,101.57
2022-03-14,102.2
2022-03-15,106.87
2022-03-16,107.73
2022-03-17,106.82
2022-03-18,103.7
2022-03-21,102.09
2022-03-22,107.68
2022-03-23,107.14
2022-03-24,106.57
2022-03-25,108.84
2022-03-28,105.89
2022-03-29,103.93
2022-03-30,104.93
2022-03-31,102.32
2022-04-01,100.87
2022-04-04,99.49
2022-04-05,101.42
2022-04-06,101.02
2022-04-07,100.3
2022-04-08,97.73
2022-04-11,97.7
2022-04-12,99.67
2022-04-13,97.79
2022-04-14,97.73
2022-04-18,97.22
2022-04-19,101.57
2022-04-20,101.98
2022-04-21,106.04
2022-04-22,99.13
2022-04-25,99.77
2022-04-26,103.03
2022-04-27,104.73
2022-04-28,102.57
2022-04-29,100.14
2022-05-02,97.56
2022-05-03,100.13
2022-05-04,108.47
2022-05-05,103.57
2022-05-06,101.98
2022-05-09,106.83
2022-05-10,109.1
2022-05-11,108.29
2022-05-12,106.36
2022-05-13,101.47
2022-05-16,101.64
2022-05-17,111.38
2022-05-18,111.69
2022-05-19,110.51
2022-05-20,112.97
2022-05-23,106.25
2022-05-24,112.58
2022-05-25,112.62
2022-05-26,111.35
2022-05-27,109.68
2022-05-31,111.58
2022-06-01,115.68
2022-06-02,115.22
2022-06-03,112.09
2022-06-06,112.2
2022-06-07,116.85
2022-06-08,117.28
2022-06-09,117.99
2022-06-10,115.3
2022-06-13,113.16
2022-06-14,119.25
2022-06-15,119.86
2022-06-16,117.34
2022-06-17,115.72
2022-06-20,114.88
2022-06-21,118.99
2022-06-22,122.45
2022-06-23,120.82
2022-06-24,120.23
2022-06-27,115.13
2022-06-28,119.78
2022-06-29,121.18
2022-06-30,118.91
2022-07-01,114.22
2022-07-05,120.46
2022-07-06,123.89
2022-07-07,120.72
2022-07-08,118.72
2022-07-11,117.25
2022-07-12,122.44
2022-07-13,122.42
2022-07-14,119.45
2022-07-15,117.99
2022-07-18,112.47
2022-07-19,120.5
2022-07-20,127.69
2022-07-21,124.71
2022-07-22,118.48
2022-07-25,117.19
2022-07-26,124.75
2022-07-27,130.45
2022-07-28,119.59
2022-07-29,117.08
2022-08-01,116.14
2022-08-02,121.33
2022-08-03,130.64
2022-08-04,127.19
2022-08-05,124.43
2022-08-08,122.84
2022-08-09,131.13
2022-08-10,132.48
2022-08-11,121.37
2022-08-12,123.69
2022-08-15,115.61
2022-08-16,129.19
2022-08-17,131.34
2022-08-18,124.09
2022-08-19,117.8
2022-08-22,126.35
2022-08-23,127.12
2022-08-24,125.5
2022-08-25,117.62
2022-08-26,110.25
2022-08-29,109.35
2022-08-30,106.83
2022-08-31,104.81
2022-09-01,99.75
2022-09-02,97.68
2022-09-06,98.3
2022-09-07,97.89
2022-09-08,94.98
2022-09-09,91.28
2022-09-12,89.43
2022-09-13,99.41
2022-09-14,98.26
2022-09-15,95.11
2022-09-16,90.86
2022-09-19,92.16
2022-09-20,97.17
2022-09-21,98.15
2022-09-22,94.03
2022-09-23,86.34
2022-09-26,91.88
2022-09-27,97.37
2022-09-28,93.28
2022-09-29,88.35
2022-09-30,85.08
2022-10-03,82.6
2022-10-04,92.77
2022-10-05,92.99
2022-10-06,89.4
2022-10-07,86.89
2022-10-10,84.14
2022-10-11,87.88
2022-10-12,90.29
2022-10-13,89.26
2022-10-14,87.8
2022-10-17,86.24
2022-10-18,93.85
2022-10-19,97.52
2022-10-20,94.74
2022-10-21,88.89
2022-10-24,89.18
2022-10-25,96.77
2022-10-26,98.98
2022-10-27,91.69
2022-10-28,90.54
2022-10-31,88.34
2022-11-01,89.75
2022-11-02,89.48
2022-11-03,86.12
2022-11-04,85.18
2022-11-07,84.77
2022-11-08,87.22
2022-11-09,87.7
2022-11-10,85.23
2022-11-11,85.34
2022-11-14,84.08
2022-11-15,85.54
2022-11-16,86.15
2022-11-17,83.27
2022-11-18,81.81
2022-11-21,82.16
2022-11-22,85.3
2022-11-23,84.76
2022-11-25,82.95
2022-11-28,83.22
2022-11-29,83.91
2022-11-30,86.06
2022-12-01,85.26
2022-12-02,82.22
2022-12-05,81.69
2022-12-06,82.12
2022-12-07,84.68
2022-12-08,81.11
2022-12-09,83.07
2022-12-12,81.68
2022-12-13,81.48
2022-12-14,80.63
2022-12-15,81.44
2022-12-16,80.67
2022-12-19,79.88
2022-12-20,79.92
2022-12-21,79.52
2022-12-22,79.08
2022-12-27,77.8
2022-12-28,76.0
2022-12-29,75.3
2022-12-30,74.98
2023-01-03,74.69
2023-01-04,73.47
2023-01-05,74.39
2023-01-06,74.47
2023-01-09,73.88
2023-01-10,73.31
2023-01-11,72.99
2023-01-12,72.6
2023-01-13,71.8
2023-01-16,71.17
2023-01-17,71.39
2023-01-18,71.21
2023-01-19,70.35
2023-01-20,70.9
2023-01-23,70.62
2023-01-24,71.17
2023-01-25,72.27
2023-01-26,70.93
2023-01-27,70.63
2023-01-30,70.08
2023-01-31,70.85
2023-02-01,73.03
2023-02-02,72.93
2023-02-03,72.65
2023-02-06,72.34
2023-02-07,74.07
2023-02-08,77.58
2023-02-09,77.33
2023-02-10,77.05
2023-02-13,75.4
2023-02-14,76.19
2023-02-15,77.36
2023-02-16,76.82
2023-02-17,76.49
2023-02-20,77.97
2023-02-21,78.12
2023-02-22,77.8
2023-02-23,77.53
2023-02-24,77.68
2023-02-27,78.02
2023-02-28,77.91
2023-03-01,79.5
2023-03-02,78.7
2023-03-03,78.04
2023-03-06,77.91
2023-03-07,78.47
2023-03-08,79.02
2023-03-09,78.58
2023-03-10,78.17
2023-03-13,75.4
2023-03-14,78.11
2023-03-15,79.2
2023-03-16,78.83
2023-03-17,77.61
2023-03-20,76.46
2023-03-21,78.01
2023-03-22,77.63
2023-03-23,76.71
2023-03-24,76.58
2023-03-27,75.84
2023-03-28,75.64
2023-03-29,75.51
2023-03-30,75.95
2023-03-31,71.9
2023-04-03,72.66
2023-04-04,72.38
2023-04-05,71.58
2023-04-06,70.86
2023-04-07,70.61
2023-04-10,70.92
2023-04-11,70.59
2023-04-12,70.54
2023-04-13,69.26
2023-04-14,68.96
2023-04-17,68.63
2023-04-18,67.98
2023-04-19,67.67
2023-04-20,66.92
2023-04-21,66.02
2023-04-24,65.93
2023-04-25,67.08
2023-04-26,69.59
2023-04-27,72.05
2023-04-28,71.67
2023-05-01,72.85
2023-05-02,73.89
2023-05-03,73.33
2023-05-04,71.99
2023-05-05,70.89
2023-05-08,72.8
2023-05-09,73.59
2023-05-10,77.12
2023-05-11,77.31
2023-05-12,74.36
2023-05-16,82.79
2023-05-17,84.74
2023-05-18,78.98
2023-05-19,80.43
2023-05-22,76.52
2023-05-23,83.83
2023-05-24,82.19
2023-05-25,79.46
2023-05-26,75.69
2023-05-30,75.15
2023-05-31,86.62
2023-06-01,86.58
2023-06-02,81.76
2023-06-05,85.29
2023-06-06,92.13
2023-06-07,93.11
2023-06-08,94.12
2023-06-09,85.52
2023-06-12,93.24
2023-06-13,94.09
2023-06-14,94.26
2023-06-15,93.32
2023-06-16,85.17
2023-06-19,94.83
2023-06-20,95.56
2023-06-21,96.34
2023-06-22,94.79
2023-06-23,93.04
2023-06-26,92.97
2023-06-27,94.51
2023-06-28,94.21
2023-06-29,94.0
2023-06-30,90.96
2023-07-03,96.66
2023-07-05,98.32
2023-07-06,100.2
2023-07-07,97.25
2023-07-10,97.89
2023-07-11,100.39
2023-07-12,100.76
2023-07-13,101.54
2023-07-14,99.91
2023-07-17,102.0
2023-07-18,104.25
2023-07-19,104.48
2023-07-20,104.29
2023-07-21,101.03
2023-07-24,104.82
2023-07-25,105.73
2023-07-26,106.31
2023-07-27,103.53
2023-07-28,100.47
2023-07-31,101.71
2023-08-01,104.0
2023-08-02,101.87
2023-08-03,100.55
2023-08-04,99.67
2023-08-07,97.42
2023-08-08,99.25
2023-08-09,99.56
2023-08-10,95.98
2023-08-11,95.95
2023-08-14,96.15
2023-08-15,95.17
2023-08-16,93.45
2023-08-17,93.01
2023-08-18,93.52
2023-08-21,91.65
2023-08-22,89.75
2023-08-23,88.42
2023-08-24,87.65
2023-08-25,84.62
2023-08-28,86.92
2023-08-29,81.41
2023-08-30,80.55
2023-08-31,80.13
2023-09-01,80.06
2023-09-05,78.19
2023-09-06,79.13
2023-09-07,80.26
2023-09-08,79.14
2023-09-11,79.17
2023-09-12,78.56
2023-09-13,79.09
2023-09-14,78.44
2023-09-15,77.53
2023-09-18,77.86
2023-09-19,77.81
2023-09-20,78.8
2023-09-21,78.09
2023-09-22,77.59
2023-09-25,77.54
2023-09-26,76.99
2023-09-27,76.62
2023-09-28,74.76
2023-09-29,73.56
2023-10-02,74.42
2023-10-03,71.24
2023-10-04,71.77
2023-10-05,70.29
2023-10-06,73.92
2023-10-09,74.81
2023-10-10,73.96
2023-10-11,74.3
2023-10-12,73.61
2023-10-13,72.07
2023-10-16,74.82
2023-10-17,73.29
2023-10-18,73.75
2023-10-19,73.16
2023-10-20,69.57
2023-10-23,73.42
2023-10-24,72.58
2023-10-25,71.9
2023-10-26,70.7
2023-10-27,70.07
2023-10-30,70.73
2023-10-31,69.6
2023-11-01,68.82
2023-11-02,68.49
2023-11-03,67.18
2023-11-06,68.65
2023-11-07,68.07
2023-11-08,68.27
