Year,Month,Unit,Value,Class,Commodity,Date
1920,5,HEAD,"369,000",CALVES,CATTLE,1920-05-01
1920,6,HEAD,"431,000",CALVES,CATTLE,1920-06-01
1920,7,HEAD,"343,000",CALVES,CATTLE,1920-07-01
1920,8,HEAD,"332,000",CALVES,CATTLE,1920-08-01
1920,9,HEAD,"348,000",CALVES,CATTLE,1920-09-01
1920,10,HEAD,"315,000",CALVES,CATTLE,1920-10-01
1920,11,HEAD,"316,000",CALVES,CATTLE,1920-11-01
1920,12,HEAD,"245,000",CALVES,CATTLE,1920-12-01
1919,1,HEAD,"295,000",CALVES,CATTLE,1919-01-01
1919,2,HEAD,"210,000",CALVES,CATTLE,1919-02-01
1919,3,HEAD,"295,000",CALVES,CATTLE,1919-03-01
1919,4,HEAD,"383,000",CALVES,CATTLE,1919-04-01
1919,5,HEAD,"391,000",CALVES,CATTLE,1919-05-01
1919,6,HEAD,"327,000",CALVES,CATTLE,1919-06-01
1919,7,HEAD,"400,000",CALVES,CATTLE,1919-07-01
1919,8,HEAD,"319,000",CALVES,CATTLE,1919-08-01
1919,9,HEAD,"318,000",CALVES,CATTLE,1919-09-01
1919,10,HEAD,"375,000",CALVES,CATTLE,1919-10-01
1919,11,HEAD,"344,000",CALVES,CATTLE,1919-11-01
1919,12,HEAD,"312,000",CALVES,CATTLE,1919-12-01
1918,1,HEAD,"210,000",CALVES,CATTLE,1918-01-01
1918,2,HEAD,"193,000",CALVES,CATTLE,1918-02-01
1918,3,HEAD,"260,000",CALVES,CATTLE,1918-03-01
1918,4,HEAD,"351,000",CALVES,CATTLE,1918-04-01
1918,5,HEAD,"357,000",CALVES,CATTLE,1918-05-01
1918,6,HEAD,"312,000",CALVES,CATTLE,1918-06-01
1918,7,HEAD,"355,000",CALVES,CATTLE,1918-07-01
1918,8,HEAD,"274,000",CALVES,CATTLE,1918-08-01
1918,9,HEAD,"317,000",CALVES,CATTLE,1918-09-01
1918,10,HEAD,"306,000",CALVES,CATTLE,1918-10-01
1918,11,HEAD,"272,000",CALVES,CATTLE,1918-11-01
1918,12,HEAD,"249,000",CALVES,CATTLE,1918-12-01
1917,1,HEAD,"203,000",CALVES,CATTLE,1917-01-01
1917,2,HEAD,"182,000",CALVES,CATTLE,1917-02-01
1917,3,HEAD,"212,000",CALVES,CATTLE,1917-03-01
1917,4,HEAD,"286,000",CALVES,CATTLE,1917-04-01
1917,5,HEAD,"345,000",CALVES,CATTLE,1917-05-01
1917,6,HEAD,"277,000",CALVES,CATTLE,1917-06-01
1917,7,HEAD,"277,000",CALVES,CATTLE,1917-07-01
1917,8,HEAD,"255,000",CALVES,CATTLE,1917-08-01
1917,9,HEAD,"272,000",CALVES,CATTLE,1917-09-01
1917,10,HEAD,"339,000",CALVES,CATTLE,1917-10-01
1917,11,HEAD,"281,000",CALVES,CATTLE,1917-11-01
1917,12,HEAD,"216,000",CALVES,CATTLE,1917-12-01
1916,1,HEAD,"129,000",CALVES,CATTLE,1916-01-01
1916,2,HEAD,"143,000",CALVES,CATTLE,1916-02-01
1916,3,HEAD,"189,000",CALVES,CATTLE,1916-03-01
1916,4,HEAD,"233,000",CALVES,CATTLE,1916-04-01
1916,5,HEAD,"267,000",CALVES,CATTLE,1916-05-01
1916,6,HEAD,"228,000",CALVES,CATTLE,1916-06-01
1916,7,HEAD,"178,000",CALVES,CATTLE,1916-07-01
1916,8,HEAD,"207,000",CALVES,CATTLE,1916-08-01
1916,9,HEAD,"186,000",CALVES,CATTLE,1916-09-01
1916,10,HEAD,"204,000",CALVES,CATTLE,1916-10-01
1916,11,HEAD,"217,000",CALVES,CATTLE,1916-11-01
1916,12,HEAD,"185,000",CALVES,CATTLE,1916-12-01
1915,1,HEAD,"109,000",CALVES,CATTLE,1915-01-01
1915,2,HEAD,"96,000",CALVES,CATTLE,1915-02-01
1915,3,HEAD,"156,000",CALVES,CATTLE,1915-03-01
1915,4,HEAD,"199,000",CALVES,CATTLE,1915-04-01
1915,5,HEAD,"205,000",CALVES,CATTLE,1915-05-01
1915,6,HEAD,"197,000",CALVES,CATTLE,1915-06-01
1915,7,HEAD,"162,000",CALVES,CATTLE,1915-07-01
1915,8,HEAD,"141,000",CALVES,CATTLE,1915-08-01
1915,9,HEAD,"139,000",CALVES,CATTLE,1915-09-01
1915,10,HEAD,"148,000",CALVES,CATTLE,1915-10-01
1915,11,HEAD,"141,000",CALVES,CATTLE,1915-11-01
1915,12,HEAD,"125,000",CALVES,CATTLE,1915-12-01
1914,1,HEAD,"122,000",CALVES,CATTLE,1914-01-01
1914,2,HEAD,"100,000",CALVES,CATTLE,1914-02-01
1914,3,HEAD,"145,000",CALVES,CATTLE,1914-03-01
1914,4,HEAD,"186,000",CALVES,CATTLE,1914-04-01
1914,5,HEAD,"183,000",CALVES,CATTLE,1914-05-01
1914,6,HEAD,"187,000",CALVES,CATTLE,1914-06-01
1914,7,HEAD,"153,000",CALVES,CATTLE,1914-07-01
1914,8,HEAD,"129,000",CALVES,CATTLE,1914-08-01
1914,9,HEAD,"130,000",CALVES,CATTLE,1914-09-01
1914,10,HEAD,"135,000",CALVES,CATTLE,1914-10-01
1914,11,HEAD,"107,000",CALVES,CATTLE,1914-11-01
1914,12,HEAD,"119,000",CALVES,CATTLE,1914-12-01
1913,1,HEAD,"139,000",CALVES,CATTLE,1913-01-01
1913,2,HEAD,"118,000",CALVES,CATTLE,1913-02-01
1913,3,HEAD,"142,000",CALVES,CATTLE,1913-03-01
1913,4,HEAD,"212,000",CALVES,CATTLE,1913-04-01
1913,5,HEAD,"205,000",CALVES,CATTLE,1913-05-01
1913,6,HEAD,"195,000",CALVES,CATTLE,1913-06-01
1913,7,HEAD,"182,000",CALVES,CATTLE,1913-07-01
1913,8,HEAD,"149,000",CALVES,CATTLE,1913-08-01
1913,9,HEAD,"159,000",CALVES,CATTLE,1913-09-01
1913,10,HEAD,"157,000",CALVES,CATTLE,1913-10-01
1913,11,HEAD,"124,000",CALVES,CATTLE,1913-11-01
1913,12,HEAD,"122,000",CALVES,CATTLE,1913-12-01
1912,1,HEAD,"152,000",CALVES,CATTLE,1912-01-01
1912,2,HEAD,"126,000",CALVES,CATTLE,1912-02-01
1912,3,HEAD,"180,000",CALVES,CATTLE,1912-03-01
1912,4,HEAD,"245,000",CALVES,CATTLE,1912-04-01
1912,5,HEAD,"258,000",CALVES,CATTLE,1912-05-01
1912,6,HEAD,"229,000",CALVES,CATTLE,1912-06-01
1912,7,HEAD,"201,000",CALVES,CATTLE,1912-07-01
1912,8,HEAD,"192,000",CALVES,CATTLE,1912-08-01
1912,9,HEAD,"190,000",CALVES,CATTLE,1912-09-01
1912,10,HEAD,"193,000",CALVES,CATTLE,1912-10-01
1912,11,HEAD,"163,000",CALVES,CATTLE,1912-11-01
1912,12,HEAD,"143,000",CALVES,CATTLE,1912-12-01
1911,1,HEAD,"135,000",CALVES,CATTLE,1911-01-01
1911,2,HEAD,"121,000",CALVES,CATTLE,1911-02-01
1911,3,HEAD,"180,000",CALVES,CATTLE,1911-03-01
1911,4,HEAD,"218,000",CALVES,CATTLE,1911-04-01
1911,5,HEAD,"243,000",CALVES,CATTLE,1911-05-01
1911,6,HEAD,"232,000",CALVES,CATTLE,1911-06-01
1911,7,HEAD,"198,000",CALVES,CATTLE,1911-07-01
1911,8,HEAD,"207,000",CALVES,CATTLE,1911-08-01
1911,9,HEAD,"184,000",CALVES,CATTLE,1911-09-01
1911,10,HEAD,"180,000",CALVES,CATTLE,1911-10-01
1911,11,HEAD,"155,000",CALVES,CATTLE,1911-11-01
1911,12,HEAD,"128,000",CALVES,CATTLE,1911-12-01
1910,1,HEAD,"132,000",CALVES,CATTLE,1910-01-01
1910,2,HEAD,"117,000",CALVES,CATTLE,1910-02-01
1910,3,HEAD,"188,000",CALVES,CATTLE,1910-03-01
1910,4,HEAD,"222,000",CALVES,CATTLE,1910-04-01
1910,5,HEAD,"252,000",CALVES,CATTLE,1910-05-01
1910,6,HEAD,"238,000",CALVES,CATTLE,1910-06-01
1910,7,HEAD,"198,000",CALVES,CATTLE,1910-07-01
1910,8,HEAD,"206,000",CALVES,CATTLE,1910-08-01
1910,9,HEAD,"197,000",CALVES,CATTLE,1910-09-01
1910,10,HEAD,"188,000",CALVES,CATTLE,1910-10-01
1910,11,HEAD,"168,000",CALVES,CATTLE,1910-11-01
1910,12,HEAD,"132,000",CALVES,CATTLE,1910-12-01
1909,1,HEAD,"135,000",CALVES,CATTLE,1909-01-01
1909,2,HEAD,"95,000",CALVES,CATTLE,1909-02-01
1909,3,HEAD,"149,000",CALVES,CATTLE,1909-03-01
1909,4,HEAD,"200,000",CALVES,CATTLE,1909-04-01
1909,5,HEAD,"228,000",CALVES,CATTLE,1909-05-01
1909,6,HEAD,"236,000",CALVES,CATTLE,1909-06-01
1909,7,HEAD,"213,000",CALVES,CATTLE,1909-07-01
1909,8,HEAD,"196,000",CALVES,CATTLE,1909-08-01
1909,9,HEAD,"205,000",CALVES,CATTLE,1909-09-01
1909,10,HEAD,"205,000",CALVES,CATTLE,1909-10-01
1909,11,HEAD,"171,000",CALVES,CATTLE,1909-11-01
1909,12,HEAD,"155,000",CALVES,CATTLE,1909-12-01
1908,1,HEAD,"117,000",CALVES,CATTLE,1908-01-01
1908,2,HEAD,"88,000",CALVES,CATTLE,1908-02-01
1908,3,HEAD,"137,000",CALVES,CATTLE,1908-03-01
1908,4,HEAD,"197,000",CALVES,CATTLE,1908-04-01
1908,5,HEAD,"205,000",CALVES,CATTLE,1908-05-01
1908,6,HEAD,"211,000",CALVES,CATTLE,1908-06-01
1908,7,HEAD,"192,000",CALVES,CATTLE,1908-07-01
1908,8,HEAD,"185,000",CALVES,CATTLE,1908-08-01
1908,9,HEAD,"187,000",CALVES,CATTLE,1908-09-01
1908,10,HEAD,"180,000",CALVES,CATTLE,1908-10-01
1908,11,HEAD,"143,000",CALVES,CATTLE,1908-11-01
1908,12,HEAD,"116,000",CALVES,CATTLE,1908-12-01
1907,1,HEAD,"128,000",CALVES,CATTLE,1907-01-01
1907,2,HEAD,"99,000",CALVES,CATTLE,1907-02-01
1907,3,HEAD,"122,000",CALVES,CATTLE,1907-03-01
1907,4,HEAD,"205,000",CALVES,CATTLE,1907-04-01
1907,5,HEAD,"224,000",CALVES,CATTLE,1907-05-01
1907,6,HEAD,"204,000",CALVES,CATTLE,1907-06-01
1907,7,HEAD,"221,000",CALVES,CATTLE,1907-07-01
1907,8,HEAD,"206,000",CALVES,CATTLE,1907-08-01
1907,9,HEAD,"198,000",CALVES,CATTLE,1907-09-01
1907,10,HEAD,"187,000",CALVES,CATTLE,1907-10-01
1907,11,HEAD,"126,000",CALVES,CATTLE,1907-11-01
1907,12,HEAD,"104,000",CALVES,CATTLE,1907-12-01
2025,1,LB,"2,335,600,000",ALL CLASSES,BEEF,2025-01-01
2025,2,LB,"1,989,200,000",ALL CLASSES,BEEF,2025-02-01
2024,1,LB,"2,246,100,000",ALL CLASSES,BEEF,2024-01-01
2024,2,LB,"2,135,000,000",ALL CLASSES,BEEF,2024-02-01
2024,3,LB,"2,076,500,000",ALL CLASSES,BEEF,2024-03-01
2024,4,LB,"2,269,300,000",ALL CLASSES,BEEF,2024-04-01
2024,5,LB,"2,292,300,000",ALL CLASSES,BEEF,2024-05-01
2024,6,LB,"2,103,600,000",ALL CLASSES,BEEF,2024-06-01
2024,7,LB,"2,255,900,000",ALL CLASSES,BEEF,2024-07-01
2024,8,LB,"2,256,100,000",ALL CLASSES,BEEF,2024-08-01
2024,9,LB,"2,170,700,000",ALL CLASSES,BEEF,2024-09-01
2024,10,LB,"2,425,800,000",ALL CLASSES,BEEF,2024-10-01
2024,11,LB,"2,185,000,000",ALL CLASSES,BEEF,2024-11-01
2024,12,LB,"2,168,600,000",ALL CLASSES,BEEF,2024-12-01
2023,1,LB,"2,287,400,000",ALL CLASSES,BEEF,2023-01-01
2023,2,LB,"2,059,400,000",ALL CLASSES,BEEF,2023-02-01
2023,3,LB,"2,367,500,000",ALL CLASSES,BEEF,2023-03-01
2023,4,LB,"2,034,800,000",ALL CLASSES,BEEF,2023-04-01
2023,5,LB,"2,269,300,000",ALL CLASSES,BEEF,2023-05-01
2023,6,LB,"2,300,700,000",ALL CLASSES,BEEF,2023-06-01
2023,7,LB,"2,077,300,000",ALL CLASSES,BEEF,2023-07-01
2023,8,LB,"2,329,500,000",ALL CLASSES,BEEF,2023-08-01
2023,9,LB,"2,114,600,000",ALL CLASSES,BEEF,2023-09-01
2023,10,LB,"2,300,800,000",ALL CLASSES,BEEF,2023-10-01
2023,11,LB,"2,247,300,000",ALL CLASSES,BEEF,2023-11-01
2023,12,LB,"2,159,000,000",ALL CLASSES,BEEF,2023-12-01
2022,1,LB,"2,228,900,000",ALL CLASSES,BEEF,2022-01-01
2022,2,LB,"2,214,100,000",ALL CLASSES,BEEF,2022-02-01
2022,3,LB,"2,464,600,000",ALL CLASSES,BEEF,2022-03-01
2022,4,LB,"2,289,500,000",ALL CLASSES,BEEF,2022-04-01
2022,5,LB,"2,250,100,000",ALL CLASSES,BEEF,2022-05-01
2022,6,LB,"2,415,100,000",ALL CLASSES,BEEF,2022-06-01
2022,7,LB,"2,214,400,000",ALL CLASSES,BEEF,2022-07-01
2022,8,LB,"2,466,900,000",ALL CLASSES,BEEF,2022-08-01
2022,9,LB,"2,350,600,000",ALL CLASSES,BEEF,2022-09-01
2022,10,LB,"2,363,100,000",ALL CLASSES,BEEF,2022-10-01
2022,11,LB,"2,387,600,000",ALL CLASSES,BEEF,2022-11-01
2022,12,LB,"2,193,700,000",ALL CLASSES,BEEF,2022-12-01
2021,1,LB,"2,271,800,000",ALL CLASSES,BEEF,2021-01-01
2021,2,LB,"2,070,700,000",ALL CLASSES,BEEF,2021-02-01
2021,3,LB,"2,438,800,000",ALL CLASSES,BEEF,2021-03-01
2021,4,LB,"2,307,300,000",ALL CLASSES,BEEF,2021-04-01
2021,5,LB,"2,173,200,000",ALL CLASSES,BEEF,2021-05-01
2021,6,LB,"2,360,000,000",ALL CLASSES,BEEF,2021-06-01
2021,7,LB,"2,284,600,000",ALL CLASSES,BEEF,2021-07-01
2021,8,LB,"2,324,000,000",ALL CLASSES,BEEF,2021-08-01
2021,9,LB,"2,259,700,000",ALL CLASSES,BEEF,2021-09-01
2021,10,LB,"2,324,900,000",ALL CLASSES,BEEF,2021-10-01
2021,11,LB,"2,342,800,000",ALL CLASSES,BEEF,2021-11-01
2021,12,LB,"2,326,800,000",ALL CLASSES,BEEF,2021-12-01
2020,1,LB,"2,356,800,000",ALL CLASSES,BEEF,2020-01-01
2020,2,LB,"2,104,200,000",ALL CLASSES,BEEF,2020-02-01
2020,3,LB,"2,379,200,000",ALL CLASSES,BEEF,2020-03-01
2020,4,LB,"1,782,000,000",ALL CLASSES,BEEF,2020-04-01
2020,5,LB,"1,827,600,000",ALL CLASSES,BEEF,2020-05-01
2020,6,LB,"2,334,700,000",ALL CLASSES,BEEF,2020-06-01
2020,7,LB,"2,384,500,000",ALL CLASSES,BEEF,2020-07-01
2020,8,LB,"2,298,000,000",ALL CLASSES,BEEF,2020-08-01
2020,9,LB,"2,315,300,000",ALL CLASSES,BEEF,2020-09-01
2020,10,LB,"2,431,900,000",ALL CLASSES,BEEF,2020-10-01
2020,11,LB,"2,232,300,000",ALL CLASSES,BEEF,2020-11-01
2020,12,LB,"2,291,800,000",ALL CLASSES,BEEF,2020-12-01
2019,1,LB,"2,278,700,000",ALL CLASSES,BEEF,2019-01-01
2019,2,LB,"1,960,800,000",ALL CLASSES,BEEF,2019-02-01
2019,3,LB,"2,090,000,000",ALL CLASSES,BEEF,2019-03-01
2019,4,LB,"2,234,000,000",ALL CLASSES,BEEF,2019-04-01
2019,5,LB,"2,300,900,000",ALL CLASSES,BEEF,2019-05-01
2019,6,LB,"2,199,700,000",ALL CLASSES,BEEF,2019-06-01
2019,7,LB,"2,335,200,000",ALL CLASSES,BEEF,2019-07-01
2019,8,LB,"2,346,500,000",ALL CLASSES,BEEF,2019-08-01
2019,9,LB,"2,160,600,000",ALL CLASSES,BEEF,2019-09-01
2019,10,LB,"2,403,900,000",ALL CLASSES,BEEF,2019-10-01
2019,11,LB,"2,271,900,000",ALL CLASSES,BEEF,2019-11-01
2019,12,LB,"2,239,200,000",ALL CLASSES,BEEF,2019-12-01
2018,1,LB,"2,248,400,000",ALL CLASSES,BEEF,2018-01-01
2018,2,LB,"1,956,400,000",ALL CLASSES,BEEF,2018-02-01
2018,3,LB,"2,174,700,000",ALL CLASSES,BEEF,2018-03-01
2018,4,LB,"2,089,400,000",ALL CLASSES,BEEF,2018-04-01
2018,5,LB,"2,279,900,000",ALL CLASSES,BEEF,2018-05-01
2018,6,LB,"2,274,900,000",ALL CLASSES,BEEF,2018-06-01
2018,7,LB,"2,205,800,000",ALL CLASSES,BEEF,2018-07-01
2018,8,LB,"2,401,600,000",ALL CLASSES,BEEF,2018-08-01
2018,9,LB,"2,129,100,000",ALL CLASSES,BEEF,2018-09-01
2018,10,LB,"2,395,700,000",ALL CLASSES,BEEF,2018-10-01
2018,11,LB,"2,288,600,000",ALL CLASSES,BEEF,2018-11-01
2018,12,LB,"2,091,400,000",ALL CLASSES,BEEF,2018-12-01
2017,1,LB,"2,089,700,000",ALL CLASSES,BEEF,2017-01-01
2017,2,LB,"1,906,700,000",ALL CLASSES,BEEF,2017-02-01
2017,3,LB,"2,220,200,000",ALL CLASSES,BEEF,2017-03-01
2017,4,LB,"1,936,900,000",ALL CLASSES,BEEF,2017-04-01
2017,5,LB,"2,135,700,000",ALL CLASSES,BEEF,2017-05-01
2017,6,LB,"2,254,600,000",ALL CLASSES,BEEF,2017-06-01
2017,7,LB,"2,084,200,000",ALL CLASSES,BEEF,2017-07-01
2017,8,LB,"2,373,700,000",ALL CLASSES,BEEF,2017-08-01
2017,9,LB,"2,195,000,000",ALL CLASSES,BEEF,2017-09-01
2017,10,LB,"2,270,100,000",ALL CLASSES,BEEF,2017-10-01
2017,11,LB,"2,265,800,000",ALL CLASSES,BEEF,2017-11-01
2017,12,LB,"2,123,000,000",ALL CLASSES,BEEF,2017-12-01
2016,1,LB,"1,927,700,000",ALL CLASSES,BEEF,2016-01-01
2016,2,LB,"1,859,700,000",ALL CLASSES,BEEF,2016-02-01
2016,3,LB,"2,069,500,000",ALL CLASSES,BEEF,2016-03-01
2016,4,LB,"1,939,800,000",ALL CLASSES,BEEF,2016-04-01
2016,5,LB,"2,005,700,000",ALL CLASSES,BEEF,2016-05-01
2016,6,LB,"2,168,700,000",ALL CLASSES,BEEF,2016-06-01
2016,7,LB,"2,002,400,000",ALL CLASSES,BEEF,2016-07-01
2016,8,LB,"2,238,600,000",ALL CLASSES,BEEF,2016-08-01
2016,9,LB,"2,153,400,000",ALL CLASSES,BEEF,2016-09-01
2016,10,LB,"2,180,200,000",ALL CLASSES,BEEF,2016-10-01
2016,11,LB,"2,215,500,000",ALL CLASSES,BEEF,2016-11-01
2016,12,LB,"2,146,800,000",ALL CLASSES,BEEF,2016-12-01
2015,1,LB,"1,936,200,000",ALL CLASSES,BEEF,2015-01-01
2015,2,LB,"1,744,600,000",ALL CLASSES,BEEF,2015-02-01
2015,3,LB,"1,907,200,000",ALL CLASSES,BEEF,2015-03-01
2015,4,LB,"1,903,900,000",ALL CLASSES,BEEF,2015-04-01
2015,5,LB,"1,902,600,000",ALL CLASSES,BEEF,2015-05-01
2015,6,LB,"1,977,600,000",ALL CLASSES,BEEF,2015-06-01
2015,7,LB,"2,023,400,000",ALL CLASSES,BEEF,2015-07-01
2015,8,LB,"1,911,000,000",ALL CLASSES,BEEF,2015-08-01
2015,9,LB,"2,060,200,000",ALL CLASSES,BEEF,2015-09-01
2015,10,LB,"2,096,500,000",ALL CLASSES,BEEF,2015-10-01
2015,11,LB,"1,911,200,000",ALL CLASSES,BEEF,2015-11-01
2015,12,LB,"2,020,500,000",ALL CLASSES,BEEF,2015-12-01
2014,1,LB,"2,111,500,000",ALL CLASSES,BEEF,2014-01-01
2014,2,LB,"1,762,200,000",ALL CLASSES,BEEF,2014-02-01
2014,3,LB,"1,911,900,000",ALL CLASSES,BEEF,2014-03-01
2014,4,LB,"2,017,500,000",ALL CLASSES,BEEF,2014-04-01
2014,5,LB,"2,046,800,000",ALL CLASSES,BEEF,2014-05-01
2014,6,LB,"2,044,100,000",ALL CLASSES,BEEF,2014-06-01
2014,7,LB,"2,060,800,000",ALL CLASSES,BEEF,2014-07-01
2014,8,LB,"1,999,000,000",ALL CLASSES,BEEF,2014-08-01
2014,9,LB,"2,041,000,000",ALL CLASSES,BEEF,2014-09-01
2014,10,LB,"2,138,600,000",ALL CLASSES,BEEF,2014-10-01
2014,11,LB,"1,825,400,000",ALL CLASSES,BEEF,2014-11-01
2014,12,LB,"1,973,400,000",ALL CLASSES,BEEF,2014-12-01
2013,1,LB,"2,227,900,000",ALL CLASSES,BEEF,2013-01-01
2013,2,LB,"1,845,000,000",ALL CLASSES,BEEF,2013-02-01
2013,3,LB,"2,012,300,000",ALL CLASSES,BEEF,2013-03-01
2013,4,LB,"2,101,100,000",ALL CLASSES,BEEF,2013-04-01
2013,5,LB,"2,201,500,000",ALL CLASSES,BEEF,2013-05-01
2013,6,LB,"2,132,200,000",ALL CLASSES,BEEF,2013-06-01
2013,7,LB,"2,268,300,000",ALL CLASSES,BEEF,2013-07-01
2013,8,LB,"2,215,600,000",ALL CLASSES,BEEF,2013-08-01
2013,9,LB,"2,047,100,000",ALL CLASSES,BEEF,2013-09-01
2013,10,LB,"2,283,800,000",ALL CLASSES,BEEF,2013-10-01
2013,11,LB,"2,030,900,000",ALL CLASSES,BEEF,2013-11-01
2013,12,LB,"2,019,100,000",ALL CLASSES,BEEF,2013-12-01
2012,1,LB,"2,081,700,000",ALL CLASSES,BEEF,2012-01-01
2012,2,LB,"1,981,200,000",ALL CLASSES,BEEF,2012-02-01
2012,3,LB,"2,133,300,000",ALL CLASSES,BEEF,2012-03-01
2012,4,LB,"1,964,000,000",ALL CLASSES,BEEF,2012-04-01
2012,5,LB,"2,206,400,000",ALL CLASSES,BEEF,2012-05-01
2012,6,LB,"2,225,800,000",ALL CLASSES,BEEF,2012-06-01
2012,7,LB,"2,176,800,000",ALL CLASSES,BEEF,2012-07-01
2012,8,LB,"2,338,600,000",ALL CLASSES,BEEF,2012-08-01
2012,9,LB,"1,986,100,000",ALL CLASSES,BEEF,2012-09-01
2012,10,LB,"2,307,600,000",ALL CLASSES,BEEF,2012-10-01
2012,11,LB,"2,178,800,000",ALL CLASSES,BEEF,2012-11-01
2012,12,LB,"1,992,300,000",ALL CLASSES,BEEF,2012-12-01
2011,1,LB,"2,093,100,000",ALL CLASSES,BEEF,2011-01-01
2011,2,LB,"1,994,100,000",ALL CLASSES,BEEF,2011-02-01
2011,3,LB,"2,236,700,000",ALL CLASSES,BEEF,2011-03-01
2011,4,LB,"2,026,100,000",ALL CLASSES,BEEF,2011-04-01
2011,5,LB,"2,105,400,000",ALL CLASSES,BEEF,2011-05-01
2011,6,LB,"2,347,100,000",ALL CLASSES,BEEF,2011-06-01
2011,7,LB,"2,110,600,000",ALL CLASSES,BEEF,2011-07-01
2011,8,LB,"2,358,100,000",ALL CLASSES,BEEF,2011-08-01
2011,9,LB,"2,185,700,000",ALL CLASSES,BEEF,2011-09-01
2011,10,LB,"2,181,200,000",ALL CLASSES,BEEF,2011-10-01
2011,11,LB,"2,119,800,000",ALL CLASSES,BEEF,2011-11-01
2011,12,LB,"2,096,400,000",ALL CLASSES,BEEF,2011-12-01
2010,1,LB,"2,051,100,000",ALL CLASSES,BEEF,2010-01-01
2010,2,LB,"1,927,200,000",ALL CLASSES,BEEF,2010-02-01
2010,3,LB,"2,180,700,000",ALL CLASSES,BEEF,2010-03-01
2010,4,LB,"2,110,800,000",ALL CLASSES,BEEF,2010-04-01
2010,5,LB,"2,060,700,000",ALL CLASSES,BEEF,2010-05-01
2010,6,LB,"2,290,800,000",ALL CLASSES,BEEF,2010-06-01
2010,7,LB,"2,204,300,000",ALL CLASSES,BEEF,2010-07-01
2010,8,LB,"2,258,500,000",ALL CLASSES,BEEF,2010-08-01
2010,9,LB,"2,222,100,000",ALL CLASSES,BEEF,2010-09-01
2010,10,LB,"2,201,300,000",ALL CLASSES,BEEF,2010-10-01
2010,11,LB,"2,206,500,000",ALL CLASSES,BEEF,2010-11-01
2010,12,LB,"2,240,200,000",ALL CLASSES,BEEF,2010-12-01
2009,1,LB,"2,086,400,000",ALL CLASSES,BEEF,2009-01-01
2009,2,LB,"1,954,500,000",ALL CLASSES,BEEF,2009-02-01
2009,3,LB,"2,112,600,000",ALL CLASSES,BEEF,2009-03-01
2009,4,LB,"2,102,100,000",ALL CLASSES,BEEF,2009-04-01
2009,5,LB,"2,151,300,000",ALL CLASSES,BEEF,2009-05-01
2009,6,LB,"2,260,100,000",ALL CLASSES,BEEF,2009-06-01
2009,7,LB,"2,243,300,000",ALL CLASSES,BEEF,2009-07-01
2009,8,LB,"2,155,400,000",ALL CLASSES,BEEF,2009-08-01
2009,9,LB,"2,202,400,000",ALL CLASSES,BEEF,2009-09-01
2009,10,LB,"2,239,200,000",ALL CLASSES,BEEF,2009-10-01
2009,11,LB,"1,988,100,000",ALL CLASSES,BEEF,2009-11-01
2009,12,LB,"2,102,500,000",ALL CLASSES,BEEF,2009-12-01
2008,1,LB,"2,199,400,000",ALL CLASSES,BEEF,2008-01-01
2008,2,LB,"2,009,600,000",ALL CLASSES,BEEF,2008-02-01
2008,3,LB,"2,071,400,000",ALL CLASSES,BEEF,2008-03-01
2008,4,LB,"2,224,500,000",ALL CLASSES,BEEF,2008-04-01
2008,5,LB,"2,351,200,000",ALL CLASSES,BEEF,2008-05-01
2008,6,LB,"2,234,200,000",ALL CLASSES,BEEF,2008-06-01
2008,7,LB,"2,341,900,000",ALL CLASSES,BEEF,2008-07-01
2008,8,LB,"2,238,800,000",ALL CLASSES,BEEF,2008-08-01
2008,9,LB,"2,239,000,000",ALL CLASSES,BEEF,2008-09-01
2008,10,LB,"2,305,400,000",ALL CLASSES,BEEF,2008-10-01
2008,11,LB,"1,933,100,000",ALL CLASSES,BEEF,2008-11-01
2008,12,LB,"2,051,300,000",ALL CLASSES,BEEF,2008-12-01
2007,1,LB,"2,131,700,000",ALL CLASSES,BEEF,2007-01-01
2007,2,LB,"1,924,200,000",ALL CLASSES,BEEF,2007-02-01
2007,3,LB,"2,088,500,000",ALL CLASSES,BEEF,2007-03-01
2007,4,LB,"1,988,100,000",ALL CLASSES,BEEF,2007-04-01
2007,5,LB,"2,257,200,000",ALL CLASSES,BEEF,2007-05-01
2007,6,LB,"2,321,800,000",ALL CLASSES,BEEF,2007-06-01
2007,7,LB,"2,228,600,000",ALL CLASSES,BEEF,2007-07-01
2007,8,LB,"2,421,600,000",ALL CLASSES,BEEF,2007-08-01
2007,9,LB,"2,066,700,000",ALL CLASSES,BEEF,2007-09-01
2007,10,LB,"2,407,300,000",ALL CLASSES,BEEF,2007-10-01
2007,11,LB,"2,201,500,000",ALL CLASSES,BEEF,2007-11-01
2007,12,LB,"2,032,700,000",ALL CLASSES,BEEF,2007-12-01
2006,1,LB,"2,018,100,000",ALL CLASSES,BEEF,2006-01-01
2006,2,LB,"1,797,900,000",ALL CLASSES,BEEF,2006-02-01
2006,3,LB,"2,172,300,000",ALL CLASSES,BEEF,2006-03-01
2006,4,LB,"1,941,300,000",ALL CLASSES,BEEF,2006-04-01
2006,5,LB,"2,278,900,000",ALL CLASSES,BEEF,2006-05-01
2006,6,LB,"2,417,700,000",ALL CLASSES,BEEF,2006-06-01
2006,7,LB,"2,187,900,000",ALL CLASSES,BEEF,2006-07-01
