state_fips_code,county_code,agg_level_desc,class_desc,Value,zip_5,country_code,county_ansi,group_desc,state_name,util_practice_desc,reference_period_desc,short_desc,year,end_code,congr_district_code,asd_desc,watershed_code,freq_desc,country_name,watershed_desc,state_ansi,load_time,week_ending,commodity_desc,asd_code,unit_desc,statisticcat_desc,CV (%),county_name,domaincat_desc,region_desc,sector_desc,begin_code,domain_desc,source_desc,prodn_practice_desc,state_alpha,location_desc
99,,NATIONAL,BROILERS,"172,301,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #38,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,38,,,00000000,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-09-21,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,38,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"167,831,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #39,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,39,,,00000000,WEEKLY,UNITED STATES,,,2015-04-14 15:07:16.000,2013-09-28,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,39,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"165,999,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #40,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,40,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-10-05,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,40,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"164,561,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #41,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,41,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-10-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,41,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"168,282,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #42,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,42,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-10-19,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,42,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"159,310,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #43,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,43,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-10-26,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,43,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"163,356,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #44,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,44,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-11-02,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,44,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"160,800,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #45,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,45,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-11-09,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,45,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"166,870,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #46,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,46,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-11-16,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,46,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"162,482,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #47,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,47,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-11-23,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,47,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"164,713,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #48,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,48,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-11-30,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,48,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"172,141,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #49,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,49,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-12-07,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,49,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"171,790,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #50,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,50,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-12-14,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,50,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"172,640,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #51,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,51,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-12-21,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,51,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"171,474,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2013,52,,,00000000,WEEKLY,UNITED STATES,,,2016-04-12 15:08:57.000,2013-12-28,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,52,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, BROILER TYPE, PULLET","1,717,000",,9000,,POULTRY,US TOTAL,FOR EXPORT,JUN,"CHICKENS, CHICKS, BROILER TYPE, PULLET, FOR EXPORT - PLACEMENTS, MEASURED IN HEAD",2023,06,,,00000000,MONTHLY,UNITED STATES,,,2024-04-02 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,06,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, BROILER TYPE, PULLET","1,368,000",,9000,,POULTRY,US TOTAL,FOR EXPORT,JUL,"CHICKENS, CHICKS, BROILER TYPE, PULLET, FOR EXPORT - PLACEMENTS, MEASURED IN HEAD",2023,07,,,00000000,MONTHLY,UNITED STATES,,,2024-04-02 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,07,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, EGG TYPE, COCKERELS","2,540,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,APR,"CHICKENS, CHICKS, EGG TYPE, COCKERELS - PLACEMENTS, MEASURED IN HEAD",2023,04,,,00000000,MONTHLY,UNITED STATES,,,2024-04-02 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,04,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, EGG TYPE, PULLET","23,853,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,APR,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,04,,,00000000,MONTHLY,UNITED STATES,,,2024-04-02 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,04,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, EGG TYPE, PULLET, HATCHERY SUPPLY","55,737,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,APR,"CHICKENS, CHICKS, EGG TYPE, PULLET, HATCHERY SUPPLY - PLACEMENTS, MEASURED IN HEAD",2023,04,,,00000000,MONTHLY,UNITED STATES,,,2024-04-02 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,04,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, EGG TYPE, STRAIGHT RUN","7,333,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,APR,"CHICKENS, CHICKS, EGG TYPE, STRAIGHT RUN - PLACEMENTS, MEASURED IN HEAD",2023,04,,,00000000,MONTHLY,UNITED STATES,,,2024-04-02 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,04,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,679,700",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,JAN,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2025,01,,,00000000,MONTHLY,UNITED STATES,,,2025-03-21 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,01,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,064,600",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,FEB,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2025,02,,,00000000,MONTHLY,UNITED STATES,,,2025-03-21 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,02,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","25,511,900",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,JAN,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,01,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,01,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,977,100",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,FEB,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,02,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,02,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","28,861,500",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,MAR,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,03,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,03,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,794,500",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,APR,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,04,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,04,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,620,800",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,MAY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,05,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,05,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,636,600",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,JUN,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,06,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,06,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,372,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,JUL,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,07,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,07,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","30,094,900",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,AUG,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,08,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,08,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,677,600",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,SEP,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,09,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,09,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,457,400",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,OCT,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,10,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,10,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,674,700",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,NOV,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,11,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,11,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","29,967,600",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,DEC,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2024,12,,,00000000,MONTHLY,UNITED STATES,,,2025-02-24 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,12,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","25,841,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,JAN,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,01,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,01,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","30,933,800",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,FEB,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,02,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,02,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","29,107,500",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,MAR,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,03,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,03,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","30,161,900",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,APR,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,04,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,04,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","28,211,500",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,MAY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,05,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,05,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,858,500",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,JUN,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,06,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,06,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,363,600",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,JUL,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,07,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,07,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,697,600",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,AUG,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,08,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,08,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","28,630,500",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,SEP,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,09,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,09,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,235,600",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,OCT,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,10,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,10,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,263,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,NOV,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,11,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,11,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,403,400",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,DEC,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2023,12,,,00000000,MONTHLY,UNITED STATES,,,2025-02-18 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,12,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,631,300",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,JAN,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2022,01,,,00000000,MONTHLY,UNITED STATES,,,2024-02-20 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,01,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,674,800",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,FEB,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2022,02,,,00000000,MONTHLY,UNITED STATES,,,2024-02-20 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,02,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,299,400",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,MAR,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2022,03,,,00000000,MONTHLY,UNITED STATES,,,2024-02-20 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,03,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,167,300",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,APR,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2022,04,,,00000000,MONTHLY,UNITED STATES,,,2024-02-20 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,04,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","28,152,900",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,MAY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2022,05,,,00000000,MONTHLY,UNITED STATES,,,2024-02-20 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,05,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","26,670,400",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,JUN,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2022,06,,,00000000,MONTHLY,UNITED STATES,,,2024-02-20 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,06,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,614,200",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,JUL,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2022,07,,,00000000,MONTHLY,UNITED STATES,,,2024-02-20 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,07,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","29,742,100",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,AUG,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2022,08,,,00000000,MONTHLY,UNITED STATES,,,2024-02-20 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,08,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,"CHICKS, PULLET","27,074,300",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,SEP,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",2022,09,,,00000000,MONTHLY,UNITED STATES,,,2024-02-20 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,09,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
