state_fips_code,county_code,agg_level_desc,class_desc,Value,zip_5,country_code,county_ansi,group_desc,state_name,util_practice_desc,reference_period_desc,short_desc,year,end_code,congr_district_code,asd_desc,watershed_code,freq_desc,country_name,watershed_desc,state_ansi,load_time,week_ending,commodity_desc,asd_code,unit_desc,statisticcat_desc,CV (%),county_name,domaincat_desc,region_desc,sector_desc,begin_code,domain_desc,source_desc,prodn_practice_desc,state_alpha,location_desc,Year,Placements,Date,YoY_Growth,YoY_Growth_Rolling_Avg
99,,NATIONAL,BROILERS,"9,466,123,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,0,,,0,ANNUAL,UNITED STATES,,,2021-04-29 15:04:26.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,0,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,9466123000.0,2025-01-01,5392.734088047395,450.72737363156006
99,,NATIONAL,BROILERS,"184,170,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #01,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,1,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-01-06,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,1,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,184170000.0,2025-01-01,5.730589937309105,451.6769495973011
99,,NATIONAL,BROILERS,"183,100,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #02,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,2,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-01-13,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,2,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,183100000.0,2025-01-01,5.284947875038104,452.6567268186133
99,,NATIONAL,BROILERS,"181,623,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #03,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,3,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-01-20,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,3,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,181623000.0,2025-01-01,-2.1559595959596,452.4424421629829
99,,NATIONAL,BROILERS,"180,641,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #04,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,4,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-01-27,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,4,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,180641000.0,2025-01-01,4.760109723776762,453.4781081546245
99,,NATIONAL,BROILERS,"179,713,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #05,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,5,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-02-03,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,5,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,179713000.0,2025-01-01,-3.113408953678942,453.1758028718645
99,,NATIONAL,BROILERS,"178,172,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #06,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,6,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-02-10,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,6,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,178172000.0,2025-01-01,-3.5589211191521364,452.81467842756064
99,,NATIONAL,BROILERS,"179,756,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #07,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,7,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-02-17,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,7,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,179756000.0,2025-01-01,-2.3388985173393606,452.4969205464535
99,,NATIONAL,BROILERS,"181,341,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #08,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,8,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-02-24,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,8,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,181341000.0,2025-01-01,-4.0818161622359295,451.65104006507664
99,,NATIONAL,BROILERS,"181,142,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #09,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,9,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-03-03,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,9,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,181142000.0,2025-01-01,-4.345438319489259,450.58625670678447
99,,NATIONAL,BROILERS,"183,138,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #10,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,10,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-03-10,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,10,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,183138000.0,2025-01-01,-3.641500797120889,449.3340760004756
99,,NATIONAL,BROILERS,"182,863,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #11,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,11,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-03-17,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,11,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,182863000.0,2025-01-01,-3.343235300336178,448.49421306818385
99,,NATIONAL,BROILERS,"183,423,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #12,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,12,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-03-24,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,12,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,183423000.0,2025-01-01,-98.06232181855232,-9.072154420645054
99,,NATIONAL,BROILERS,"183,331,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #13,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,13,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-03-31,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,13,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,183331000.0,2025-01-01,-0.45555736547754355,-9.587666695877274
99,,NATIONAL,BROILERS,"184,021,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #14,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,14,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-04-07,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,14,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,184021000.0,2025-01-01,0.5030038230475098,-9.986162033543158
99,,NATIONAL,BROILERS,"182,236,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #15,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,15,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-04-14,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,15,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,182236000.0,2025-01-01,0.3375123194749641,-9.778372707256944
99,,NATIONAL,BROILERS,"183,105,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #16,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,16,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-04-21,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,16,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,183105000.0,2025-01-01,1.3640314214381055,-10.06137923245183
99,,NATIONAL,BROILERS,"183,739,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #17,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,17,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-04-28,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,17,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,183739000.0,2025-01-01,2.2402386026609156,-9.615241936090177
99,,NATIONAL,BROILERS,"185,643,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #19,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,19,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2018-05-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,19,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,185643000.0,2025-01-01,4.1931392137934065,-8.969236908344715
99,,NATIONAL,BROILERS,"180,144,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #47,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2019,47,,,0,WEEKLY,UNITED STATES,,,2022-04-07 13:40:31.000,2019-11-23,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,47,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2019,180144000.0,2025-01-01,0.21584814971404853,-8.756341352756932
99,,NATIONAL,BROILERS,"175,482,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #46,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,46,,,0,WEEKLY,UNITED STATES,,,2021-04-07 16:05:18.000,2018-11-17,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,46,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,175482000.0,2025-01-01,-3.230929574668717,-8.685434137126329
99,,NATIONAL,BROILERS,"178,344,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #48,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,48,,,0,WEEKLY,UNITED STATES,,,2021-04-07 16:05:18.000,2018-12-01,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,48,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,178344000.0,2025-01-01,-1.5446445330182912,-8.452034654920416
99,,NATIONAL,BROILERS,"183,100,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #23,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,23,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-06-10,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,23,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,183100000.0,2025-01-01,-0.020749380248774596,-8.150305370181073
99,,NATIONAL,BROILERS,"183,463,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #24,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,24,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-06-17,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,24,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,183463000.0,2025-01-01,0.3281144900827426,-7.84435955431283
99,,NATIONAL,BROILERS,"183,104,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #25,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,25,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-06-24,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,25,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,183104000.0,2025-01-01,-0.1739149397839923,0.3130076855845312
99,,NATIONAL,BROILERS,"184,560,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #26,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,26,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-07-01,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,26,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,184560000.0,2025-01-01,0.6703721683730457,0.406835146738747
99,,NATIONAL,BROILERS,"182,321,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #27,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,27,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-07-08,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,27,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,182321000.0,2025-01-01,-0.9238076089141956,0.2879341940752715
99,,NATIONAL,BROILERS,"182,515,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #28,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,28,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-07-15,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,28,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,182515000.0,2025-01-01,0.15309818038147238,0.27256634915081385
99,,NATIONAL,BROILERS,"182,340,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #29,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,29,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-07-22,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,29,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,182340000.0,2025-01-01,-0.4177930695502541,0.1240809749017839
99,,NATIONAL,BROILERS,"183,923,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #30,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,30,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-07-29,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,30,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,183923000.0,2025-01-01,0.10014204931996229,-0.05426040454329554
99,,NATIONAL,BROILERS,"183,630,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #31,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,31,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-08-05,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,31,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,183630000.0,2025-01-01,-1.0843392963914567,-0.49405028039203414
99,,NATIONAL,BROILERS,"184,458,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #32,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,32,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-08-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,32,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,184458000.0,2025-01-01,2.3947508659738936,-0.312475054037047
99,,NATIONAL,BROILERS,"184,208,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #33,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,33,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-08-19,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,33,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,184208000.0,2025-01-01,4.972589781288117,0.37115155895935587
99,,NATIONAL,BROILERS,"184,739,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #34,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,34,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-08-26,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,34,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,184739000.0,2025-01-01,3.5857668326380487,0.7986858394307176
99,,NATIONAL,BROILERS,"182,537,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #35,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,35,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-09-02,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,35,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,182537000.0,2025-01-01,-0.30748225013653707,0.7747914336067373
99,,NATIONAL,BROILERS,"182,261,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #36,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,36,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-09-09,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,36,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,182261000.0,2025-01-01,-0.6551729776576254,0.69285081129504
99,,NATIONAL,BROILERS,"182,206,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #37,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,37,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-09-16,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,37,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,182206000.0,2025-01-01,-0.4904316672492137,0.6664744173396049
99,,NATIONAL,BROILERS,"178,280,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #38,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,38,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-09-23,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,38,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,178280000.0,2025-01-01,-3.402687472908539,0.32705278056613946
99,,NATIONAL,BROILERS,"174,477,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #39,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,39,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-09-30,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,39,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,174477000.0,2025-01-01,-4.302301983863622,0.0455115826536873
99,,NATIONAL,BROILERS,"173,969,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #40,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,40,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2017-10-07,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,40,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,173969000.0,2025-01-01,-4.682354874941785,-0.3574428386232508
99,,NATIONAL,BROILERS,"178,245,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #41,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,41,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2017-10-14,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,41,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,178245000.0,2025-01-01,-2.245804540967422,-0.5097771279080149
99,,NATIONAL,BROILERS,"172,074,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #42,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,42,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2017-10-21,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,42,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,172074000.0,2025-01-01,-6.442369904797118,-1.0549864574177716
99,,NATIONAL,BROILERS,"174,490,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #43,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,43,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2017-10-28,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,43,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,174490000.0,2025-01-01,-4.977400206937865,-1.3794081999633054
99,,NATIONAL,BROILERS,"175,138,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #44,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,44,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2017-11-04,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,44,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,175138000.0,2025-01-01,-5.052640709538214,-2.0000241645893144
99,,NATIONAL,BROILERS,"175,948,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #45,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,45,,,0,WEEKLY,UNITED STATES,,,2020-04-07 15:20:11.000,2017-11-11,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,45,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,175948000.0,2025-01-01,-4.484061495700509,-2.7880784376717003
99,,NATIONAL,BROILERS,"181,540,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #22,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,22,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-06-03,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,22,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,181540000.0,2025-01-01,-1.731632194609689,-3.2311950232756783
99,,NATIONAL,BROILERS,"173,088,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #47,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,47,,,0,WEEKLY,UNITED STATES,,,2021-04-07 16:05:18.000,2018-11-24,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,47,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,173088000.0,2025-01-01,-5.1764847674718,-3.6369452330536167
99,,NATIONAL,BROILERS,"182,601,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #21,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,21,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-05-27,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,21,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,182601000.0,2025-01-01,0.1865456680255173,-3.5668020125800215
99,,NATIONAL,BROILERS,"181,985,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #19,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2017,19,,,0,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2017-05-13,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,19,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2017,181985000.0,2025-01-01,-0.12129128568763026,-3.5360403141165566
99,,NATIONAL,BROILERS,"182,615,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #49,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2018,49,,,0,WEEKLY,UNITED STATES,,,2021-04-07 16:05:18.000,2018-12-08,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,49,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2018,182615000.0,2025-01-01,2.4315683194974236,-3.04985233141606
