DATE,US_BEEF_CUTOUT_SELECT
2018-11-01,218.55
2018-11-02,218.5
2018-11-05,218.59
2018-11-06,218.76
2018-11-07,218.22
2018-11-08,216.07
2018-11-09,215.2
2018-11-12,215.55
2018-11-13,214.08
2018-11-14,213.16
2018-11-15,213.55
2018-11-16,212.91
2018-11-19,213.39
2018-11-20,214.09
2018-11-21,213.69
2018-11-23,213.85
2018-11-26,214.45
2018-11-27,214.0
2018-11-28,213.28
2018-11-29,212.61
2018-11-30,212.61
2018-12-02,268.03
2018-12-03,213.08
2018-12-04,213.86
2018-12-05,213.26
2018-12-06,212.67
2018-12-07,214.29
2018-12-10,215.42
2018-12-11,214.46
2018-12-12,212.25
2018-12-13,212.47
2018-12-14,210.96
2018-12-17,212.67
2018-12-18,212.68
2018-12-19,211.7
2018-12-20,212.47
2018-12-21,214.05
2018-12-26,215.69
2018-12-27,215.3
2018-12-28,214.41
2018-12-31,215.35
2019-01-02,216.64
2019-01-03,216.49
2019-01-04,214.51
2019-01-07,214.28
2019-01-08,213.98
2019-01-09,213.84
2019-01-10,213.96
2019-01-11,212.46
2019-01-14,212.02
2019-01-15,212.21
2019-01-16,211.93
2019-01-17,212.5
2019-01-18,213.15
2019-01-21,215.26
2019-01-22,216.34
2019-01-23,217.21
2019-01-24,217.75
2019-01-25,217.01
2019-01-28,217.4
2019-01-29,218.13
2019-01-30,218.05
2019-01-31,215.39
2019-02-01,214.26
2019-02-03,226.14
2019-02-04,217.65
2019-02-05,217.02
2019-02-06,217.57
2019-02-07,216.71
2019-02-08,215.35
2019-02-11,216.88
2019-02-12,217.16
2019-02-13,216.44
2019-02-14,216.07
2019-02-15,216.85
2019-02-18,217.39
2019-02-19,217.27
2019-02-20,216.49
2019-02-21,218.07
2019-02-22,219.39
2019-02-25,219.55
2019-02-26,219.67
2019-02-27,219.46
2019-02-28,219.95
2019-03-01,221.29
2019-03-04,223.55
2019-03-05,224.04
2019-03-06,224.93
2019-03-07,226.04
2019-03-08,226.13
2019-03-11,227.36
2019-03-12,228.22
2019-03-13,228.24
2019-03-14,227.7
2019-03-15,226.99
2019-03-18,228.33
2019-03-19,229.33
2019-03-20,228.67
2019-03-21,229.31
2019-03-22,229.09
2019-03-23,261.6
2019-03-25,229.0
2019-03-26,229.51
2019-03-27,228.99
2019-03-28,227.44
2019-03-29,226.04
2019-04-01,226.84
2019-04-02,225.73
2019-04-03,226.14
2019-04-04,226.74
2019-04-05,226.93
2019-04-08,228.67
2019-04-09,228.32
2019-04-10,229.05
2019-04-11,228.83
2019-04-12,228.75
2019-04-15,230.98
2019-04-16,232.05
2019-04-17,232.76
2019-04-18,233.06
2019-04-19,233.65
2019-04-22,234.48
2019-04-23,234.11
2019-04-24,232.96
2019-04-25,232.93
2019-04-26,232.99
2019-04-29,233.14
2019-04-30,231.84
2019-05-01,230.22
2019-05-02,228.8
2019-05-03,227.36
2019-05-06,227.0
2019-05-07,223.87
2019-05-08,223.01
2019-05-09,222.47
2019-05-10,221.11
2019-05-13,221.58
2019-05-14,220.12
2019-05-15,219.57
2019-05-16,219.56
2019-05-17,220.31
2019-05-20,221.45
2019-05-21,219.58
2019-05-22,219.75
2019-05-23,220.79
2019-05-24,221.64
2019-05-28,223.29
2019-05-29,223.53
2019-05-30,223.58
2019-05-31,223.21
2019-06-03,223.2
2019-06-04,223.0
2019-06-05,222.11
2019-06-06,222.25
2019-06-07,222.31
2019-06-10,221.66
2019-06-11,222.39
2019-06-12,222.15
2019-06-13,222.1
2019-06-14,222.23
2019-06-17,221.82
2019-06-18,220.53
2019-06-19,221.59
2019-06-20,220.72
2019-06-21,219.82
2019-06-24,219.74
2019-06-25,219.64
2019-06-26,219.7
2019-06-27,219.03
2019-06-28,219.66
2019-07-01,219.72
2019-07-02,220.47
2019-07-03,219.25
2019-07-05,217.67
2019-07-08,217.46
2019-07-09,214.73
2019-07-10,214.42
2019-07-11,213.77
2019-07-12,212.8
2019-07-15,213.27
2019-07-16,212.93
2019-07-17,212.57
2019-07-18,213.34
2019-07-19,213.42
2019-07-22,213.32
2019-07-23,213.78
2019-07-24,213.6
2019-07-25,212.57
2019-07-26,212.17
2019-07-29,213.26
2019-07-30,214.03
2019-07-31,213.54
2019-08-01,214.24
2019-08-02,214.73
2019-08-05,214.7
2019-08-06,215.78
2019-08-07,216.49
2019-08-08,216.88
2019-08-09,216.37
2019-08-10,270.6
2019-08-12,218.62
2019-08-13,226.36
2019-08-14,232.34
2019-08-15,236.12
2019-08-16,238.69
2019-08-18,264.34
2019-08-19,239.13
2019-08-20,241.7
2019-08-21,241.74
2019-08-22,239.28
2019-08-23,237.52
2019-08-26,238.06
2019-08-27,236.76
2019-08-28,232.96
2019-08-29,232.19
2019-08-30,231.77
2019-08-31,263.04
2019-09-03,230.66
2019-09-04,230.65
2019-09-05,229.42
2019-09-06,227.31
2019-09-09,226.95
2019-09-10,225.38
2019-09-11,219.89
2019-09-12,219.97
2019-09-13,220.88
2019-09-16,220.62
2019-09-17,219.77
2019-09-18,218.24
2019-09-19,218.17
2019-09-20,216.97
2019-09-23,216.45
2019-09-24,215.39
2019-09-25,214.63
2019-09-26,213.51
2019-09-27,212.58
2019-09-30,212.44
2019-10-01,213.47
2019-10-02,212.97
2019-10-03,212.06
2019-10-04,211.96
2019-10-07,211.09
2019-10-08,213.6
2019-10-09,214.6
2019-10-10,215.63
2019-10-11,215.66
2019-10-14,217.22
2019-10-15,218.02
2019-10-16,218.28
2019-10-17,218.11
2019-10-18,218.04
2019-10-21,220.13
2019-10-22,220.93
2019-10-23,223.28
2019-10-24,225.62
2019-10-25,225.44
2019-10-28,227.9
2019-10-29,230.55
2019-10-30,230.05
2019-10-31,232.18
2019-11-01,233.2
2019-11-04,234.81
2019-11-05,236.05
2019-11-06,237.14
2019-11-07,238.29
2019-11-08,239.12
2019-11-11,238.59
2019-11-12,240.5
2019-11-13,242.34
2019-11-14,241.06
2019-11-15,240.8
2019-11-18,239.12
2019-11-19,239.01
2019-11-20,238.21
2019-11-21,234.86
2019-11-22,232.57
2019-11-25,233.24
2019-11-26,231.84
2019-11-27,232.24
2019-11-29,232.12
2019-12-02,232.61
2019-12-03,230.15
2019-12-04,226.95
2019-12-05,225.6
2019-12-06,224.56
2019-12-09,223.64
2019-12-10,221.49
2019-12-11,218.65
2019-12-12,215.65
2019-12-13,216.29
2019-12-16,217.08
2019-12-17,212.81
2019-12-18,209.57
2019-12-19,208.99
2019-12-20,209.7
2019-12-22,209.42
2019-12-23,211.57
2019-12-26,210.15
2019-12-27,208.96
2019-12-30,209.66
2019-12-31,209.42
2020-01-02,208.25
2020-01-03,208.49
2020-01-06,209.65
2020-01-07,209.56
2020-01-08,209.5
2020-01-09,209.96
2020-01-10,210.04
2020-01-13,210.55
2020-01-14,212.76
2020-01-15,212.53
2020-01-16,212.9
2020-01-17,214.17
2020-01-20,214.64
2020-01-21,214.51
2020-01-22,214.96
2020-01-23,215.32
2020-01-24,214.49
2020-01-27,213.59
2020-01-28,212.85
2020-01-29,213.52
2020-01-30,213.35
2020-01-31,213.0
2020-02-03,211.56
2020-02-04,210.93
2020-02-05,210.72
2020-02-06,210.93
2020-02-07,210.12
2020-02-10,208.91
2020-02-11,207.83
2020-02-12,206.31
2020-02-13,206.45
2020-02-14,208.09
2020-02-17,207.26
2020-02-18,206.13
2020-02-19,205.57
2020-02-20,204.5
2020-02-21,205.09
2020-02-24,207.07
2020-02-25,207.47
2020-02-26,206.34
2020-02-27,205.54
2020-02-28,205.3
2020-03-02,206.53
2020-03-03,206.62
2020-03-04,206.82
2020-03-05,207.25
2020-03-06,207.47
2020-03-09,207.36
2020-03-10,207.09
2020-03-11,207.17
2020-03-12,206.01
2020-03-13,208.14
2020-03-14,258.5
2020-03-16,224.36
2020-03-17,239.93
2020-03-18,247.24
2020-03-19,249.87
2020-03-20,253.75
2020-03-23,257.32
2020-03-24,256.31
2020-03-25,255.3
2020-03-26,253.57
2020-03-27,252.84
2020-03-30,250.97
2020-03-31,243.15
2020-04-01,235.17
2020-04-02,232.64
2020-04-03,230.44
2020-04-06,230.05
2020-04-07,227.88
2020-04-08,222.34
2020-04-09,222.67
2020-04-10,223.93
2020-04-13,225.86
2020-04-14,226.67
2020-04-15,230.53
2020-04-16,235.87
2020-04-17,238.99
2020-04-20,248.38
2020-04-21,259.85
2020-04-22,275.75
2020-04-23,284.29
2020-04-24,293.37
2020-04-27,311.84
2020-04-28,330.82
2020-04-29,357.38
2020-04-30,367.56
2020-05-01,377.45
2020-05-04,410.05
2020-05-05,428.99
2020-05-06,449.18
2020-05-07,458.54
2020-05-08,460.88
2020-05-11,468.58
2020-05-12,475.39
2020-05-13,465.99
2020-05-14,450.92
2020-05-15,434.32
2020-05-18,414.95
2020-05-19,409.47
2020-05-20,404.04
2020-05-21,401.81
2020-05-22,396.74
2020-05-26,385.49
2020-05-27,377.77
2020-05-28,369.56
2020-05-29,363.34
2020-06-01,341.15
2020-06-02,318.73
2020-06-03,295.9
2020-06-04,272.26
2020-06-05,261.48
2020-06-08,254.58
2020-06-09,247.0
2020-06-10,236.06
2020-06-11,235.56
2020-06-12,230.64
2020-06-15,228.61
2020-06-16,227.89
2020-06-17,217.93
2020-06-18,213.56
2020-06-19,213.72
2020-06-22,214.06
2020-06-23,211.81
2020-06-24,209.69
2020-06-25,208.26
2020-06-26,207.17
2020-06-29,208.36
2020-06-30,206.97
2020-07-01,205.38
2020-07-02,205.44
2020-07-06,205.46
2020-07-07,205.3
2020-07-08,203.83
2020-07-09,203.59
2020-07-10,204.5
2020-07-13,203.26
2020-07-14,200.92
2020-07-15,200.76
2020-07-16,200.8
2020-07-17,200.47
2020-07-18,204.5
2020-07-20,201.74
2020-07-21,200.88
2020-07-22,201.15
2020-07-23,202.26
2020-07-24,201.77
2020-07-27,202.55
2020-07-28,202.96
2020-07-29,201.11
2020-07-30,201.8
2020-07-31,203.26
2020-08-03,204.66
2020-08-04,204.24
2020-08-05,203.57
2020-08-06,204.66
2020-08-07,205.47
2020-08-10,207.2
2020-08-11,208.08
2020-08-12,209.09
2020-08-13,210.95
2020-08-14,214.24
2020-08-17,217.26
2020-08-18,220.86
2020-08-19,223.04
2020-08-20,225.38
2020-08-21,225.94
2020-08-24,227.47
2020-08-25,229.68
2020-08-26,231.45
2020-08-27,231.54
2020-08-28,229.4
2020-08-31,227.95
2020-09-01,228.34
2020-09-02,227.58
2020-09-03,227.24
2020-09-04,225.85
2020-09-08,224.82
2020-09-09,222.95
2020-09-10,220.83
2020-09-11,219.89
2020-09-14,217.21
2020-09-15,216.09
2020-09-16,215.38
2020-09-17,215.05
2020-09-18,215.64
2020-09-21,216.22
2020-09-22,215.44
2020-09-23,215.87
2020-09-24,217.48
2020-09-25,219.34
2020-09-28,217.72
2020-09-29,217.16
2020-09-30,217.74
2020-10-01,218.98
2020-10-02,218.88
2020-10-05,216.98
2020-10-06,216.24
2020-10-07,216.88
2020-10-08,216.0
2020-10-09,214.06
2020-10-12,214.62
2020-10-13,212.44
2020-10-14,211.14
2020-10-15,210.48
2020-10-16,210.03
2020-10-19,209.74
2020-10-20,210.6
2020-10-21,208.47
2020-10-22,208.86
2020-10-23,207.49
2020-10-26,207.83
2020-10-27,206.7
2020-10-28,205.79
2020-10-29,207.32
2020-10-30,208.1
2020-11-02,208.65
2020-11-03,209.44
2020-11-04,210.19
2020-11-05,212.55
2020-11-06,214.32
2020-11-09,217.39
2020-11-10,222.25
2020-11-11,222.84
2020-11-12,226.5
2020-11-13,225.98
2020-11-16,226.95
2020-11-17,233.72
2020-11-18,235.84
2020-11-19,237.7
2020-11-20,238.35
2020-11-23,241.6
2020-11-24,244.3
2020-11-25,245.06
2020-11-27,242.85
2020-11-30,243.68
2020-12-01,243.4
2020-12-02,240.89
2020-12-03,239.19
2020-12-04,235.02
2020-12-07,230.8
2020-12-08,225.02
2020-12-09,218.26
2020-12-10,214.59
2020-12-11,213.88
2020-12-14,209.69
2020-12-15,208.82
2020-12-16,207.22
2020-12-17,209.51
2020-12-18,208.63
2020-12-21,210.92
2020-12-22,210.67
2020-12-23,207.54
2020-12-28,207.82
2020-12-29,210.3
2020-12-30,210.53
2020-12-31,209.95
2021-01-04,209.87
2021-01-05,205.9
2021-01-06,205.27
2021-01-07,205.81
2021-01-08,206.8
2021-01-11,207.69
2021-01-12,209.14
2021-01-13,211.0
2021-01-14,213.37
2021-01-15,212.92
2021-01-18,215.04
2021-01-19,217.49
2021-01-20,218.91
2021-01-21,221.2
2021-01-22,222.82
2021-01-25,226.73
2021-01-26,229.06
2021-01-27,229.66
2021-01-28,231.99
2021-01-29,233.95
2021-02-01,235.68
2021-02-02,236.76
2021-02-03,235.28
2021-02-04,234.25
2021-02-05,234.58
2021-02-08,236.2
2021-02-09,234.29
2021-02-10,233.02
2021-02-11,232.96
2021-02-12,232.37
2021-02-15,232.44
2021-02-16,234.77
2021-02-17,237.51
2021-02-18,238.85
2021-02-19,239.23
2021-02-22,239.98
2021-02-23,240.29
2021-02-24,240.75
2021-02-25,240.39
2021-02-26,240.53
2021-03-01,239.03
2021-03-02,234.68
2021-03-03,233.03
2021-03-04,233.88
2021-03-05,231.33
2021-03-08,231.08
2021-03-09,229.03
2021-03-10,227.29
2021-03-11,226.67
2021-03-12,225.87
2021-03-15,224.77
2021-03-16,226.93
2021-03-17,228.47
2021-03-18,228.61
2021-03-19,229.99
2021-03-22,230.95
2021-03-23,233.99
2021-03-24,234.84
2021-03-25,236.45
2021-03-26,237.66
2021-03-29,239.53
2021-03-30,244.83
2021-03-31,247.12
2021-04-01,249.97
2021-04-02,252.85
2021-04-05,258.67
2021-04-06,262.77
2021-04-07,266.31
2021-04-08,270.5
2021-04-09,272.17
2021-04-12,271.41
2021-04-13,270.11
2021-04-14,272.91
2021-04-15,276.62
2021-04-16,276.05
2021-04-19,276.17
2021-04-20,278.26
2021-04-21,280.46
2021-04-22,282.31
2021-04-23,283.77
2021-04-26,285.2
2021-04-27,290.99
2021-04-28,292.5
2021-04-29,293.76
2021-04-30,296.5
2021-05-03,299.3
2021-05-04,301.22
2021-05-05,304.78
2021-05-06,306.37
2021-05-07,305.88
2021-05-10,309.11
2021-05-11,312.37
2021-05-12,315.08
2021-05-13,316.78
2021-05-14,316.94
2021-05-17,319.62
2021-05-18,323.34
2021-05-19,323.38
2021-05-20,324.18
2021-05-21,325.17
2021-05-24,327.83
2021-05-25,329.92
2021-05-26,329.49
2021-05-27,329.98
2021-05-28,330.97
2021-06-01,334.56
2021-06-02,340.16
2021-06-03,340.55
2021-06-04,338.98
2021-06-07,338.6
2021-06-08,338.61
2021-06-09,338.65
2021-06-10,338.25
2021-06-11,337.56
2021-06-14,335.47
2021-06-15,334.43
2021-06-16,329.17
2021-06-17,326.25
2021-06-18,323.28
2021-06-21,321.2
2021-06-22,315.75
2021-06-23,312.05
2021-06-24,307.42
2021-06-25,304.56
2021-06-28,297.43
2021-06-29,292.34
2021-06-30,291.29
2021-07-01,287.65
2021-07-02,285.44
2021-07-06,286.68
2021-07-07,284.9
2021-07-08,281.97
2021-07-09,278.59
2021-07-12,275.0
2021-07-13,273.34
2021-07-14,272.88
2021-07-15,269.87
2021-07-16,267.94
2021-07-19,266.49
2021-07-20,264.88
2021-07-21,265.24
2021-07-22,266.14
2021-07-23,266.63
2021-07-26,267.93
2021-07-27,269.73
2021-07-28,273.16
2021-07-29,275.22
2021-07-30,278.46
2021-08-02,281.0
2021-08-03,285.84
2021-08-04,289.34
2021-08-05,292.58
2021-08-06,296.26
2021-08-09,299.8
2021-08-10,305.32
2021-08-11,310.8
2021-08-12,317.93
2021-08-13,324.83
2021-08-16,329.8
2021-08-17,338.06
2021-08-18,340.08
2021-08-19,341.63
2021-08-20,345.06
2021-08-23,348.03
2021-08-24,347.58
2021-08-25,346.89
2021-08-26,347.27
2021-08-27,345.34
2021-08-30,342.78
2021-08-31,342.11
2021-09-01,338.45
2021-09-02,337.92
2021-09-03,336.42
2021-09-07,335.19
2021-09-08,334.86
2021-09-09,332.58
2021-09-10,327.22
2021-09-13,325.93
2021-09-14,322.89
2021-09-15,319.82
2021-09-16,318.0
2021-09-17,314.47
2021-09-20,315.66
2021-09-21,311.37
2021-09-22,307.83
2021-09-23,305.6
2021-09-24,303.32
2021-09-27,302.7
2021-09-28,301.56
2021-09-29,297.33
2021-09-30,294.98
2021-10-01,292.36
2021-10-04,289.18
2021-10-05,287.71
2021-10-06,286.62
2021-10-07,285.3
2021-10-08,283.27
2021-10-11,281.12
2021-10-12,281.07
2021-10-13,280.02
2021-10-14,280.32
2021-10-15,280.24
2021-10-18,280.09
2021-10-19,280.88
2021-10-20,280.03
2021-10-21,280.66
2021-10-22,281.82
2021-10-25,283.04
2021-10-26,284.76
2021-10-27,283.63
2021-10-28,284.89
2021-10-29,285.72
2021-11-01,287.58
2021-11-02,287.38
2021-11-03,288.49
2021-11-04,290.22
2021-11-05,289.54
2021-11-08,288.65
2021-11-09,287.8
2021-11-10,285.52
2021-11-11,285.14
2021-11-12,284.3
2021-11-15,283.2
2021-11-16,282.13
2021-11-17,278.47
2021-11-18,276.16
2021-11-19,278.41
2021-11-22,279.25
2021-11-23,278.64
2021-11-24,279.11
2021-11-26,280.01
2021-11-29,277.58
2021-11-30,271.68
2021-12-01,270.22
2021-12-02,272.02
2021-12-03,274.36
2021-12-06,272.53
2021-12-07,268.03
2021-12-08,264.11
2021-12-09,264.55
2021-12-10,264.54
2021-12-13,263.22
2021-12-14,260.72
2021-12-15,260.26
2021-12-16,262.97
2021-12-17,263.01
2021-12-20,262.38
2021-12-21,261.39
2021-12-22,261.86
2021-12-23,262.94
2021-12-27,264.48
2021-12-28,264.66
2021-12-29,265.71
2021-12-30,265.26
2022-01-03,266.03
2022-01-04,266.82
2022-01-05,266.93
2022-01-06,268.56
2022-01-07,271.82
2022-01-10,276.04
2022-01-11,278.22
2022-01-12,279.93
2022-01-13,282.86
2022-01-14,284.31
2022-01-17,287.86
2022-01-18,289.49
2022-01-19,291.6
2022-01-20,292.98
2022-01-21,292.41
2022-01-24,293.5
2022-01-25,292.38
2022-01-26,289.46
2022-01-27,289.11
2022-01-28,290.42
2022-01-31,290.4
2022-02-01,285.44
2022-02-02,283.15
2022-02-03,281.46
2022-02-04,279.81
2022-02-07,278.96
2022-02-08,277.46
2022-02-09,275.79
2022-02-10,274.82
2022-02-11,274.52
2022-02-14,273.96
2022-02-15,270.37
2022-02-16,269.62
2022-02-17,269.59
2022-02-18,265.85
2022-02-21,264.09
2022-02-22,261.64
2022-02-23,260.88
2022-02-24,259.24
2022-02-25,258.27
2022-02-28,257.51
2022-03-01,256.68
2022-03-02,255.72
2022-03-03,254.35
2022-03-04,254.33
2022-03-07,254.71
2022-03-08,252.44
2022-03-09,252.7
2022-03-10,253.94
2022-03-11,254.71
2022-03-14,255.51
2022-03-15,257.9
2022-03-16,258.08
2022-03-17,257.05
2022-03-18,258.16
2022-03-21,258.5
2022-03-22,259.97
2022-03-23,261.6
2022-03-24,262.41
2022-03-25,262.64
2022-03-28,263.87
2022-03-29,264.5
2022-03-30,267.04
2022-03-31,268.39
2022-04-01,267.14
2022-04-04,268.04
2022-04-05,271.53
2022-04-06,271.04
2022-04-07,271.4
2022-04-08,270.47
2022-04-11,272.11
2022-04-12,273.47
2022-04-13,272.36
2022-04-14,271.86
2022-04-15,272.62
2022-04-18,271.08
2022-04-19,269.93
2022-04-20,268.82
2022-04-21,270.17
2022-04-22,267.91
2022-04-25,266.6
2022-04-26,264.17
2022-04-27,261.91
2022-04-28,262.6
2022-04-29,260.78
2022-05-02,262.55
2022-05-03,259.55
2022-05-04,259.74
2022-05-05,255.18
2022-05-06,254.44
2022-05-09,258.29
2022-05-10,255.24
2022-05-11,255.08
2022-05-12,257.2
2022-05-13,258.95
2022-05-16,260.31
2022-05-17,260.48
2022-05-18,260.47
2022-05-19,261.7
2022-05-20,262.17
2022-05-23,264.28
2022-05-24,263.65
2022-05-25,262.93
2022-05-26,263.97
2022-05-27,265.42
2022-05-31,267.54
2022-06-01,267.42
2022-06-02,266.65
2022-06-03,267.26
2022-06-06,269.58
2022-06-07,271.42
2022-06-08,271.74
2022-06-09,271.1
2022-06-10,271.32
2022-06-13,270.54
2022-06-14,269.44
2022-06-15,268.22
2022-06-16,267.16
2022-06-17,266.26
2022-06-20,266.5
2022-06-21,267.56
2022-06-22,266.57
2022-06-23,264.66
2022-06-24,264.98
2022-06-27,268.68
2022-06-28,267.14
2022-06-29,264.88
2022-06-30,264.0
2022-07-01,263.82
2022-07-05,264.66
2022-07-06,268.05
2022-07-07,268.07
2022-07-08,267.89
2022-07-11,268.14
2022-07-12,268.51
2022-07-13,268.05
2022-07-14,267.75
2022-07-15,268.91
2022-07-18,270.55
2022-07-19,272.57
2022-07-20,270.53
2022-07-21,267.76
2022-07-22,267.12
2022-07-25,268.11
2022-07-26,269.11
2022-07-27,267.99
2022-07-28,267.77
2022-07-29,269.24
2022-08-01,270.6
2022-08-02,268.46
2022-08-03,267.94
2022-08-04,266.28
2022-08-05,264.62
2022-08-08,266.24
2022-08-09,264.73
2022-08-10,263.23
2022-08-11,263.1
2022-08-12,263.37
2022-08-15,264.46
2022-08-16,265.44
2022-08-17,264.34
2022-08-18,264.39
2022-08-19,264.28
2022-08-22,264.52
2022-08-23,262.8
2022-08-24,262.83
2022-08-25,263.54
2022-08-26,262.76
2022-08-29,263.04
2022-08-30,259.79
2022-08-31,258.34
2022-09-01,258.07
2022-09-02,259.42
2022-09-06,260.47
2022-09-07,261.34
2022-09-08,258.01
2022-09-09,257.26
2022-09-12,258.94
2022-09-13,256.66
2022-09-14,253.47
2022-09-15,252.34
2022-09-16,252.4
2022-09-19,252.45
2022-09-20,251.64
2022-09-21,249.13
2022-09-22,248.4
2022-09-23,248.63
2022-09-26,247.84
2022-09-27,248.43
2022-09-28,247.55
2022-09-29,246.08
2022-09-30,243.75
2022-10-03,245.94
2022-10-04,248.04
2022-10-05,247.06
2022-10-06,247.36
2022-10-07,246.07
2022-10-10,244.63
2022-10-11,246.75
2022-10-12,246.66
2022-10-13,246.53
2022-10-14,246.98
2022-10-17,248.14
2022-10-18,250.78
2022-10-19,253.39
2022-10-20,253.62
2022-10-21,253.71
2022-10-24,257.92
2022-10-25,261.43
2022-10-26,260.86
2022-10-27,262.49
2022-10-28,263.26
2022-10-31,263.65
2022-11-01,262.63
2022-11-02,263.47
2022-11-03,265.18
2022-11-04,263.75
2022-11-07,264.55
2022-11-08,264.94
2022-11-09,264.67
2022-11-10,263.27
2022-11-11,258.94
2022-11-14,257.98
2022-11-15,258.36
2022-11-16,257.09
2022-11-17,257.1
2022-11-18,254.87
2022-11-21,255.57
2022-11-22,256.63
2022-11-23,252.56
2022-11-25,251.83
2022-11-28,254.53
2022-11-29,254.74
2022-11-30,254.88
2022-12-01,253.57
2022-12-02,249.93
2022-12-05,243.31
2022-12-06,242.65
2022-12-07,248.96
2022-12-08,247.28
2022-12-09,248.93
2022-12-12,257.02
2022-12-13,254.95
2022-12-14,250.07
2022-12-15,254.3
2022-12-16,262.83
2022-12-19,263.83
2022-12-20,265.05
2022-12-21,264.86
2022-12-22,265.21
2022-12-23,271.95
2022-12-27,280.04
2022-12-28,279.41
2022-12-29,278.86
2022-12-30,281.98
2023-01-03,286.95
2023-01-04,282.89
2023-01-05,281.63
2023-01-06,282.99
2023-01-09,286.14
2023-01-10,284.53
2023-01-11,280.73
2023-01-12,277.49
2023-01-13,276.62
2023-01-16,277.43
2023-01-17,276.66
2023-01-18,274.08
2023-01-19,271.51
2023-01-20,271.72
2023-01-23,271.44
2023-01-24,269.64
2023-01-25,268.28
2023-01-26,268.75
2023-01-27,267.76
2023-01-30,268.1
2023-01-31,266.09
2023-02-01,265.07
2023-02-02,265.1
2023-02-03,264.74
2023-02-06,266.57
2023-02-07,266.72
2023-02-08,267.2
2023-02-09,269.29
2023-02-10,269.66
2023-02-13,269.95
2023-02-14,272.06
2023-02-15,275.67
2023-02-16,279.55
2023-02-17,281.04
2023-02-20,282.89
2023-02-21,287.2
2023-02-22,287.91
2023-02-23,287.91
2023-02-24,287.28
2023-02-27,288.34
2023-02-28,288.95
2023-03-01,287.83
2023-03-02,288.5
2023-03-03,289.32
2023-03-06,290.2
2023-03-07,287.93
2023-03-08,284.78
2023-03-09,284.6
2023-03-10,284.91
2023-03-13,284.86
2023-03-14,285.91
2023-03-15,284.27
2023-03-16,283.95
2023-03-17,283.35
2023-03-20,281.02
2023-03-21,279.92
2023-03-22,281.3
2023-03-23,282.78
2023-03-24,279.88
2023-03-27,280.36
2023-03-28,280.63
2023-03-29,280.29
2023-03-30,279.2
2023-03-31,282.07
2023-04-03,285.09
2023-04-04,287.94
2023-04-05,288.62
2023-04-06,289.65
2023-04-07,290.98
2023-04-10,292.91
2023-04-11,295.1
2023-04-12,298.48
2023-04-13,300.42
2023-04-14,302.62
2023-04-17,305.98
2023-04-18,307.06
2023-04-19,305.92
2023-04-20,306.99
2023-04-21,306.6
2023-04-24,307.12
2023-04-25,307.63
2023-04-26,309.24
2023-04-27,311.07
2023-04-28,311.44
2023-05-01,310.02
2023-05-02,309.24
2023-05-03,309.09
2023-05-04,309.52
2023-05-05,309.19
2023-05-08,308.56
2023-05-09,307.38
2023-05-10,306.87
2023-05-11,305.72
2023-05-12,304.61
2023-05-15,301.98
2023-05-16,299.47
2023-05-17,298.15
2023-05-18,298.31
2023-05-19,301.1
2023-05-22,303.9
2023-05-23,300.74
2023-05-24,298.3
2023-05-25,299.94
2023-05-26,303.93
2023-05-30,304.96
2023-05-31,305.84
2023-06-01,306.44
2023-06-02,309.93
2023-06-05,314.19
2023-06-06,321.4
2023-06-07,325.19
2023-06-08,328.73
2023-06-09,332.93
2023-06-12,337.43
2023-06-13,337.99
2023-06-14,339.06
2023-06-15,342.07
2023-06-16,343.09
2023-06-19,340.14
2023-06-20,336.91
2023-06-21,334.25
2023-06-22,334.47
2023-06-23,334.01
2023-06-26,333.04
2023-06-27,329.23
2023-06-28,327.9
2023-06-29,328.05
2023-06-30,327.72
2023-07-03,328.34
2023-07-05,322.78
2023-07-06,319.87
2023-07-07,316.9
2023-07-10,313.79
2023-07-11,312.12
2023-07-12,310.98
2023-07-13,306.91
2023-07-14,305.94
2023-07-17,306.78
2023-07-18,304.68
2023-07-19,303.59
2023-07-20,302.56
2023-07-21,302.74
2023-07-24,304.16
2023-07-25,304.22
2023-07-26,303.34
2023-07-27,302.86
2023-07-28,302.0
2023-07-31,301.78
2023-08-01,306.1
2023-08-02,303.18
2023-08-03,302.01
2023-08-04,301.79
2023-08-07,301.49
2023-08-08,302.39
2023-08-09,303.52
2023-08-10,302.03
2023-08-11,302.61
2023-08-14,305.5
2023-08-15,307.26
2023-08-16,308.99
2023-08-17,314.14
2023-08-18,316.11
2023-08-21,315.56
2023-08-22,317.05
2023-08-23,317.05
2023-08-24,317.63
2023-08-25,317.9
2023-08-28,317.04
2023-08-29,314.36
2023-08-30,315.11
2023-08-31,313.79
2023-09-01,314.49
2023-09-05,315.48
2023-09-06,313.57
2023-09-07,311.66
2023-09-08,312.9
2023-09-11,310.11
2023-09-12,308.03
2023-09-13,307.55
2023-09-14,306.37
2023-09-15,305.71
2023-09-18,305.32
2023-09-19,302.12
2023-09-20,301.26
2023-09-21,301.93
2023-09-22,303.33
2023-09-25,301.48
2023-09-26,299.54
2023-09-27,300.95
2023-09-28,301.51
2023-09-29,300.78
2023-10-02,303.08
2023-10-03,300.07
2023-10-04,296.76
2023-10-05,297.76
2023-10-06,302.01
2023-10-09,303.42
2023-10-10,301.06
2023-10-11,300.28
2023-10-12,301.19
2023-10-13,300.8
2023-10-16,304.67
2023-10-17,305.14
