DATE,GLOBAL_RICE_PRICE
2017-02-15,9.39
2017-02-16,9.34
2017-02-17,9.335
2017-02-21,9.43
2017-02-22,9.46
2017-02-23,9.47
2017-02-24,9.425
2017-02-27,9.355
2017-02-28,9.285
2017-03-01,9.38
2017-03-02,9.355
2017-03-03,9.325
2017-03-06,9.325
2017-03-07,9.275
2017-03-08,9.385
2017-03-09,9.465
2017-03-10,9.465
2017-03-13,9.62
2017-03-14,9.55
2017-03-15,9.675
2017-03-16,9.83
2017-03-17,9.915
2017-03-20,9.855
2017-03-21,9.77
2017-03-22,9.78
2017-03-23,9.85
2017-03-24,9.78
2017-03-27,9.805
2017-03-28,9.755
2017-03-29,9.865
2017-03-30,9.845
2017-03-31,9.895
2017-04-03,10.07
2017-04-04,10.07
2017-04-05,10.175
2017-04-06,10.18
2017-04-07,10.23
2017-04-10,10.265
2017-04-11,10.265
2017-04-12,10.18
2017-04-13,10.17
2017-04-17,10.1
2017-04-18,10.05
2017-04-19,10.05
2017-04-20,9.85
2017-04-21,9.77
2017-04-24,9.605
2017-04-25,9.295
2017-04-26,9.145
2017-04-27,9.135
2017-04-28,9.13
2017-05-01,9.355
2017-05-02,9.33
2017-05-03,9.635
2017-05-04,9.65
2017-05-05,9.62
2017-05-08,9.7
2017-05-09,9.645
2017-05-10,10.055
2017-05-11,10.415
2017-05-12,10.23
2017-05-15,10.63
2017-05-16,10.625
2017-05-17,10.91
2017-05-18,10.885
2017-05-19,10.83
2017-05-22,11.055
2017-05-23,10.91
2017-05-24,11.055
2017-05-25,10.93
2017-05-26,10.975
2017-05-30,11.185
2017-05-31,11.13
2017-06-01,11.05
2017-06-02,11.12
2017-06-05,11.045
2017-06-06,11.095
2017-06-07,11.23
2017-06-08,11.23
2017-06-09,11.32
2017-06-12,11.3
2017-06-13,11.255
2017-06-14,11.03
2017-06-15,11.475
2017-06-16,11.4
2017-06-19,11.52
2017-06-20,11.37
2017-06-21,11.175
2017-06-22,11.105
2017-06-23,11.255
2017-06-26,11.18
2017-06-27,11.29
2017-06-28,11.425
2017-06-29,11.59
2017-06-30,11.505
2017-07-03,11.515
2017-07-05,11.61
2017-07-06,11.645
2017-07-07,11.72
2017-07-10,11.755
2017-07-11,11.815
2017-07-12,11.575
2017-07-13,11.5
2017-07-14,11.415
2017-07-17,11.84
2017-07-18,11.865
2017-07-19,11.865
2017-07-20,12.0
2017-07-21,11.985
2017-07-24,12.14
2017-07-25,12.3
2017-07-26,12.275
2017-07-27,12.315
2017-07-28,12.415
2017-07-31,12.26
2017-08-01,12.37
2017-08-02,12.49
2017-08-03,12.385
2017-08-04,12.33
2017-08-07,12.045
2017-08-08,12.145
2017-08-09,12.31
2017-08-10,12.25
2017-08-11,12.495
2017-08-14,12.34
2017-08-15,12.245
2017-08-16,12.185
2017-08-17,12.12
2017-08-18,12.145
2017-08-21,12.185
2017-08-22,12.205
2017-08-23,12.3
2017-08-24,12.37
2017-08-25,12.395
2017-08-28,12.33
2017-08-29,12.285
2017-08-30,12.395
2017-08-31,12.55
2017-09-01,12.665
2017-09-05,12.495
2017-09-06,12.455
2017-09-07,12.425
2017-09-08,12.455
2017-09-11,12.4
2017-09-12,12.695
2017-09-13,12.64
2017-09-14,12.525
2017-09-15,12.805
2017-09-18,12.885
2017-09-19,12.78
2017-09-20,12.805
2017-09-21,12.71
2017-09-22,12.365
2017-09-25,12.02
2017-09-26,11.97
2017-09-27,11.9
2017-09-28,11.97
2017-09-29,11.995
2017-10-02,12.02
2017-10-03,12.015
2017-10-04,12.03
2017-10-05,11.915
2017-10-06,11.885
2017-10-09,11.84
2017-10-10,12.02
2017-10-11,12.035
2017-10-12,12.25
2017-10-13,12.185
2017-10-16,12.12
2017-10-17,12.13
2017-10-18,11.945
2017-10-19,11.93
2017-10-20,12.075
2017-10-23,11.975
2017-10-24,11.605
2017-10-25,11.665
2017-10-26,11.49
2017-10-27,11.55
2017-10-30,11.45
2017-10-31,11.29
2017-11-01,11.2
2017-11-02,11.15
2017-11-03,11.285
2017-11-06,11.24
2017-11-07,11.24
2017-11-08,11.14
2017-11-09,11.175
2017-11-10,11.165
2017-11-13,11.12
2017-11-14,11.24
2017-11-15,12.085
2017-11-16,12.165
2017-11-17,12.285
2017-11-20,12.375
2017-11-21,12.34
2017-11-22,12.42
2017-11-24,12.42
2017-11-27,12.295
2017-11-28,12.305
2017-11-29,12.375
2017-11-30,12.53
2017-12-01,12.46
2017-12-04,12.18
2017-12-05,12.33
2017-12-06,12.185
2017-12-07,12.13
2017-12-08,12.065
2017-12-11,12.22
2017-12-12,12.26
2017-12-13,11.77
2017-12-14,11.715
2017-12-15,11.705
2017-12-18,11.71
2017-12-19,11.715
2017-12-20,11.84
2017-12-21,11.995
2017-12-22,11.95
2017-12-26,11.795
2017-12-27,11.79
2017-12-28,11.655
2017-12-29,11.68
2018-01-02,11.535
2018-01-03,11.41
2018-01-04,11.475
2018-01-05,11.565
2018-01-08,11.645
2018-01-09,11.71
2018-01-10,11.695
2018-01-11,11.52
2018-01-12,11.58
2018-01-16,12.145
2018-01-17,12.15
2018-01-18,12.145
2018-01-19,12.205
2018-01-22,12.18
2018-01-23,12.2
2018-01-24,12.165
2018-01-25,12.14
2018-01-26,12.335
2018-01-29,12.435
2018-01-30,12.41
2018-01-31,12.44
2018-02-01,12.405
2018-02-02,12.46
2018-02-05,12.53
2018-02-06,12.55
2018-02-07,12.5
2018-02-08,12.445
2018-02-09,12.325
2018-02-12,12.39
2018-02-13,12.285
2018-02-14,12.25
2018-02-15,11.95
2018-02-16,12.015
2018-02-20,11.855
2018-02-21,11.96
2018-02-22,12.02
2018-02-23,11.965
2018-02-26,11.89
2018-02-27,11.95
2018-02-28,12.39
2018-03-01,12.42
2018-03-02,12.265
2018-03-05,12.3
2018-03-06,12.31
2018-03-07,12.315
2018-03-08,12.26
2018-03-09,12.16
2018-03-12,12.135
2018-03-13,12.1
2018-03-14,12.1
2018-03-15,12.41
2018-03-16,12.46
2018-03-19,12.285
2018-03-20,12.205
2018-03-21,12.315
2018-03-22,12.325
2018-03-23,12.36
2018-03-26,12.46
2018-03-27,12.445
2018-03-28,12.445
2018-03-29,12.355
2018-04-02,12.31
2018-04-03,12.385
2018-04-04,12.42
2018-04-05,12.39
2018-04-06,12.495
2018-04-09,12.82
2018-04-10,12.775
2018-04-11,12.805
2018-04-12,12.885
2018-04-13,13.11
2018-04-16,13.055
2018-04-17,13.155
2018-04-18,13.175
2018-04-19,13.08
2018-04-20,12.99
2018-04-23,13.065
2018-04-24,13.13
2018-04-25,13.105
2018-04-26,12.71
2018-04-27,12.81
2018-04-30,12.785
2018-05-01,12.635
2018-05-02,12.755
2018-05-03,12.745
2018-05-04,12.68
2018-05-07,12.53
2018-05-08,12.525
2018-05-09,12.45
2018-05-10,12.355
2018-05-11,12.485
2018-05-14,12.325
2018-05-15,12.485
2018-05-16,12.55
2018-05-17,12.5
2018-05-18,12.325
2018-05-21,12.23
2018-05-22,12.33
2018-05-23,11.92
2018-05-24,11.56
2018-05-25,11.565
2018-05-29,11.46
2018-05-30,11.66
2018-05-31,11.56
2018-06-01,11.445
2018-06-04,11.215
2018-06-05,10.945
2018-06-06,11.555
2018-06-07,11.215
2018-06-08,11.18
2018-06-11,11.64
2018-06-12,11.925
2018-06-13,12.09
2018-06-14,12.305
2018-06-15,12.36
2018-06-18,12.745
2018-06-19,12.21
2018-06-20,12.65
2018-06-21,12.695
2018-06-22,12.6
2018-06-25,12.47
2018-06-26,12.505
2018-06-27,11.7
2018-06-28,11.42
2018-06-29,11.61
2018-07-02,11.795
2018-07-03,12.0
2018-07-05,12.235
2018-07-06,12.115
2018-07-09,12.15
2018-07-10,11.81
2018-07-11,11.81
2018-07-12,11.835
2018-07-13,11.815
2018-07-16,12.045
2018-07-17,12.01
2018-07-18,11.825
2018-07-19,11.865
2018-07-20,11.93
2018-07-23,11.99
2018-07-24,12.055
2018-07-25,12.045
2018-07-26,12.0
2018-07-27,12.005
2018-07-30,11.955
2018-07-31,11.915
2018-08-01,11.875
2018-08-02,11.63
2018-08-03,11.495
2018-08-06,11.275
2018-08-07,10.91
2018-08-08,10.65
2018-08-09,10.74
2018-08-10,10.55
2018-08-13,10.305
2018-08-14,10.195
2018-08-15,10.325
2018-08-16,10.46
2018-08-17,10.35
2018-08-20,10.265
2018-08-21,10.54
2018-08-22,10.8
2018-08-23,10.8
2018-08-24,10.785
2018-08-27,10.51
2018-08-28,10.595
2018-08-29,10.81
2018-08-30,10.67
2018-08-31,10.83
2018-09-04,10.85
2018-09-05,10.705
2018-09-06,10.775
2018-09-07,10.845
2018-09-10,10.815
2018-09-11,10.645
2018-09-12,10.645
2018-09-13,10.665
2018-09-14,10.665
2018-09-17,10.3
2018-09-18,10.045
2018-09-19,9.795
2018-09-20,9.875
2018-09-21,9.88
2018-09-24,9.83
2018-09-25,9.875
2018-09-26,9.785
2018-09-27,9.785
2018-09-28,9.78
2018-10-01,10.135
2018-10-02,10.265
2018-10-03,10.49
2018-10-04,10.78
2018-10-05,10.82
2018-10-08,10.875
2018-10-09,10.95
2018-10-10,10.935
2018-10-11,10.685
2018-10-12,10.685
2018-10-15,10.75
2018-10-16,10.885
2018-10-17,10.96
2018-10-18,10.96
2018-10-19,11.035
2018-10-22,10.835
2018-10-23,10.82
2018-10-24,10.855
2018-10-25,10.795
2018-10-26,10.73
2018-10-29,10.475
2018-10-30,10.44
2018-10-31,10.58
2018-11-01,10.635
2018-11-02,10.7
2018-11-05,10.755
2018-11-06,10.655
2018-11-07,10.7
2018-11-08,10.615
2018-11-09,10.595
2018-11-12,10.645
2018-11-13,10.875
2018-11-14,10.9
2018-11-15,10.74
2018-11-16,10.89
2018-11-19,10.77
2018-11-20,10.735
2018-11-21,10.785
2018-11-23,10.76
2018-11-26,10.75
2018-11-27,10.845
2018-11-28,10.82
2018-11-29,10.915
2018-11-30,10.885
2018-12-03,10.98
2018-12-04,10.975
2018-12-05,10.82
2018-12-06,10.83
2018-12-07,10.77
2018-12-10,10.665
2018-12-11,10.645
2018-12-12,10.55
2018-12-13,10.45
2018-12-14,10.575
2018-12-17,10.555
2018-12-18,10.53
2018-12-19,10.5
2018-12-20,10.525
2018-12-21,10.55
2018-12-24,10.42
2018-12-26,10.31
2018-12-27,10.125
2018-12-28,10.055
2018-12-31,10.095
2019-01-02,10.085
2019-01-03,10.17
2019-01-04,10.225
2019-01-07,10.405
2019-01-08,10.49
2019-01-09,10.55
2019-01-10,10.595
2019-01-11,10.53
2019-01-14,10.43
2019-01-15,10.38
2019-01-16,10.465
2019-01-17,10.5
2019-01-18,10.625
2019-01-22,10.65
2019-01-23,10.76
2019-01-24,10.675
2019-01-25,10.67
2019-01-28,10.72
2019-01-29,10.725
2019-01-30,10.63
2019-01-31,10.61
2019-02-01,10.65
2019-02-04,10.68
2019-02-05,10.735
2019-02-06,10.575
2019-02-07,10.5
2019-02-08,10.365
2019-02-11,10.27
2019-02-12,10.25
2019-02-13,10.26
2019-02-14,10.185
2019-02-15,9.995
2019-02-19,9.865
2019-02-20,10.035
2019-02-21,10.21
2019-02-22,10.19
2019-02-25,10.1
2019-02-26,10.365
2019-02-27,10.285
2019-02-28,10.395
2019-03-01,10.285
2019-03-04,10.44
2019-03-05,10.475
2019-03-06,10.625
2019-03-07,10.54
2019-03-08,10.59
2019-03-11,10.47
2019-03-12,10.485
2019-03-13,10.595
2019-03-14,10.575
2019-03-15,10.725
2019-03-18,10.715
2019-03-19,10.78
2019-03-20,10.94
2019-03-21,11.085
2019-03-22,11.21
2019-03-25,11.165
2019-03-26,11.26
2019-03-27,11.145
2019-03-28,10.905
2019-03-29,10.85
2019-04-01,10.86
2019-04-02,10.795
2019-04-03,10.67
2019-04-04,10.55
2019-04-05,10.515
2019-04-08,10.42
2019-04-09,10.29
2019-04-10,10.235
2019-04-11,10.285
2019-04-12,10.46
2019-04-15,10.555
2019-04-16,10.515
2019-04-17,10.48
2019-04-18,10.425
2019-04-22,10.45
2019-04-23,10.225
2019-04-24,10.16
2019-04-25,10.16
2019-04-26,10.195
2019-04-29,10.315
2019-04-30,10.275
2019-05-01,10.255
2019-05-02,10.41
2019-05-03,10.47
2019-05-06,10.41
2019-05-07,10.645
2019-05-08,10.66
2019-05-09,10.66
2019-05-10,10.72
2019-05-13,10.72
2019-05-14,10.815
2019-05-15,10.915
2019-05-16,10.905
2019-05-17,11.07
2019-05-20,11.225
2019-05-21,11.31
2019-05-22,11.335
2019-05-23,11.55
2019-05-24,11.555
2019-05-28,11.65
2019-05-29,11.715
2019-05-30,11.66
2019-05-31,11.455
2019-06-03,11.695
2019-06-04,11.68
2019-06-05,11.645
2019-06-06,11.735
2019-06-07,11.725
2019-06-10,11.77
2019-06-11,11.575
2019-06-12,11.74
2019-06-13,11.65
2019-06-14,11.64
2019-06-17,11.615
2019-06-18,11.565
2019-06-19,11.365
2019-06-20,11.225
2019-06-21,11.295
2019-06-24,11.18
2019-06-25,11.055
2019-06-26,11.0
2019-06-27,11.14
2019-06-28,11.275
2019-07-01,11.215
2019-07-02,10.97
2019-07-03,11.1
2019-07-05,11.205
2019-07-08,11.44
2019-07-09,11.6
2019-07-10,11.655
2019-07-11,11.665
2019-07-12,11.68
2019-07-15,11.885
2019-07-16,11.785
2019-07-17,11.815
2019-07-18,11.89
2019-07-19,11.945
2019-07-22,11.92
2019-07-23,11.97
2019-07-24,12.035
2019-07-25,12.125
2019-07-26,12.195
2019-07-29,12.31
2019-07-30,12.095
2019-07-31,11.945
2019-08-01,11.95
2019-08-02,11.705
2019-08-05,11.43
2019-08-06,11.34
2019-08-07,11.37
2019-08-08,11.355
2019-08-09,11.37
2019-08-12,11.57
2019-08-13,11.455
2019-08-14,11.5
2019-08-15,11.32
2019-08-16,11.2
2019-08-19,11.03
2019-08-20,10.98
2019-08-21,10.91
2019-08-22,10.87
2019-08-23,10.98
2019-08-26,11.22
2019-08-27,11.15
2019-08-28,11.335
2019-08-29,11.56
2019-08-30,11.67
2019-09-03,11.685
2019-09-04,11.7
2019-09-05,11.69
2019-09-06,11.69
2019-09-09,11.68
2019-09-10,11.765
2019-09-11,11.845
2019-09-12,11.935
2019-09-13,11.97
2019-09-16,12.215
2019-09-17,12.275
2019-09-18,12.31
2019-09-19,12.365
2019-09-20,12.315
2019-09-23,12.06
2019-09-24,12.0
2019-09-25,11.895
2019-09-26,12.08
2019-09-27,12.155
2019-09-30,12.015
2019-10-01,11.87
2019-10-02,11.715
2019-10-03,11.715
2019-10-04,11.66
2019-10-07,11.645
2019-10-08,11.84
2019-10-09,12.005
2019-10-10,12.04
2019-10-11,12.06
2019-10-14,11.99
2019-10-15,11.885
2019-10-16,11.98
2019-10-17,11.99
2019-10-18,11.91
2019-10-21,11.795
2019-10-22,11.7
2019-10-23,11.67
2019-10-24,11.73
2019-10-25,11.8
2019-10-28,11.58
2019-10-29,11.645
2019-10-30,11.7
2019-10-31,11.73
2019-11-01,11.725
2019-11-04,11.585
2019-11-05,11.71
2019-11-06,11.73
2019-11-07,11.77
2019-11-08,11.8
2019-11-11,11.78
2019-11-12,11.74
2019-11-13,11.695
2019-11-14,11.65
2019-11-15,11.89
2019-11-18,12.09
2019-11-19,12.09
2019-11-20,12.1
2019-11-21,12.245
2019-11-22,12.18
2019-11-25,12.195
2019-11-26,12.24
2019-11-27,12.39
2019-11-29,12.485
2019-12-02,12.475
2019-12-03,12.335
2019-12-04,12.295
2019-12-05,12.295
2019-12-06,12.31
2019-12-09,12.45
2019-12-10,12.45
2019-12-11,12.43
2019-12-12,12.43
2019-12-13,12.515
2019-12-16,12.605
2019-12-17,12.68
2019-12-18,12.785
2019-12-19,12.795
2019-12-20,12.88
2019-12-23,12.915
2019-12-24,12.94
2019-12-26,12.875
2019-12-27,13.03
2019-12-30,12.965
2019-12-31,13.135
2020-01-02,12.935
2020-01-03,12.995
2020-01-06,12.815
2020-01-07,12.835
2020-01-08,12.835
2020-01-09,13.0
2020-01-10,13.075
2020-01-13,12.97
2020-01-14,13.05
2020-01-15,13.36
2020-01-16,13.335
2020-01-17,13.515
2020-01-21,13.415
2020-01-22,13.435
2020-01-23,13.625
2020-01-24,13.585
2020-01-27,13.47
2020-01-28,13.585
2020-01-29,13.665
2020-01-30,13.56
2020-01-31,13.61
2020-02-03,13.565
2020-02-04,13.585
2020-02-05,13.54
2020-02-06,13.525
2020-02-07,13.615
2020-02-10,13.695
2020-02-11,13.605
2020-02-12,13.39
2020-02-13,13.305
2020-02-14,13.33
2020-02-18,13.43
2020-02-19,13.425
2020-02-20,13.435
2020-02-21,13.385
2020-02-24,13.37
2020-02-25,13.365
2020-02-26,13.425
2020-02-27,13.415
2020-02-28,13.515
2020-03-02,13.5
2020-03-03,13.455
2020-03-04,13.405
2020-03-05,13.03
2020-03-06,12.88
2020-03-09,12.78
2020-03-10,12.845
2020-03-11,12.975
2020-03-12,13.15
2020-03-13,13.12
2020-03-16,13.615
2020-03-17,13.95
2020-03-18,14.29
2020-03-19,13.92
2020-03-20,13.285
2020-03-23,13.235
2020-03-24,13.28
2020-03-25,13.625
2020-03-26,13.77
2020-03-27,13.97
2020-03-30,14.095
2020-03-31,14.035
2020-04-01,14.055
2020-04-02,14.245
2020-04-03,14.55
2020-04-06,14.68
2020-04-07,14.34
2020-04-08,14.315
2020-04-09,14.52
2020-04-13,14.325
2020-04-14,14.28
2020-04-15,14.19
2020-04-16,14.325
2020-04-17,14.495
2020-04-20,14.56
2020-04-21,15.14
2020-04-22,15.825
2020-04-23,16.675
2020-04-24,16.61
2020-04-27,16.975
2020-04-28,16.86
2020-04-29,18.0
2020-04-30,17.155
2020-05-01,16.775
2020-05-04,16.2
2020-05-05,16.145
2020-05-06,16.69
2020-05-07,16.85
2020-05-08,16.7
2020-05-11,16.81
2020-05-12,17.225
2020-05-13,17.42
2020-05-14,17.42
2020-05-15,16.015
2020-05-18,16.07
2020-05-19,16.07
2020-05-20,16.085
2020-05-21,16.04
2020-05-22,16.05
2020-05-26,16.24
2020-05-27,16.36
2020-05-28,16.885
2020-05-29,17.215
2020-06-01,18.115
2020-06-02,19.065
2020-06-03,20.565
2020-06-04,22.065
2020-06-05,20.565
2020-06-08,19.065
2020-06-09,17.565
2020-06-10,16.065
2020-06-11,14.565
2020-06-12,16.065
2020-06-15,16.68
2020-06-16,15.73
2020-06-17,14.545
2020-06-18,14.04
2020-06-19,14.02
2020-06-22,14.0
2020-06-23,14.06
2020-06-24,13.94
2020-06-25,13.555
2020-06-26,13.57
2020-06-29,13.7
2020-06-30,14.505
2020-07-01,15.94
2020-07-02,16.525
2020-07-06,16.415
2020-07-07,16.52
2020-07-08,16.315
2020-07-09,16.315
2020-07-10,16.155
2020-07-13,16.18
2020-07-14,16.18
2020-07-15,11.99
2020-07-16,11.79
2020-07-17,11.825
2020-07-20,11.815
2020-07-21,11.805
2020-07-22,11.87
2020-07-23,11.835
2020-07-24,11.805
2020-07-27,11.64
2020-07-28,11.425
2020-07-29,11.385
2020-07-30,11.535
2020-07-31,11.595
2020-08-03,11.59
2020-08-04,11.57
2020-08-05,11.68
2020-08-06,11.48
2020-08-07,11.525
2020-08-10,11.71
2020-08-11,11.68
2020-08-12,11.78
2020-08-13,11.755
2020-08-14,11.89
2020-08-17,11.975
2020-08-18,11.92
2020-08-19,12.04
2020-08-20,12.165
2020-08-21,12.3
2020-08-24,12.26
2020-08-25,12.02
2020-08-26,12.255
2020-08-27,12.62
2020-08-28,12.32
2020-08-31,12.49
2020-09-01,12.25
2020-09-02,12.39
2020-09-03,12.445
2020-09-04,12.5
2020-09-08,12.555
2020-09-09,12.54
2020-09-10,12.58
2020-09-11,12.215
2020-09-14,12.215
2020-09-15,12.15
2020-09-16,12.16
2020-09-17,12.25
2020-09-18,12.515
2020-09-21,12.22
2020-09-22,12.52
2020-09-23,12.49
2020-09-24,12.56
2020-09-25,12.45
2020-09-28,12.46
2020-09-29,12.51
2020-09-30,12.475
2020-10-01,12.51
2020-10-02,12.55
2020-10-05,12.695
2020-10-06,12.625
2020-10-07,12.66
2020-10-08,12.655
2020-10-09,12.465
2020-10-12,12.305
2020-10-13,12.235
2020-10-14,12.43
2020-10-15,12.515
2020-10-16,12.375
2020-10-19,12.45
2020-10-20,12.24
2020-10-21,12.195
2020-10-22,12.22
2020-10-23,12.345
2020-10-26,12.29
2020-10-27,12.48
2020-10-28,12.47
2020-10-29,12.47
2020-10-30,12.525
2020-11-02,12.545
2020-11-03,12.49
2020-11-04,12.52
2020-11-05,12.67
2020-11-06,12.415
2020-11-09,12.39
2020-11-10,12.285
2020-11-11,12.23
2020-11-12,12.05
2020-11-13,12.05
2020-11-16,12.28
2020-11-17,12.33
2020-11-18,12.45
2020-11-19,12.44
2020-11-20,12.465
2020-11-23,12.44
2020-11-24,12.39
2020-11-25,12.445
2020-11-27,12.675
2020-11-30,12.555
2020-12-01,12.53
2020-12-02,12.45
2020-12-03,12.325
2020-12-04,12.225
2020-12-07,12.31
2020-12-08,12.33
2020-12-09,12.365
2020-12-10,12.4
2020-12-11,12.47
2020-12-14,12.415
2020-12-15,12.33
2020-12-16,12.34
2020-12-17,12.585
2020-12-18,12.58
2020-12-21,12.36
2020-12-22,12.365
2020-12-23,12.39
2020-12-24,12.28
2020-12-28,11.995
2020-12-29,12.205
2020-12-30,12.205
2020-12-31,12.4
2021-01-04,12.45
2021-01-05,12.355
2021-01-06,12.42
2021-01-07,12.45
2021-01-08,12.415
2021-01-11,12.34
2021-01-12,12.61
2021-01-13,12.88
2021-01-14,12.895
2021-01-15,13.115
2021-01-19,13.195
2021-01-20,13.21
2021-01-21,13.245
2021-01-22,13.275
2021-01-25,13.235
2021-01-26,13.305
2021-01-27,13.455
2021-01-28,13.39
2021-01-29,13.46
2021-02-01,13.34
2021-02-02,13.36
2021-02-03,13.09
2021-02-04,13.025
2021-02-05,13.0
2021-02-08,12.97
2021-02-09,12.915
2021-02-10,12.88
2021-02-11,12.89
2021-02-12,12.81
2021-02-16,12.715
2021-02-17,12.745
2021-02-18,12.73
2021-02-19,12.87
2021-02-22,12.89
2021-02-23,12.835
2021-02-24,12.87
2021-02-25,12.805
2021-02-26,12.75
2021-03-01,12.795
2021-03-02,13.055
2021-03-03,13.165
2021-03-04,13.075
2021-03-05,12.945
2021-03-08,12.97
2021-03-09,12.915
2021-03-10,12.755
2021-03-11,12.77
2021-03-12,12.775
2021-03-15,12.94
2021-03-16,13.01
2021-03-17,13.215
2021-03-18,13.03
2021-03-19,13.145
2021-03-22,13.215
2021-03-23,13.21
2021-03-24,13.395
2021-03-25,13.15
2021-03-26,13.085
2021-03-29,13.265
2021-03-30,13.22
2021-03-31,13.18
2021-04-01,13.115
2021-04-02,13.115
2021-04-05,13.16
2021-04-06,13.13
2021-04-07,13.17
2021-04-08,13.11
2021-04-09,13.09
2021-04-12,13.1
2021-04-13,13.13
2021-04-14,13.165
2021-04-15,13.05
2021-04-16,12.88
2021-04-19,12.845
2021-04-20,12.84
2021-04-21,12.865
2021-04-22,13.36
2021-04-23,13.43
2021-04-26,13.22
2021-04-27,13.135
2021-04-28,13.165
2021-04-29,13.37
2021-04-30,13.385
2021-05-03,13.43
2021-05-04,13.84
2021-05-05,14.125
2021-05-06,13.905
2021-05-07,14.19
2021-05-10,13.88
2021-05-11,13.74
2021-05-12,13.725
2021-05-13,13.36
2021-05-14,13.33
2021-05-17,13.455
2021-05-18,13.35
2021-05-19,13.365
2021-05-20,13.28
2021-05-21,13.185
2021-05-24,13.15
2021-05-25,13.2
2021-05-26,13.19
2021-05-27,13.235
2021-05-28,13.3
2021-06-01,13.285
2021-06-02,13.31
2021-06-03,13.295
2021-06-04,13.31
2021-06-07,13.27
2021-06-08,13.14
2021-06-09,13.085
2021-06-10,12.93
2021-06-11,12.85
2021-06-14,12.505
2021-06-15,12.31
2021-06-16,12.36
2021-06-17,12.23
2021-06-18,12.61
2021-06-21,12.72
2021-06-22,13.15
2021-06-23,13.345
2021-06-24,13.235
2021-06-25,13.15
2021-06-28,13.155
2021-06-29,13.25
2021-06-30,13.175
2021-07-01,13.155
2021-07-02,12.84
2021-07-06,12.52
2021-07-07,12.605
2021-07-08,12.485
2021-07-09,12.6
2021-07-12,12.66
2021-07-13,12.83
2021-07-14,12.83
2021-07-15,13.215
2021-07-16,13.23
2021-07-19,13.04
2021-07-20,13.19
2021-07-21,13.31
2021-07-22,13.54
2021-07-23,13.615
2021-07-26,13.545
2021-07-27,13.48
2021-07-28,13.66
2021-07-29,13.68
2021-07-30,13.68
2021-08-02,13.495
2021-08-03,13.4
2021-08-04,13.195
2021-08-05,13.285
2021-08-06,13.32
2021-08-09,13.39
2021-08-10,13.485
2021-08-11,13.43
2021-08-12,13.525
2021-08-13,13.53
2021-08-16,13.55
2021-08-17,13.445
2021-08-18,13.285
2021-08-19,13.195
2021-08-20,13.27
2021-08-23,13.39
2021-08-24,13.375
2021-08-25,13.355
2021-08-26,13.31
2021-08-27,13.23
2021-08-30,13.16
2021-08-31,13.13
2021-09-01,12.975
2021-09-02,13.055
2021-09-03,13.07
2021-09-07,13.1
2021-09-08,13.1
2021-09-09,13.085
2021-09-10,13.26
2021-09-13,13.325
2021-09-14,13.435
2021-09-15,13.79
2021-09-16,13.685
2021-09-17,13.78
2021-09-20,13.725
2021-09-21,13.85
2021-09-22,13.885
2021-09-23,13.83
2021-09-24,13.9
2021-09-27,13.995
2021-09-28,13.93
2021-09-29,13.805
2021-09-30,13.715
2021-10-01,13.615
2021-10-04,13.54
2021-10-05,13.525
2021-10-06,13.61
2021-10-07,13.84
2021-10-08,13.735
2021-10-11,13.78
2021-10-12,13.705
2021-10-13,13.805
2021-10-14,13.87
2021-10-15,13.855
2021-10-18,13.85
2021-10-19,13.72
2021-10-20,13.61
2021-10-21,13.57
2021-10-22,13.505
2021-10-25,13.4
2021-10-26,13.28
2021-10-27,13.295
2021-10-28,13.28
2021-10-29,13.28
2021-11-01,13.205
2021-11-02,13.015
2021-11-03,13.015
2021-11-04,13.185
2021-11-05,13.29
2021-11-08,13.335
2021-11-09,13.545
2021-11-10,13.645
2021-11-11,13.835
2021-11-12,13.905
2021-11-15,14.15
2021-11-16,14.185
2021-11-17,14.37
2021-11-18,14.59
2021-11-19,14.565
2021-11-22,14.545
2021-11-23,14.415
2021-11-24,14.46
2021-11-26,14.29
2021-11-29,14.295
2021-11-30,14.035
2021-12-01,13.95
2021-12-02,14.02
2021-12-03,14.065
2021-12-06,14.025
2021-12-07,13.915
2021-12-08,13.82
2021-12-09,13.8
2021-12-10,13.825
2021-12-13,13.775
2021-12-14,13.72
2021-12-15,13.61
2021-12-16,13.745
2021-12-17,13.73
2021-12-20,13.66
2021-12-21,13.655
2021-12-22,13.915
2021-12-23,14.05
2021-12-27,14.34
2021-12-28,14.465
2021-12-29,14.55
2021-12-30,14.575
2021-12-31,14.63
2022-01-03,14.435
2022-01-04,14.46
2022-01-05,14.445
2022-01-06,14.485
2022-01-07,14.55
2022-01-10,14.37
2022-01-11,14.05
2022-01-12,14.065
2022-01-13,14.065
2022-01-14,14.19
2022-01-18,14.52
2022-01-19,14.655
2022-01-20,14.77
2022-01-21,14.85
2022-01-24,14.98
2022-01-25,14.97
2022-01-26,15.07
2022-01-27,14.96
2022-01-28,14.975
2022-01-31,15.06
2022-02-01,15.165
2022-02-02,15.435
2022-02-03,15.375
2022-02-04,15.275
2022-02-07,15.45
2022-02-08,15.26
2022-02-09,15.085
2022-02-10,14.795
2022-02-11,15.21
2022-02-14,15.05
2022-02-15,14.81
2022-02-16,14.88
2022-02-17,14.91
2022-02-18,14.9
2022-02-22,15.12
2022-02-23,15.06
2022-02-24,15.12
2022-02-25,15.11
2022-02-28,15.365
