DATE,BR_CORN_PRICE
2020-04-13,56.19
2020-04-14,53.79
2020-04-15,52.2
2020-04-16,52.02
2020-04-17,51.55
2020-04-20,50.74
2020-04-22,48.65
2020-04-23,48.18
2020-04-24,47.6
2020-04-27,47.96
2020-04-28,47.94
2020-04-29,48.38
2020-04-30,48.35
2020-05-04,48.83
2020-05-05,48.78
2020-05-06,49.25
2020-05-07,49.91
2020-05-08,49.76
2020-05-11,50.01
2020-05-12,50.11
2020-05-13,50.91
2020-05-14,50.61
2020-05-15,50.57
2020-05-18,50.23
2020-05-19,50.06
2020-05-20,50.08
2020-05-21,50.51
2020-05-22,50.49
2020-05-25,51.14
2020-05-26,50.29
2020-05-27,50.54
2020-05-28,50.06
2020-05-29,50.19
2020-06-01,49.74
2020-06-02,49.6
2020-06-03,48.94
2020-06-04,48.66
2020-06-05,48.2
2020-06-08,47.53
2020-06-09,47.34
2020-06-10,46.81
2020-06-12,46.92
2020-06-15,46.96
2020-06-16,46.87
2020-06-17,46.85
2020-06-18,47.13
2020-06-19,47.15
2020-06-22,47.56
2020-06-23,46.97
2020-06-24,47.18
2020-06-25,47.49
2020-06-26,48.15
2020-06-29,48.28
2020-06-30,48.53
2020-07-01,49.51
2020-07-02,49.79
2020-07-03,49.65
2020-07-06,49.93
2020-07-07,49.94
2020-07-08,50.37
2020-07-09,50.31
2020-07-10,50.23
2020-07-13,49.78
2020-07-14,49.83
2020-07-15,49.4
2020-07-16,49.01
2020-07-17,49.43
2020-07-20,49.5
2020-07-21,49.62
2020-07-22,48.54
2020-07-23,48.83
2020-07-24,49.25
2020-07-27,49.73
2020-07-28,49.4
2020-07-29,49.79
2020-07-30,50.47
2020-07-31,50.79
2020-08-03,51.29
2020-08-04,51.97
2020-08-05,52.14
2020-08-06,52.59
2020-08-07,52.72
2020-08-10,53.59
2020-08-11,54.28
2020-08-12,54.78
2020-08-13,55.16
2020-08-14,55.51
2020-08-17,55.99
2020-08-18,57.63
2020-08-19,58.64
2020-08-20,59.01
2020-08-21,59.6
2020-08-24,59.93
2020-08-25,60.41
2020-08-26,60.7
2020-08-27,60.87
2020-08-28,60.97
2020-08-31,61.25
2020-09-01,60.92
2020-09-02,60.36
2020-09-03,59.11
2020-09-04,59.06
2020-09-08,58.64
2020-09-09,58.15
2020-09-10,58.38
2020-09-11,58.99
2020-09-14,59.7
2020-09-15,58.97
2020-09-16,58.88
2020-09-17,58.48
2020-09-18,58.48
2020-09-21,59.19
2020-09-22,59.91
2020-09-23,60.95
2020-09-24,61.28
2020-09-25,62.45
2020-09-28,62.42
2020-09-29,63.28
2020-09-30,63.63
2020-10-01,64.22
2020-10-02,64.75
2020-10-05,65.36
2020-10-06,65.48
2020-10-07,67.26
2020-10-08,67.55
2020-10-09,68.12
2020-10-13,69.09
2020-10-14,69.53
2020-10-15,70.3
2020-10-16,70.72
2020-10-19,71.49
2020-10-20,73.33
2020-10-21,75.39
2020-10-22,77.33
2020-10-23,78.82
2020-10-26,79.67
2020-10-27,81.48
2020-10-28,82.67
2020-10-29,82.55
2020-10-30,81.89
2020-11-03,80.77
2020-11-04,81.41
2020-11-05,81.27
2020-11-06,81.32
2020-11-09,80.91
2020-11-10,80.19
2020-11-11,80.58
2020-11-12,80.55
2020-11-13,80.74
2020-11-16,80.54
2020-11-17,80.92
2020-11-18,80.44
2020-11-19,80.02
2020-11-20,80.21
2020-11-23,80.06
2020-11-24,79.67
2020-11-25,79.77
2020-11-26,79.31
2020-11-27,79.27
2020-11-30,78.31
2020-12-01,77.17
2020-12-02,76.44
2020-12-03,75.47
2020-12-04,74.69
2020-12-07,73.84
2020-12-08,73.42
2020-12-09,73.61
2020-12-10,73.46
2020-12-11,73.1
2020-12-14,73.31
2020-12-15,73.84
2020-12-16,74.85
2020-12-17,74.11
2020-12-18,74.22
2020-12-21,75.1
2020-12-22,77.34
2020-12-23,77.6
2020-12-28,78.02
2020-12-29,78.45
2020-12-30,78.65
2021-01-04,81.79
2021-01-05,81.62
2021-01-06,82.31
2021-01-07,82.65
2021-01-08,82.6
2021-01-11,82.64
2021-01-12,83.32
2021-01-13,83.87
2021-01-14,84.28
2021-01-15,84.52
2021-01-18,84.96
2021-01-19,85.22
2021-01-20,85.44
2021-01-21,85.03
2021-01-22,84.43
2021-01-25,83.87
2021-01-26,83.97
2021-01-27,83.83
2021-01-28,83.25
2021-01-29,83.34
2021-02-01,83.95
2021-02-02,83.03
2021-02-03,83.09
2021-02-04,83.02
2021-02-05,82.78
2021-02-08,82.69
2021-02-09,83.39
2021-02-10,83.16
2021-02-11,83.19
2021-02-12,83.4
2021-02-17,83.8
2021-02-18,84.06
2021-02-19,84.35
2021-02-22,84.89
2021-02-23,85.08
2021-02-24,85.19
2021-02-25,85.59
2021-02-26,85.41
2021-03-01,85.59
2021-03-02,86.11
2021-03-03,87.06
2021-03-04,88.59
2021-03-05,89.07
2021-03-08,89.63
2021-03-09,89.88
2021-03-10,91.59
2021-03-11,91.72
2021-03-12,91.73
2021-03-15,92.17
2021-03-16,93.21
2021-03-17,93.44
2021-03-18,93.3
2021-03-19,93.85
2021-03-22,93.27
2021-03-23,92.56
2021-03-24,93.03
2021-03-25,93.31
2021-03-26,93.4
2021-03-29,94.4
2021-03-30,94.22
2021-03-31,93.71
2021-04-01,93.9
2021-04-05,94.04
2021-04-06,94.7
2021-04-07,95.32
2021-04-08,95.49
2021-04-09,95.37
2021-04-12,95.93
2021-04-13,96.57
2021-04-14,96.92
2021-04-15,97.64
2021-04-16,97.88
2021-04-19,97.91
2021-04-20,97.78
2021-04-22,97.98
2021-04-23,98.7
2021-04-26,99.28
2021-04-27,98.88
2021-04-28,99.25
2021-04-29,99.78
2021-04-30,99.76
2021-05-03,99.84
2021-05-04,99.79
2021-05-05,100.24
2021-05-06,100.9
2021-05-07,101.56
2021-05-10,101.23
2021-05-11,101.4
2021-05-12,102.39
2021-05-13,101.79
2021-05-14,101.34
2021-05-17,101.08
2021-05-18,103.23
2021-05-19,102.72
2021-05-20,102.06
2021-05-21,101.93
2021-05-24,101.12
2021-05-25,98.66
2021-05-26,96.83
2021-05-27,97.69
2021-05-28,99.24
2021-05-31,100.07
2021-06-01,99.23
2021-06-02,98.67
2021-06-04,98.63
2021-06-07,97.04
2021-06-08,96.57
2021-06-09,95.72
2021-06-10,95.21
2021-06-11,94.88
2021-06-14,94.29
2021-06-15,93.27
2021-06-16,91.6
2021-06-17,89.56
2021-06-18,89.87
2021-06-21,88.52
2021-06-22,87.72
2021-06-23,87.27
2021-06-24,86.25
2021-06-25,86.27
2021-06-28,86.63
2021-06-29,87.14
2021-06-30,89.57
2021-07-01,91.25
2021-07-02,92.1
2021-07-05,93.6
2021-07-06,94.44
2021-07-07,95.17
2021-07-08,95.93
2021-07-09,96.21
2021-07-12,96.24
2021-07-13,96.43
2021-07-14,97.19
2021-07-15,98.01
2021-07-16,97.34
2021-07-19,97.48
2021-07-20,97.49
2021-07-21,98.54
2021-07-22,99.19
2021-07-23,99.99
2021-07-26,100.63
2021-07-27,101.6
2021-07-28,102.44
2021-07-30,101.4
2021-08-02,101.47
2021-08-03,100.96
2021-08-04,100.21
2021-08-05,100.31
2021-08-06,99.1
2021-08-09,99.45
2021-08-10,98.16
2021-08-11,98.35
2021-08-12,98.97
2021-08-13,99.87
2021-08-16,99.89
2021-08-17,99.4
2021-08-18,99.32
2021-08-19,99.02
2021-08-20,98.79
2021-08-23,98.21
2021-08-24,97.59
2021-08-25,97.49
2021-08-26,97.06
2021-08-27,95.84
2021-08-30,95.82
2021-08-31,94.76
2021-09-01,93.72
2021-09-02,93.0
2021-09-03,92.26
2021-09-06,92.5
2021-09-08,92.32
2021-09-09,92.15
2021-09-10,93.53
2021-09-13,93.71
2021-09-14,93.6
2021-09-15,93.43
2021-09-16,93.71
2021-09-17,93.67
2021-09-20,92.81
2021-09-21,92.08
2021-09-22,91.59
2021-09-23,90.83
2021-09-24,90.47
2021-09-27,91.18
2021-09-28,91.42
2021-09-29,91.45
2021-09-30,91.83
2021-10-01,91.76
2021-10-04,92.03
2021-10-05,92.22
2021-10-06,91.98
2021-10-07,91.12
2021-10-08,91.03
2021-10-11,91.02
2021-10-13,90.39
2021-10-14,90.13
2021-10-15,90.18
2021-10-18,89.89
2021-10-19,90.21
2021-10-20,89.56
2021-10-21,88.99
2021-10-22,89.27
2021-10-25,89.18
2021-10-26,88.27
2021-10-27,87.5
2021-10-28,86.89
2021-10-29,86.84
2021-11-01,86.97
2021-11-03,87.16
2021-11-04,86.4
2021-11-05,86.61
2021-11-08,85.69
2021-11-09,84.93
2021-11-10,84.51
2021-11-11,83.59
2021-11-12,82.75
2021-11-16,82.74
2021-11-17,82.45
2021-11-18,82.34
2021-11-19,82.84
2021-11-22,82.81
2021-11-23,83.26
2021-11-24,83.59
2021-11-25,83.63
2021-11-26,83.72
2021-11-29,83.44
2021-11-30,84.46
2021-12-01,84.98
2021-12-02,86.22
2021-12-03,86.86
2021-12-06,86.12
2021-12-07,87.58
2021-12-08,87.55
2021-12-09,87.54
2021-12-10,88.06
2021-12-13,88.1
2021-12-14,87.75
2021-12-15,87.56
2021-12-16,87.39
2021-12-17,87.18
2021-12-20,87.57
2021-12-21,88.61
2021-12-22,88.69
2021-12-23,89.81
2021-12-27,89.99
2021-12-28,90.34
2021-12-29,90.37
2021-12-30,90.35
2022-01-03,92.01
2022-01-04,92.72
2022-01-05,92.81
2022-01-06,93.28
2022-01-07,93.52
2022-01-10,94.43
2022-01-11,95.13
2022-01-12,95.27
2022-01-13,96.5
2022-01-14,96.77
2022-01-17,97.16
2022-01-18,97.39
2022-01-19,97.7
2022-01-20,98.13
2022-01-21,98.33
2022-01-24,97.93
2022-01-25,97.76
2022-01-26,97.9
2022-01-27,97.37
2022-01-28,97.4
2022-01-31,97.42
2022-02-01,97.4
2022-02-02,97.14
2022-02-03,96.82
2022-02-04,97.13
2022-02-07,96.97
2022-02-08,97.14
2022-02-09,96.93
2022-02-10,97.08
2022-02-11,97.05
2022-02-14,95.98
2022-02-15,96.55
2022-02-16,96.53
2022-02-17,96.51
2022-02-18,96.49
2022-02-21,96.52
2022-02-22,96.8
2022-02-23,96.85
2022-02-24,96.89
2022-02-25,97.34
2022-03-02,97.2
2022-03-03,97.72
2022-03-04,98.15
2022-03-07,100.19
2022-03-08,101.36
2022-03-09,101.25
2022-03-10,101.42
2022-03-11,103.57
2022-03-14,103.9
2022-03-15,103.87
2022-03-16,103.74
2022-03-17,103.57
2022-03-18,102.59
2022-03-21,102.63
2022-03-22,101.29
2022-03-23,99.93
2022-03-24,99.2
2022-03-25,96.98
2022-03-28,96.16
2022-03-29,92.77
2022-03-30,92.7
2022-03-31,93.09
2022-04-01,92.04
2022-04-04,91.55
2022-04-05,90.19
2022-04-06,89.46
2022-04-07,89.06
2022-04-08,89.02
2022-04-11,88.9
2022-04-12,88.17
2022-04-13,87.56
2022-04-14,87.3
2022-04-18,87.63
2022-04-19,88.03
2022-04-20,87.87
2022-04-22,87.93
2022-04-25,88.71
2022-04-26,88.51
2022-04-27,88.21
2022-04-28,88.38
2022-04-29,88.25
2022-05-02,87.87
2022-05-03,87.6
2022-05-04,87.55
2022-05-05,87.41
2022-05-06,86.63
2022-05-09,86.15
2022-05-10,85.83
2022-05-11,86.08
2022-05-12,86.4
2022-05-13,86.54
2022-05-16,87.97
2022-05-17,89.09
2022-05-18,89.28
2022-05-19,89.23
2022-05-20,88.48
2022-05-23,88.03
2022-05-24,87.43
2022-05-25,87.33
2022-05-26,86.99
2022-05-27,86.9
2022-05-30,86.84
2022-05-31,86.25
2022-06-01,85.8
2022-06-02,85.52
2022-06-03,85.07
2022-06-06,84.8
2022-06-07,85.56
2022-06-08,85.86
2022-06-09,85.85
2022-06-10,85.42
2022-06-13,85.41
2022-06-14,86.42
2022-06-15,86.25
2022-06-17,86.32
2022-06-20,87.42
2022-06-21,87.15
2022-06-22,87.04
2022-06-23,85.92
2022-06-24,85.65
2022-06-27,84.75
2022-06-28,83.9
2022-06-29,84.85
2022-06-30,83.55
2022-07-01,83.16
2022-07-04,83.24
2022-07-05,82.6
2022-07-06,82.19
2022-07-07,81.68
2022-07-08,81.5
2022-07-11,82.36
2022-07-12,83.12
2022-07-13,82.73
2022-07-14,82.58
2022-07-15,82.46
2022-07-18,82.36
2022-07-19,81.67
2022-07-20,81.41
2022-07-21,80.85
2022-07-22,80.06
2022-07-25,80.2
2022-07-26,81.27
2022-07-27,81.4
2022-07-28,81.78
2022-07-29,82.93
2022-08-01,82.64
2022-08-02,82.58
2022-08-03,82.41
2022-08-04,82.24
2022-08-05,81.91
2022-08-08,82.05
2022-08-09,81.63
2022-08-10,82.76
2022-08-11,81.94
2022-08-12,81.55
2022-08-15,81.41
2022-08-16,82.11
2022-08-17,82.77
2022-08-18,82.1
2022-08-19,82.16
2022-08-23,82.69
2022-08-24,82.77
2022-08-25,83.31
2022-08-26,83.6
2022-08-29,83.8
2022-08-30,83.73
2022-08-31,83.94
2022-09-01,83.66
2022-09-02,83.39
2022-09-05,83.26
2022-09-06,83.54
2022-09-08,83.25
2022-09-09,83.43
2022-09-12,83.95
2022-09-13,83.72
2022-09-14,84.28
2022-09-15,84.55
2022-09-16,84.35
2022-09-19,84.02
2022-09-20,84.21
2022-09-21,84.24
2022-09-22,84.56
2022-09-23,84.54
2022-09-26,84.58
2022-09-27,84.72
2022-09-28,84.25
2022-09-30,84.42
2022-10-03,84.14
2022-10-04,83.27
2022-10-05,82.91
2022-10-06,83.04
2022-10-07,83.05
2022-10-10,83.5
2022-10-11,83.86
2022-10-13,84.42
2022-10-14,84.67
2022-10-17,84.86
2022-10-18,85.38
2022-10-19,85.41
2022-10-20,85.21
2022-10-21,85.28
2022-10-24,85.08
2022-10-25,84.91
2022-10-26,85.12
2022-10-27,85.35
2022-10-28,85.69
2022-10-31,85.35
2022-11-01,85.11
2022-11-03,84.76
2022-11-04,84.95
2022-11-07,85.19
2022-11-08,85.3
2022-11-09,84.76
2022-11-10,84.48
2022-11-11,83.74
2022-11-14,84.0
2022-11-16,83.69
2022-11-17,84.06
2022-11-18,84.77
2022-11-21,85.08
2022-11-22,85.19
2022-11-23,85.51
2022-11-24,85.87
2022-11-25,85.48
2022-11-28,85.96
2022-11-29,85.76
2022-11-30,86.2
2022-12-01,86.0
2022-12-02,86.03
2022-12-05,85.54
2022-12-06,86.1
2022-12-07,86.19
2022-12-08,85.9
2022-12-09,86.08
2022-12-12,86.15
2022-12-13,86.0
2022-12-14,85.79
2022-12-15,85.91
2022-12-16,86.44
2022-12-19,86.05
2022-12-20,85.98
2022-12-21,85.82
2022-12-22,85.58
2022-12-23,85.8
2022-12-26,85.79
2022-12-27,86.61
2022-12-28,86.42
2022-12-29,86.07
2023-01-02,86.09
2023-01-03,86.07
2023-01-04,86.35
2023-01-05,87.72
2023-01-06,87.5
2023-01-09,87.27
2023-01-10,87.33
2023-01-11,87.19
2023-01-12,86.86
2023-01-13,86.87
2023-01-16,86.39
2023-01-17,86.19
2023-01-18,85.9
2023-01-19,85.38
2023-01-20,85.33
2023-01-23,85.43
2023-01-24,85.17
2023-01-25,85.22
2023-01-26,84.88
2023-01-27,84.74
2023-01-30,84.95
2023-01-31,85.49
2023-02-01,85.76
2023-02-02,85.04
2023-02-03,84.98
2023-02-06,85.12
2023-02-07,84.87
2023-02-08,84.9
2023-02-09,85.96
2023-02-10,86.03
2023-02-13,85.86
2023-02-14,86.26
2023-02-15,86.06
2023-02-16,86.24
2023-02-17,85.73
2023-02-22,86.06
2023-02-23,86.22
2023-02-24,85.83
2023-02-27,86.4
2023-02-28,86.08
2023-03-01,86.11
2023-03-02,86.36
2023-03-06,86.15
2023-03-07,85.84
2023-03-08,86.03
2023-03-09,85.47
2023-03-10,85.32
2023-03-13,85.61
2023-03-14,85.42
2023-03-15,85.49
2023-03-16,85.37
2023-03-17,85.24
2023-03-20,84.66
2023-03-21,84.46
2023-03-22,84.36
2023-03-23,83.91
2023-03-24,84.18
2023-03-27,84.0
2023-03-28,83.39
2023-03-29,83.17
2023-03-30,82.9
2023-03-31,82.6
2023-04-03,82.4
2023-04-04,81.12
2023-04-05,80.89
2023-04-06,80.24
2023-04-10,79.39
2023-04-11,78.34
2023-04-12,77.66
2023-04-13,76.88
2023-04-14,75.99
2023-04-17,75.29
2023-04-18,73.92
2023-04-19,72.76
2023-04-20,70.6
2023-04-24,70.11
2023-04-25,69.75
2023-04-26,68.68
2023-04-27,67.71
2023-04-28,65.61
2023-05-02,64.5
2023-05-03,64.15
2023-05-04,62.85
2023-05-05,62.32
2023-05-08,61.75
2023-05-09,60.46
2023-05-10,60.13
2023-05-11,58.69
2023-05-12,58.79
2023-05-15,58.83
2023-05-16,58.84
2023-05-17,57.43
2023-05-18,56.51
2023-05-19,56.04
2023-05-22,55.83
2023-05-23,55.16
2023-05-24,54.56
2023-05-25,55.0
2023-05-26,54.82
2023-05-29,54.83
2023-05-30,54.27
2023-05-31,53.77
2023-06-01,53.9
2023-06-02,53.72
2023-06-05,53.63
2023-06-06,54.07
2023-06-07,53.72
2023-06-09,53.73
2023-06-12,53.77
2023-06-13,54.07
2023-06-14,54.33
2023-06-15,54.35
2023-06-16,54.36
2023-06-19,54.47
2023-06-20,54.83
2023-06-21,55.52
2023-06-22,57.07
2023-06-23,57.36
2023-06-26,57.41
2023-06-27,57.67
2023-06-28,56.36
2023-06-29,56.12
2023-06-30,55.36
2023-07-03,55.53
2023-07-04,55.68
2023-07-05,56.12
2023-07-06,55.35
2023-07-07,55.88
2023-07-10,55.79
2023-07-11,55.24
2023-07-12,55.29
2023-07-13,54.06
2023-07-14,54.28
2023-07-17,54.52
2023-07-18,54.57
2023-07-19,55.04
2023-07-20,54.68
2023-07-21,53.74
2023-07-24,55.06
2023-07-25,55.28
2023-07-26,55.12
2023-07-27,54.71
2023-07-28,54.92
2023-07-31,53.62
2023-08-01,53.75
2023-08-02,53.22
2023-08-03,53.47
2023-08-04,53.19
2023-08-07,53.13
2023-08-08,52.96
2023-08-09,52.97
2023-08-10,52.65
2023-08-11,52.84
2023-08-14,53.26
2023-08-15,53.33
2023-08-16,53.19
2023-08-17,53.22
2023-08-18,53.55
2023-08-21,53.65
2023-08-22,53.47
2023-08-23,53.96
2023-08-24,53.56
2023-08-25,53.38
2023-08-28,53.44
2023-08-29,53.5
2023-08-30,53.7
2023-08-31,53.54
2023-09-01,53.88
2023-09-04,53.82
2023-09-05,54.0
2023-09-06,53.86
2023-09-08,54.56
2023-09-11,53.82
2023-09-12,53.28
2023-09-13,53.06
2023-09-14,53.99
2023-09-15,53.87
2023-09-18,53.82
2023-09-19,54.29
2023-09-20,54.34
2023-09-21,54.43
2023-09-22,54.9
2023-09-25,55.73
2023-09-26,55.97
2023-09-27,56.39
2023-09-28,57.02
2023-09-29,57.47
2023-10-02,58.08
2023-10-03,57.81
2023-10-04,58.47
2023-10-05,59.19
2023-10-06,59.72
2023-10-09,59.96
2023-10-10,60.52
2023-10-11,60.34
2023-10-13,59.74
2023-10-16,59.42
2023-10-17,58.81
2023-10-18,58.48
2023-10-19,58.53
2023-10-20,58.84
2023-10-23,59.0
2023-10-24,58.92
2023-10-25,58.91
2023-10-26,58.81
2023-10-27,58.98
2023-10-30,59.25
2023-10-31,60.02
2023-11-01,60.03
2023-11-03,59.99
2023-11-06,60.05
2023-11-07,59.46
2023-11-08,59.36
2023-11-09,59.51
2023-11-10,59.87
2023-11-13,59.67
2023-11-14,60.15
2023-11-16,61.14
2023-11-17,60.74
2023-11-20,60.76
2023-11-21,61.11
2023-11-22,61.16
2023-11-23,61.18
2023-11-24,60.96
2023-11-27,61.51
2023-11-28,61.92
2023-11-29,61.63
2023-11-30,62.74
2023-12-01,62.63
2023-12-04,63.29
2023-12-05,64.67
2023-12-06,64.91
2023-12-07,65.79
2023-12-08,65.94
2023-12-11,67.26
2023-12-12,67.5
2023-12-13,68.13
2023-12-14,68.21
2023-12-15,67.57
2023-12-18,67.56
2023-12-19,67.42
2023-12-20,67.55
2023-12-21,67.59
2023-12-22,67.56
2023-12-26,67.84
2023-12-27,68.02
2023-12-28,69.21
2024-01-02,69.75
2024-01-03,69.77
2024-01-04,71.32
2024-01-05,70.47
2024-01-08,70.12
2024-01-09,70.24
2024-01-10,69.3
2024-01-11,68.0
2024-01-12,67.24
2024-01-15,66.08
2024-01-16,65.53
2024-01-17,64.8
2024-01-18,64.09
2024-01-19,63.0
2024-01-22,62.28
2024-01-23,62.11
2024-01-24,62.64
2024-01-25,62.24
2024-01-26,61.95
2024-01-29,62.15
2024-01-30,62.81
2024-01-31,62.34
2024-02-01,61.45
2024-02-02,62.13
2024-02-05,62.72
2024-02-06,62.82
2024-02-07,63.28
2024-02-08,62.71
2024-02-09,62.17
2024-02-14,62.13
2024-02-15,62.12
2024-02-16,62.47
2024-02-19,62.57
2024-02-20,62.85
2024-02-21,63.11
2024-02-22,62.87
2024-02-23,63.06
2024-02-26,63.11
2024-02-27,62.91
2024-02-28,62.3
2024-02-29,62.23
2024-03-01,62.72
2024-03-04,63.01
2024-03-05,62.77
2024-03-06,62.75
2024-03-07,62.84
2024-03-08,62.87
2024-03-11,62.9
2024-03-12,63.07
2024-03-13,63.0
2024-03-14,63.24
2024-03-15,63.17
2024-03-18,62.87
2024-03-19,62.86
2024-03-20,62.75
2024-03-21,62.62
2024-03-22,62.45
2024-03-25,62.6
2024-03-26,62.3
2024-03-27,61.82
2024-03-28,61.78
2024-04-01,61.71
2024-04-02,61.57
2024-04-03,61.49
2024-04-04,61.48
2024-04-05,60.99
2024-04-08,60.62
2024-04-09,60.14
2024-04-10,59.83
2024-04-11,59.53
2024-04-12,59.62
2024-04-15,59.7
2024-04-16,59.74
2024-04-17,59.41
2024-04-18,59.29
2024-04-19,59.11
2024-04-22,58.76
2024-04-23,58.49
2024-04-24,58.27
2024-04-25,58.01
2024-04-26,58.09
2024-04-29,58.11
2024-04-30,57.93
2024-05-02,57.56
2024-05-03,58.1
2024-05-06,58.2
2024-05-07,58.16
2024-05-08,58.1
2024-05-09,58.19
2024-05-10,58.88
2024-05-13,58.83
2024-05-14,58.67
2024-05-15,58.96
2024-05-16,58.85
2024-05-17,59.13
2024-05-20,59.68
2024-05-21,59.48
2024-05-22,59.36
2024-05-23,59.77
2024-05-24,59.74
2024-05-27,59.67
2024-05-28,59.43
2024-05-29,59.29
2024-05-31,59.36
2024-06-03,58.95
2024-06-04,58.58
2024-06-05,58.55
2024-06-06,58.27
2024-06-07,57.85
2024-06-10,58.22
2024-06-11,57.94
2024-06-12,57.51
2024-06-13,57.53
2024-06-14,57.77
2024-06-17,57.72
2024-06-18,57.71
2024-06-19,58.06
2024-06-20,58.15
2024-06-21,58.13
2024-06-24,57.26
2024-06-25,56.88
2024-06-26,57.37
2024-06-27,57.54
2024-06-28,57.22
2024-07-01,57.32
2024-07-02,56.87
2024-07-03,56.4
2024-07-04,56.12
2024-07-05,56.11
2024-07-08,56.14
2024-07-09,56.21
2024-07-10,55.84
2024-07-11,56.49
2024-07-12,56.7
2024-07-15,56.35
2024-07-16,56.33
2024-07-17,56.17
2024-07-18,57.24
2024-07-19,57.48
2024-07-22,57.56
2024-07-23,58.41
2024-07-24,58.56
2024-07-25,58.91
2024-07-26,58.81
2024-07-29,58.45
2024-07-30,58.35
2024-07-31,59.2
2024-08-01,59.44
2024-08-02,59.34
2024-08-05,59.14
2024-08-06,59.19
2024-08-07,59.2
2024-08-08,59.02
2024-08-09,58.86
2024-08-12,59.07
2024-08-13,59.22
2024-08-14,59.39
2024-08-15,59.01
2024-08-16,59.75
2024-08-19,59.83
2024-08-20,59.69
2024-08-21,59.89
2024-08-22,60.12
2024-08-23,60.02
2024-08-26,59.74
2024-08-27,59.98
2024-08-28,59.92
2024-08-29,60.27
2024-08-30,60.59
2024-09-02,60.7
2024-09-03,61.14
2024-09-04,61.57
2024-09-05,61.89
2024-09-06,62.17
2024-09-09,62.33
2024-09-10,62.82
2024-09-11,63.42
2024-09-12,63.5
2024-09-13,62.74
2024-09-16,62.42
2024-09-17,62.02
2024-09-18,62.34
2024-09-19,62.31
2024-09-20,62.2
2024-09-23,62.69
2024-09-24,63.24
2024-09-25,63.34
2024-09-26,63.57
2024-09-27,63.88
2024-09-30,64.3
2024-10-01,65.04
2024-10-02,65.52
2024-10-03,65.71
2024-10-04,66.21
2024-10-07,66.05
2024-10-08,66.21
2024-10-09,67.07
2024-10-10,67.69
2024-10-11,67.75
2024-10-14,67.81
2024-10-15,67.96
2024-10-16,68.44
2024-10-17,68.42
2024-10-18,68.77
2024-10-21,69.76
2024-10-22,69.94
2024-10-23,70.59
2024-10-24,71.36
2024-10-25,71.67
2024-10-28,72.17
2024-10-29,72.37
2024-10-30,72.67
2024-10-31,72.94
2024-11-01,73.11
2024-11-04,72.93
2024-11-05,73.07
2024-11-06,74.21
2024-11-07,74.41
2024-11-08,74.64
2024-11-11,74.55
2024-11-12,74.37
2024-11-13,74.45
2024-11-14,74.67
2024-11-18,74.66
2024-11-19,73.55
2024-11-21,73.46
2024-11-22,73.41
2024-11-25,73.48
2024-11-26,73.12
2024-11-27,72.51
2024-11-28,72.46
2024-11-29,72.77
2024-12-02,72.69
2024-12-03,72.57
2024-12-04,72.47
2024-12-05,73.09
2024-12-06,73.2
2024-12-09,73.54
2024-12-10,73.62
2024-12-11,73.67
2024-12-12,73.25
2024-12-13,72.93
2024-12-16,72.89
2024-12-17,72.73
2024-12-18,72.74
2024-12-19,72.45
2024-12-20,72.73
2024-12-23,72.84
2024-12-26,72.69
2024-12-27,72.65
2024-12-30,72.69
2025-01-02,72.94
2025-01-03,72.99
2025-01-06,73.14
2025-01-07,73.98
2025-01-08,74.23
2025-01-09,74.32
2025-01-10,74.91
2025-01-13,74.92
2025-01-14,74.69
2025-01-15,74.97
2025-01-16,74.42
2025-01-17,74.25
2025-01-20,73.85
2025-01-21,74.02
2025-01-22,74.1
2025-01-23,73.88
2025-01-24,73.86
2025-01-27,74.04
2025-01-28,74.05
2025-01-29,74.49
2025-01-30,74.79
2025-01-31,74.99
2025-02-03,75.32
2025-02-04,75.6
2025-02-05,76.04
2025-02-06,76.42
2025-02-07,77.24
2025-02-10,77.26
2025-02-11,77.96
2025-02-12,79.0
2025-02-13,79.12
2025-02-14,79.86
2025-02-17,79.62
2025-02-18,78.91
2025-02-19,81.26
2025-02-20,83.62
2025-02-21,84.19
2025-02-24,84.85
2025-02-25,86.67
2025-02-26,87.18
2025-02-27,87.68
2025-02-28,87.49
2025-03-05,87.67
2025-03-06,87.85
2025-03-07,88.71
2025-03-10,88.52
2025-03-11,89.08
2025-03-12,89.39
2025-03-13,89.88
2025-03-14,89.83
2025-03-17,90.26
2025-03-18,90.33
2025-03-19,90.18
2025-03-20,90.08
2025-03-21,90.14
2025-03-24,89.74
2025-03-25,89.12
2025-03-26,88.94
2025-03-27,87.92
2025-03-28,87.87
2025-03-31,87.71
2025-04-01,86.62
2025-04-02,85.97
2025-04-03,84.82
2025-04-04,84.63
2025-04-07,84.83
2025-04-08,85.25
2025-04-09,85.72
