source_desc,short_desc,statisticcat_desc,commodity_desc,CV (%),domaincat_desc,group_desc,load_time,asd_desc,prodn_practice_desc,sector_desc,country_code,state_name,watershed_code,class_desc,agg_level_desc,watershed_desc,zip_5,end_code,Value,county_name,state_ansi,week_ending,begin_code,county_code,unit_desc,year,region_desc,domain_desc,util_practice_desc,congr_district_code,freq_desc,state_fips_code,state_alpha,location_desc,reference_period_desc,county_ansi,country_name,asd_code
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,29,"173,090,000",,,2013-07-20,29,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #29,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,30,"174,724,000",,,2013-07-27,30,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #30,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,31,"175,077,000",,,2013-08-03,31,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #31,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,32,"172,654,000",,,2013-08-10,32,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #32,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,33,"173,007,000",,,2013-08-17,33,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #33,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,34,"171,770,000",,,2013-08-24,34,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #34,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,35,"173,607,000",,,2013-08-31,35,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #35,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,36,"172,461,000",,,2013-09-07,36,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #36,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,37,"173,356,000",,,2013-09-14,37,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #37,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,38,"172,301,000",,,2013-09-21,38,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #38,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2015-04-14 15:07:16.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,39,"167,831,000",,,2013-09-28,39,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #39,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,40,"165,999,000",,,2013-10-05,40,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #40,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,41,"164,561,000",,,2013-10-12,41,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #41,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,42,"168,282,000",,,2013-10-19,42,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #42,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,43,"159,310,000",,,2013-10-26,43,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #43,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,44,"163,356,000",,,2013-11-02,44,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #44,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,45,"160,800,000",,,2013-11-09,45,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #45,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,46,"166,870,000",,,2013-11-16,46,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #46,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,47,"162,482,000",,,2013-11-23,47,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #47,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,48,"164,713,000",,,2013-11-30,48,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #48,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,49,"172,141,000",,,2013-12-07,49,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #49,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,50,"171,790,000",,,2013-12-14,50,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #50,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,51,"172,640,000",,,2013-12-21,51,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #51,,UNITED STATES,
SURVEY,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2016-04-12 15:08:57.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,BROILERS,NATIONAL,,,52,"171,474,000",,,2013-12-28,52,,HEAD,2013,,TOTAL,ALL UTILIZATION PRACTICES,,WEEKLY,99,US,US TOTAL,WEEK #52,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, BROILER TYPE, PULLET, FOR EXPORT - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-04-01 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, BROILER TYPE, PULLET",NATIONAL,,,06,"1,717,000",,,,06,,HEAD,2023,,TOTAL,FOR EXPORT,,MONTHLY,99,US,US TOTAL,JUN,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, BROILER TYPE, PULLET, FOR EXPORT - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-04-01 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, BROILER TYPE, PULLET",NATIONAL,,,07,"1,368,000",,,,07,,HEAD,2023,,TOTAL,FOR EXPORT,,MONTHLY,99,US,US TOTAL,JUL,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, EGG TYPE, COCKERELS - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-04-01 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, EGG TYPE, COCKERELS",NATIONAL,,,04,"2,540,000",,,,04,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,APR,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, EGG TYPE, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-04-01 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, EGG TYPE, PULLET",NATIONAL,,,04,"22,875,000",,,,04,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,APR,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, EGG TYPE, PULLET, HATCHERY SUPPLY - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-04-01 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, EGG TYPE, PULLET, HATCHERY SUPPLY",NATIONAL,,,04,"53,768,000",,,,04,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,APR,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, EGG TYPE, STRAIGHT RUN - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-04-01 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, EGG TYPE, STRAIGHT RUN",NATIONAL,,,04,"7,333,000",,,,04,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,APR,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-03-21 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,01,"27,679,700",,,,01,,HEAD,2025,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,JAN,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-03-21 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,02,"26,064,600",,,,02,,HEAD,2025,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,FEB,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,01,"25,511,900",,,,01,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,JAN,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,02,"26,977,100",,,,02,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,FEB,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,03,"28,861,500",,,,03,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,MAR,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,04,"26,794,500",,,,04,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,APR,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,05,"27,620,800",,,,05,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,MAY,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,06,"26,636,600",,,,06,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,JUN,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,07,"27,372,000",,,,07,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,JUL,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,08,"30,094,900",,,,08,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,AUG,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,09,"26,677,600",,,,09,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,SEP,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,10,"27,457,400",,,,10,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,OCT,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,11,"27,674,700",,,,11,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,NOV,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-24 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,12,"29,967,600",,,,12,,HEAD,2024,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,DEC,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,01,"25,841,000",,,,01,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,JAN,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,02,"30,933,800",,,,02,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,FEB,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,03,"29,107,500",,,,03,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,MAR,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,04,"30,161,900",,,,04,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,APR,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,05,"28,211,500",,,,05,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,MAY,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,06,"27,858,500",,,,06,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,JUN,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,07,"26,363,600",,,,07,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,JUL,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,08,"27,697,600",,,,08,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,AUG,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,09,"28,630,500",,,,09,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,SEP,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,10,"27,235,600",,,,10,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,OCT,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,11,"26,263,000",,,,11,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,NOV,,UNITED STATES,
SURVEY,"CHICKENS, CHICKS, PULLET - PLACEMENTS, MEASURED IN HEAD",PLACEMENTS,CHICKENS,,NOT SPECIFIED,POULTRY,2025-02-18 15:00:00.000,,ALL PRODUCTION PRACTICES,ANIMALS & PRODUCTS,9000,US TOTAL,00000000,"CHICKS, PULLET",NATIONAL,,,12,"26,403,400",,,,12,,HEAD,2023,,TOTAL,ALL UTILIZATION PRACTICES,,MONTHLY,99,US,US TOTAL,DEC,,UNITED STATES,
