DATE,BR_CATTLE_PRICE
2017-06-01,131.57
2017-06-02,131.33
2017-06-05,131.25
2017-06-06,130.21
2017-06-07,129.94
2017-06-08,128.05
2017-06-09,128.25
2017-06-12,129.82
2017-06-13,129.32
2017-06-14,127.54
2017-06-16,128.98
2017-06-19,128.26
2017-06-20,127.16
2017-06-21,128.04
2017-06-22,127.82
2017-06-23,126.83
2017-06-26,127.73
2017-06-27,127.94
2017-06-28,128.26
2017-06-29,126.9
2017-06-30,126.56
2017-07-03,126.37
2017-07-04,124.93
2017-07-05,124.4
2017-07-06,124.17
2017-07-07,125.67
2017-07-10,125.19
2017-07-11,125.49
2017-07-12,124.7
2017-07-13,124.19
2017-07-14,123.76
2017-07-17,124.2
2017-07-18,122.8
2017-07-19,125.21
2017-07-20,124.66
2017-07-21,124.71
2017-07-24,123.11
2017-07-25,123.17
2017-07-26,125.66
2017-07-27,123.17
2017-07-28,123.45
2017-07-31,125.53
2017-08-01,127.05
2017-08-02,127.02
2017-08-03,124.77
2017-08-04,125.77
2017-08-07,128.37
2017-08-08,128.07
2017-08-09,127.51
2017-08-10,128.52
2017-08-11,129.08
2017-08-14,133.2
2017-08-15,132.78
2017-08-16,132.15
2017-08-17,134.84
2017-08-18,136.25
2017-08-21,138.0
2017-08-22,135.94
2017-08-23,138.58
2017-08-24,139.17
2017-08-25,139.57
2017-08-28,140.4
2017-08-29,142.16
2017-08-30,143.2
2017-08-31,142.96
2017-09-01,145.14
2017-09-04,145.83
2017-09-05,145.77
2017-09-06,144.82
2017-09-08,145.84
2017-09-11,145.39
2017-09-12,143.98
2017-09-13,143.92
2017-09-14,143.96
2017-09-15,143.67
2017-09-18,140.67
2017-09-19,141.6
2017-09-20,141.6
2017-09-21,142.46
2017-09-22,144.59
2017-09-25,141.85
2017-09-26,142.13
2017-09-27,141.11
2017-09-28,142.28
2017-09-29,142.76
2017-10-02,141.5
2017-10-03,142.2
2017-10-04,142.35
2017-10-05,142.05
2017-10-06,142.3
2017-10-09,143.25
2017-10-10,139.8
2017-10-11,142.2
2017-10-13,141.5
2017-10-16,141.0
2017-10-17,139.5
2017-10-18,141.05
2017-10-19,141.6
2017-10-20,140.1
2017-10-23,139.65
2017-10-24,139.25
2017-10-25,137.9
2017-10-26,138.9
2017-10-27,140.4
2017-10-30,139.6
2017-10-31,140.35
2017-11-01,139.6
2017-11-03,139.6
2017-11-06,139.5
2017-11-07,139.25
2017-11-08,138.95
2017-11-09,140.8
2017-11-10,138.8
2017-11-13,140.15
2017-11-14,139.55
2017-11-16,140.65
2017-11-17,140.8
2017-11-20,139.55
2017-11-21,141.7
2017-11-22,140.8
2017-11-23,141.05
2017-11-24,142.9
2017-11-27,144.45
2017-11-28,143.9
2017-11-29,143.75
2017-11-30,144.25
2017-12-01,143.25
2017-12-04,143.55
2017-12-05,141.85
2017-12-06,144.0
2017-12-07,143.9
2017-12-08,144.9
2017-12-11,144.4
2017-12-12,144.4
2017-12-13,144.45
2017-12-14,146.3
2017-12-15,146.55
2017-12-18,146.7
2017-12-19,145.3
2017-12-20,147.35
2017-12-21,146.95
2017-12-22,146.85
2017-12-26,145.8
2017-12-27,146.85
2017-12-28,146.0
2018-01-02,145.9
2018-01-03,146.9
2018-01-04,144.8
2018-01-05,146.6
2018-01-08,147.15
2018-01-09,146.5
2018-01-10,148.7
2018-01-11,147.95
2018-01-12,145.6
2018-01-15,146.85
2018-01-16,148.05
2018-01-17,147.2
2018-01-18,147.0
2018-01-19,147.65
2018-01-22,147.75
2018-01-23,145.65
2018-01-24,145.0
2018-01-25,145.2
2018-01-26,145.2
2018-01-29,146.35
2018-01-30,145.65
2018-01-31,146.0
2018-02-01,144.4
2018-02-02,146.0
2018-02-05,144.4
2018-02-06,144.9
2018-02-07,144.05
2018-02-08,145.1
2018-02-09,145.1
2018-02-14,144.0
2018-02-15,144.0
2018-02-16,144.25
2018-02-19,143.9
2018-02-20,145.05
2018-02-21,146.5
2018-02-22,146.6
2018-02-23,146.4
2018-02-26,145.9
2018-02-27,146.0
2018-02-28,145.15
2018-03-01,145.0
2018-03-02,145.4
2018-03-05,145.85
2018-03-06,144.55
2018-03-07,146.1
2018-03-08,145.3
2018-03-09,144.6
2018-03-12,146.65
2018-03-13,145.65
2018-03-14,145.0
2018-03-15,144.7
2018-03-16,145.25
2018-03-19,145.75
2018-03-20,144.6
2018-03-21,144.4
2018-03-22,144.35
2018-03-23,143.3
2018-03-26,143.9
2018-03-27,144.0
2018-03-28,143.0
2018-03-29,143.5
2018-04-02,143.45
2018-04-03,144.05
2018-04-04,144.3
2018-04-05,144.3
2018-04-06,145.3
2018-04-09,144.45
2018-04-10,144.4
2018-04-11,143.1
2018-04-12,144.2
2018-04-13,143.15
2018-04-16,143.2
2018-04-17,143.5
2018-04-18,143.8
2018-04-19,143.35
2018-04-20,143.25
2018-04-23,143.2
2018-04-24,140.45
2018-04-25,142.1
2018-04-26,140.65
2018-04-27,141.65
2018-04-30,140.5
2018-05-02,144.1
2018-05-03,141.5
2018-05-04,145.1
2018-05-07,141.4
2018-05-08,140.55
2018-05-09,139.75
2018-05-10,139.7
2018-05-11,138.5
2018-05-14,138.65
2018-05-15,138.5
2018-05-16,139.3
2018-05-17,139.3
2018-05-18,140.05
2018-05-21,138.95
2018-05-22,139.8
2018-05-23,139.15
2018-05-24,140.3
2018-05-25,142.35
2018-05-28,142.35
2018-05-29,141.1
2018-05-30,142.0
2018-06-01,140.3
2018-06-04,138.95
2018-06-05,138.45
2018-06-06,137.35
2018-06-07,137.75
2018-06-08,138.0
2018-06-11,138.7
2018-06-12,137.5
2018-06-13,137.8
2018-06-14,138.4
2018-06-15,136.8
2018-06-18,138.7
2018-06-19,137.85
2018-06-20,138.2
2018-06-21,138.8
2018-06-22,139.95
2018-06-25,139.05
2018-06-26,137.8
2018-06-27,139.25
2018-06-28,140.05
2018-06-29,139.4
2018-07-02,139.6
2018-07-03,139.2
2018-07-04,139.5
2018-07-05,140.65
2018-07-06,139.0
2018-07-10,140.3
2018-07-11,141.1
2018-07-12,140.55
2018-07-13,141.7
2018-07-16,141.8
2018-07-17,140.7
2018-07-18,142.5
2018-07-19,141.95
2018-07-20,144.6
2018-07-23,144.15
2018-07-24,142.85
2018-07-25,143.7
2018-07-26,143.6
2018-07-27,143.55
2018-07-30,143.5
2018-07-31,141.7
2018-08-01,144.95
2018-08-02,144.45
2018-08-03,144.05
2018-08-06,144.1
2018-08-07,143.7
2018-08-08,144.95
2018-08-09,144.85
2018-08-10,145.45
2018-08-13,144.85
2018-08-14,144.3
2018-08-15,142.65
2018-08-16,144.8
2018-08-17,144.95
2018-08-20,144.4
2018-08-21,142.55
2018-08-22,144.75
2018-08-23,143.45
2018-08-24,146.0
2018-08-27,146.25
2018-08-28,146.1
2018-08-29,146.0
2018-08-30,146.2
2018-08-31,146.8
2018-09-03,147.85
2018-09-04,147.6
2018-09-05,146.65
2018-09-06,148.2
2018-09-10,147.65
2018-09-11,148.9
2018-09-12,149.0
2018-09-13,149.8
2018-09-14,149.5
2018-09-17,149.8
2018-09-18,150.6
2018-09-19,151.0
2018-09-20,149.9
2018-09-21,151.0
2018-09-24,150.1
2018-09-25,151.0
2018-09-26,151.4
2018-09-27,152.1
2018-09-28,151.8
2018-10-01,152.0
2018-10-02,150.65
2018-10-03,149.0
2018-10-04,150.6
2018-10-05,149.25
2018-10-08,150.05
2018-10-09,150.6
2018-10-10,148.05
2018-10-11,146.8
2018-10-15,149.25
2018-10-16,150.4
2018-10-17,148.55
2018-10-18,149.3
2018-10-19,146.7
2018-10-22,147.95
2018-10-23,146.05
2018-10-24,147.3
2018-10-25,147.95
2018-10-26,147.5
2018-10-29,147.55
2018-10-30,147.65
2018-10-31,145.15
2018-11-01,145.1
2018-11-05,146.1
2018-11-06,144.95
2018-11-07,146.15
2018-11-08,144.7
2018-11-09,145.45
2018-11-12,144.9
2018-11-13,145.05
2018-11-14,144.6
2018-11-16,146.7
2018-11-19,147.1
2018-11-20,146.3
2018-11-21,145.3
2018-11-22,146.4
2018-11-23,147.95
2018-11-26,147.75
2018-11-27,148.55
2018-11-28,146.3
2018-11-29,147.5
2018-11-30,148.3
2018-12-03,147.55
2018-12-04,147.4
2018-12-05,148.8
2018-12-06,149.25
2018-12-07,149.65
2018-12-10,149.65
2018-12-11,150.25
2018-12-12,150.0
2018-12-13,149.2
2018-12-14,150.55
2018-12-17,149.9
2018-12-18,149.05
2018-12-19,151.1
2018-12-20,153.5
2018-12-21,152.15
2018-12-26,151.0
2018-12-27,151.3
2018-12-28,153.4
2019-01-02,149.0
2019-01-03,150.6
2019-01-04,154.7
2019-01-07,152.7
2019-01-08,151.15
2019-01-09,153.1
2019-01-10,149.05
2019-01-11,151.1
2019-01-14,151.85
2019-01-15,152.45
2019-01-16,151.45
2019-01-17,153.3
2019-01-18,154.05
2019-01-21,153.05
2019-01-22,151.5
2019-01-23,153.6
2019-01-24,154.7
2019-01-25,152.55
2019-01-28,151.6
2019-01-29,152.0
2019-01-30,152.35
2019-01-31,153.3
2019-02-01,150.2
2019-02-04,149.35
2019-02-05,148.5
2019-02-06,152.3
2019-02-07,149.1
2019-02-08,149.6
2019-02-11,148.5
2019-02-12,151.6
2019-02-13,151.5
2019-02-14,149.65
2019-02-15,150.2
2019-02-18,150.9
2019-02-19,149.65
2019-02-20,149.7
2019-02-21,151.3
2019-02-22,149.7
2019-02-25,151.9
2019-02-26,150.95
2019-02-27,152.75
2019-02-28,150.2
2019-03-01,150.05
2019-03-06,150.3
2019-03-07,151.35
2019-03-08,151.55
2019-03-11,151.0
2019-03-12,151.9
2019-03-13,152.0
2019-03-14,152.2
2019-03-15,152.0
2019-03-18,154.3
2019-03-19,152.4
2019-03-20,152.8
2019-03-21,152.6
2019-03-22,151.2
2019-03-25,155.3
2019-03-26,156.15
2019-03-27,154.75
2019-03-28,156.4
2019-03-29,157.05
2019-04-01,157.45
2019-04-02,156.85
2019-04-03,156.4
2019-04-04,158.7
2019-04-05,159.1
2019-04-08,157.7
2019-04-09,158.5
2019-04-10,158.8
2019-04-11,158.8
2019-04-12,158.1
2019-04-15,158.0
2019-04-16,156.9
2019-04-17,154.0
2019-04-18,159.2
2019-04-22,158.35
2019-04-23,155.9
2019-04-24,157.95
2019-04-25,157.15
2019-04-26,156.1
2019-04-29,154.25
2019-04-30,154.95
2019-05-02,153.0
2019-05-03,154.65
2019-05-06,152.0
2019-05-07,152.25
2019-05-08,152.3
2019-05-09,153.5
2019-05-10,151.25
2019-05-13,150.45
2019-05-14,154.6
2019-05-15,154.9
2019-05-16,150.75
2019-05-17,153.4
2019-05-20,154.3
2019-05-21,153.3
2019-05-22,151.05
2019-05-23,153.75
2019-05-24,150.8
2019-05-27,152.0
2019-05-28,151.45
2019-05-29,154.35
2019-05-30,153.25
2019-05-31,153.15
2019-06-03,154.45
2019-06-04,149.95
2019-06-05,145.5
2019-06-06,145.05
2019-06-07,144.85
2019-06-10,146.1
2019-06-11,145.95
2019-06-12,146.0
2019-06-13,147.4
2019-06-14,149.2
2019-06-17,150.35
2019-06-18,151.05
2019-06-19,151.5
2019-06-21,151.9
2019-06-24,151.15
2019-06-25,153.5
2019-06-26,153.95
2019-06-27,154.4
2019-06-28,156.85
2019-07-01,154.15
2019-07-02,152.4
2019-07-03,153.85
2019-07-04,151.6
2019-07-05,153.55
2019-07-08,153.3
2019-07-10,152.3
2019-07-11,151.9
2019-07-12,152.05
2019-07-15,154.5
2019-07-16,153.4
2019-07-17,152.9
2019-07-18,152.8
2019-07-19,153.85
2019-07-22,153.05
2019-07-23,153.9
2019-07-24,151.65
2019-07-25,153.7
2019-07-26,154.4
2019-07-29,152.7
2019-07-30,153.85
2019-07-31,152.8
2019-08-01,152.15
2019-08-02,153.55
2019-08-05,152.65
2019-08-06,154.05
2019-08-07,153.3
2019-08-08,152.9
2019-08-09,152.55
2019-08-12,153.6
2019-08-13,154.2
2019-08-14,152.45
2019-08-15,153.2
2019-08-16,154.2
2019-08-19,153.6
2019-08-20,154.5
2019-08-21,154.7
2019-08-22,155.05
2019-08-23,156.1
2019-08-26,156.0
2019-08-27,156.9
2019-08-28,157.7
2019-08-29,156.55
2019-08-30,157.05
2019-09-02,155.7
2019-09-03,157.05
2019-09-04,156.65
2019-09-05,156.7
2019-09-06,155.55
2019-09-09,155.8
2019-09-10,158.1
2019-09-11,157.9
2019-09-12,158.85
2019-09-13,157.3
2019-09-16,158.2
2019-09-17,160.4
2019-09-18,157.9
2019-09-19,158.45
2019-09-20,156.6
2019-09-23,160.6
2019-09-24,160.55
2019-09-25,158.6
2019-09-26,160.7
2019-09-27,160.7
2019-09-30,162.2
2019-10-01,161.6
2019-10-02,159.85
2019-10-03,160.3
2019-10-04,159.55
2019-10-07,159.7
2019-10-08,160.55
2019-10-09,160.35
2019-10-10,162.7
2019-10-11,159.95
2019-10-14,163.65
2019-10-15,161.65
2019-10-16,161.4
2019-10-17,163.15
2019-10-18,164.6
2019-10-21,163.9
2019-10-22,166.25
2019-10-23,166.45
2019-10-24,163.2
2019-10-25,166.5
2019-10-28,164.6
2019-10-29,166.9
2019-10-30,167.4
2019-10-31,170.7
2019-11-01,169.55
2019-11-05,175.7
2019-11-06,177.45
2019-11-07,178.5
2019-11-08,181.9
2019-11-11,183.3
2019-11-12,184.25
2019-11-13,190.95
2019-11-14,199.25
2019-11-18,202.2
2019-11-19,204.05
2019-11-20,203.3
2019-11-21,227.4
2019-11-22,228.8
2019-11-25,229.1
2019-11-26,228.85
2019-11-27,231.0
2019-11-28,228.95
2019-11-29,231.35
2019-12-02,227.8
2019-12-03,219.45
2019-12-04,216.5
2019-12-05,209.0
2019-12-06,211.6
2019-12-09,208.9
2019-12-10,208.95
2019-12-11,207.4
2019-12-12,208.2
2019-12-13,216.65
2019-12-16,220.85
2019-12-17,216.45
2019-12-18,223.75
2019-12-19,204.3
2019-12-20,201.8
2019-12-23,209.6
2019-12-26,210.4
2019-12-27,198.85
2019-12-30,206.95
2020-01-02,192.95
2020-01-03,196.7
2020-01-06,196.4
2020-01-07,196.6
2020-01-08,196.7
2020-01-09,198.45
2020-01-10,196.25
2020-01-13,196.3
2020-01-14,193.95
2020-01-15,194.25
2020-01-16,192.15
2020-01-17,192.5
2020-01-20,192.6
2020-01-21,190.6
2020-01-22,194.05
2020-01-23,191.2
2020-01-24,187.0
2020-01-27,190.7
2020-01-28,189.7
2020-01-29,186.1
2020-01-30,191.1
2020-01-31,190.8
2020-02-03,196.2
2020-02-04,193.45
2020-02-05,192.85
2020-02-06,194.5
2020-02-07,195.4
2020-02-10,195.7
2020-02-11,194.15
2020-02-12,197.55
2020-02-13,195.55
2020-02-14,196.55
2020-02-17,197.05
2020-02-18,197.05
2020-02-19,193.1
2020-02-20,202.85
2020-02-21,198.4
2020-02-26,202.8
2020-02-27,202.05
2020-02-28,201.75
2020-03-02,204.15
2020-03-03,202.1
2020-03-04,202.0
2020-03-05,201.2
2020-03-06,203.25
2020-03-09,199.4
2020-03-10,202.7
2020-03-11,203.25
2020-03-12,204.35
2020-03-13,204.7
2020-03-16,204.7
2020-03-17,199.4
2020-03-18,187.4
2020-03-19,189.25
2020-03-20,197.85
2020-03-23,199.65
2020-03-24,195.05
2020-03-25,199.5
2020-03-26,201.85
2020-03-27,200.5
2020-03-30,202.5
2020-03-31,203.15
2020-04-01,203.0
2020-04-02,195.4
2020-04-03,200.65
2020-04-06,201.0
2020-04-07,199.9
2020-04-08,201.8
2020-04-09,198.05
2020-04-13,202.3
2020-04-14,199.1
2020-04-15,198.5
2020-04-16,200.55
2020-04-17,201.5
2020-04-20,196.45
2020-04-22,201.0
2020-04-23,196.7
2020-04-24,199.95
2020-04-27,200.05
2020-04-28,198.9
2020-04-29,197.7
2020-04-30,198.85
2020-05-04,200.35
2020-05-05,201.9
2020-05-06,199.95
2020-05-07,199.75
2020-05-08,201.3
2020-05-11,200.25
2020-05-12,198.7
2020-05-13,199.9
2020-05-14,199.35
2020-05-15,194.9
2020-05-18,194.9
2020-05-19,200.5
2020-05-20,202.15
2020-05-21,202.0
2020-05-22,203.55
2020-05-25,206.65
2020-05-26,204.3
2020-05-27,205.65
2020-05-28,203.4
2020-05-29,204.75
2020-06-01,204.0
2020-06-02,202.5
2020-06-03,203.65
2020-06-04,205.45
2020-06-05,202.65
2020-06-08,205.2
2020-06-09,206.4
2020-06-10,206.4
2020-06-12,205.25
2020-06-15,209.95
2020-06-16,208.6
2020-06-17,206.4
2020-06-18,212.35
2020-06-19,210.4
2020-06-22,214.0
2020-06-23,211.3
2020-06-24,218.95
2020-06-25,217.35
2020-06-26,218.35
2020-06-29,219.65
2020-06-30,218.4
2020-07-01,219.9
2020-07-02,219.65
2020-07-03,220.95
2020-07-06,220.95
2020-07-07,219.55
2020-07-08,218.75
2020-07-09,218.6
2020-07-10,218.6
2020-07-13,217.95
2020-07-14,221.9
2020-07-15,217.85
2020-07-16,222.25
2020-07-17,222.55
2020-07-20,215.3
2020-07-21,221.15
2020-07-22,221.65
2020-07-23,222.4
2020-07-24,223.45
2020-07-27,219.65
2020-07-28,226.4
2020-07-29,226.6
2020-07-30,227.0
2020-07-31,228.3
2020-08-03,227.8
2020-08-04,226.85
2020-08-05,226.25
2020-08-06,227.4
2020-08-07,225.45
2020-08-10,228.5
2020-08-11,227.2
2020-08-12,226.3
2020-08-13,227.85
2020-08-14,224.75
2020-08-17,227.4
2020-08-18,226.2
2020-08-19,227.2
2020-08-20,225.2
2020-08-21,229.25
2020-08-24,229.45
2020-08-25,228.6
2020-08-26,227.85
2020-08-27,234.25
2020-08-28,236.65
2020-08-31,237.6
2020-09-01,237.6
2020-09-02,238.95
2020-09-03,239.85
2020-09-04,240.45
2020-09-08,243.9
2020-09-09,247.1
2020-09-10,247.45
2020-09-11,245.65
2020-09-14,248.6
2020-09-15,247.5
2020-09-16,250.9
2020-09-17,250.5
2020-09-18,248.0
2020-09-21,249.85
2020-09-22,251.3
2020-09-23,254.2
2020-09-24,252.55
2020-09-25,255.65
2020-09-28,255.7
2020-09-29,256.0
2020-09-30,256.7
2020-10-01,256.8
2020-10-02,258.05
2020-10-05,257.7
2020-10-06,253.55
2020-10-07,258.0
2020-10-08,255.3
2020-10-09,261.6
2020-10-13,261.9
2020-10-14,263.35
2020-10-15,261.45
2020-10-16,263.65
2020-10-19,264.3
2020-10-20,266.45
2020-10-21,268.7
2020-10-22,269.65
2020-10-23,269.1
2020-10-26,270.5
2020-10-27,274.7
2020-10-28,268.8
2020-10-29,275.6
2020-10-30,278.4
2020-11-03,276.95
2020-11-04,277.65
2020-11-05,279.9
2020-11-06,287.85
2020-11-09,287.25
2020-11-10,288.0
2020-11-11,292.0
2020-11-12,288.55
2020-11-13,291.8
2020-11-16,290.55
2020-11-17,285.45
2020-11-18,282.15
2020-11-19,287.65
2020-11-20,287.05
2020-11-23,289.7
2020-11-24,286.9
2020-11-25,278.3
2020-11-26,285.25
2020-11-27,279.8
2020-11-30,283.75
2020-12-01,271.6
2020-12-02,274.3
2020-12-03,275.35
2020-12-04,271.0
2020-12-07,270.25
2020-12-08,266.8
2020-12-09,265.3
2020-12-10,263.0
2020-12-11,263.0
2020-12-14,259.7
2020-12-15,262.55
2020-12-16,265.15
2020-12-17,259.0
2020-12-18,255.3
2020-12-21,261.15
2020-12-22,262.8
2020-12-23,266.3
2020-12-28,270.3
2020-12-29,272.5
2020-12-30,267.15
2021-01-04,273.7
2021-01-05,276.9
2021-01-06,278.3
2021-01-07,280.1
2021-01-08,279.5
2021-01-11,284.7
2021-01-12,283.95
2021-01-13,285.95
2021-01-14,290.2
2021-01-15,287.9
2021-01-18,289.7
2021-01-19,292.35
2021-01-20,294.6
2021-01-21,297.05
2021-01-22,294.95
2021-01-25,294.95
2021-01-26,298.0
2021-01-27,297.85
2021-01-28,299.7
2021-01-29,299.85
2021-02-01,301.0
2021-02-02,301.05
2021-02-03,301.9
2021-02-04,300.1
2021-02-05,301.7
2021-02-08,301.5
2021-02-09,302.2
2021-02-10,299.95
2021-02-11,301.2
2021-02-12,303.0
2021-02-17,302.25
2021-02-18,303.75
2021-02-19,303.05
2021-02-22,302.45
2021-02-23,300.8
2021-02-24,299.5
2021-02-25,302.55
2021-02-26,303.15
2021-03-01,299.8
2021-03-02,301.5
2021-03-03,298.15
2021-03-04,303.95
2021-03-05,301.1
2021-03-08,307.5
2021-03-09,306.15
2021-03-10,308.8
2021-03-11,308.8
2021-03-12,310.5
2021-03-15,309.6
2021-03-16,309.9
2021-03-17,309.5
2021-03-18,313.5
2021-03-19,311.5
2021-03-22,315.2
2021-03-23,313.8
2021-03-24,310.8
2021-03-25,315.8
2021-03-26,314.45
2021-03-29,315.6
2021-03-30,313.1
2021-03-31,315.8
2021-04-01,316.1
2021-04-05,317.45
2021-04-06,318.95
2021-04-07,316.3
2021-04-08,316.8
2021-04-09,319.4
2021-04-12,316.45
2021-04-13,316.7
2021-04-14,320.0
2021-04-15,319.4
2021-04-16,312.6
2021-04-19,315.4
2021-04-20,315.85
2021-04-22,316.65
2021-04-23,315.4
2021-04-26,315.6
2021-04-27,313.4
2021-04-28,312.1
2021-04-29,313.7
2021-04-30,312.95
2021-05-03,314.2
2021-05-04,313.1
2021-05-05,307.5
2021-05-06,309.6
2021-05-07,311.45
2021-05-10,311.4
2021-05-11,312.1
2021-05-12,307.7
2021-05-13,311.85
2021-05-14,307.0
2021-05-17,303.2
2021-05-18,306.55
2021-05-19,309.35
2021-05-20,305.45
2021-05-21,312.4
2021-05-24,307.5
2021-05-25,309.0
2021-05-26,312.75
2021-05-27,314.6
2021-05-28,317.1
2021-05-31,316.15
2021-06-01,313.0
2021-06-02,307.9
2021-06-04,311.45
2021-06-07,308.75
2021-06-08,316.7
2021-06-09,315.85
2021-06-10,317.35
2021-06-11,319.45
2021-06-14,319.45
2021-06-15,317.35
2021-06-16,319.65
2021-06-17,318.9
2021-06-18,320.9
2021-06-21,318.25
2021-06-22,319.55
2021-06-23,319.9
2021-06-24,318.9
2021-06-25,319.45
2021-06-28,321.9
2021-06-29,319.65
2021-06-30,318.5
2021-07-01,316.2
2021-07-02,316.05
2021-07-05,318.0
2021-07-06,319.65
2021-07-07,319.2
2021-07-08,319.5
2021-07-12,319.15
2021-07-13,318.0
2021-07-14,320.7
2021-07-15,320.55
2021-07-16,321.85
2021-07-19,319.25
2021-07-20,319.5
2021-07-21,314.5
2021-07-22,317.5
2021-07-23,320.6
2021-07-26,321.5
2021-07-27,317.15
2021-07-28,316.85
2021-07-30,319.9
2021-08-02,316.2
2021-08-03,315.4
2021-08-04,316.7
2021-08-05,319.2
2021-08-06,312.95
2021-08-09,318.6
2021-08-10,316.45
2021-08-11,318.65
2021-08-12,314.3
2021-08-13,317.35
2021-08-16,313.25
2021-08-17,319.3
2021-08-18,312.2
2021-08-19,314.7
2021-08-20,313.4
2021-08-23,313.75
2021-08-24,313.0
2021-08-25,313.4
2021-08-26,312.45
2021-08-27,310.85
2021-08-30,317.3
2021-08-31,313.4
2021-09-01,305.5
2021-09-02,305.1
2021-09-03,305.1
2021-09-06,305.1
2021-09-08,312.25
2021-09-09,305.95
2021-09-10,305.25
2021-09-13,310.6
2021-09-14,303.1
2021-09-15,295.0
2021-09-16,302.45
2021-09-17,302.75
2021-09-20,300.4
2021-09-21,300.6
2021-09-22,299.3
2021-09-23,298.8
2021-09-24,300.25
2021-09-27,304.45
2021-09-28,294.7
2021-09-29,294.8
2021-09-30,291.6
2021-10-01,292.25
2021-10-04,286.55
2021-10-05,283.0
2021-10-06,280.9
2021-10-07,282.7
2021-10-08,271.25
2021-10-11,271.25
2021-10-13,270.5
2021-10-14,271.55
2021-10-15,266.8
2021-10-18,267.8
2021-10-19,272.55
2021-10-20,262.9
2021-10-21,262.8
2021-10-22,260.2
2021-10-25,263.35
2021-10-26,257.25
2021-10-27,256.45
2021-10-28,254.1
2021-10-29,257.1
2021-11-01,263.95
2021-11-03,256.65
2021-11-04,267.75
2021-11-05,264.6
2021-11-08,267.85
2021-11-09,280.7
2021-11-10,291.2
2021-11-11,294.8
2021-11-12,301.0
2021-11-16,303.15
2021-11-17,304.8
2021-11-18,313.0
2021-11-19,314.15
2021-11-22,315.9
2021-11-23,316.9
2021-11-24,316.65
2021-11-25,317.9
2021-11-26,318.1
2021-11-29,321.8
2021-11-30,322.3
2021-12-01,321.6
2021-12-02,324.35
2021-12-03,312.95
2021-12-06,322.1
2021-12-07,316.5
2021-12-08,319.5
2021-12-09,312.25
2021-12-10,311.2
2021-12-13,316.35
2021-12-14,310.4
2021-12-15,308.0
2021-12-16,316.65
2021-12-17,318.85
2021-12-20,317.7
2021-12-21,327.75
2021-12-22,322.4
2021-12-23,327.5
2021-12-27,329.1
2021-12-28,331.4
2021-12-29,335.85
2021-12-30,336.5
2022-01-03,334.5
2022-01-04,339.65
2022-01-05,345.25
2022-01-06,337.6
2022-01-07,331.4
2022-01-10,339.0
2022-01-11,333.7
2022-01-12,335.05
2022-01-13,333.7
2022-01-14,335.5
2022-01-17,337.15
2022-01-18,333.95
2022-01-19,337.2
2022-01-20,339.25
2022-01-21,344.2
2022-01-24,338.2
2022-01-25,343.1
2022-01-26,342.3
2022-01-27,343.7
2022-01-28,339.4
2022-01-31,343.8
2022-02-01,333.9
2022-02-02,334.7
2022-02-03,334.0
2022-02-04,343.9
2022-02-07,330.3
2022-02-08,339.35
2022-02-09,341.05
2022-02-10,342.1
2022-02-11,342.05
2022-02-14,338.9
2022-02-15,338.15
2022-02-16,340.65
2022-02-17,345.9
2022-02-18,340.9
2022-02-21,343.6
2022-02-22,348.4
2022-02-23,343.95
2022-02-24,340.7
2022-02-25,343.05
2022-03-02,339.85
2022-03-03,342.35
2022-03-04,341.15
2022-03-07,345.35
2022-03-08,350.35
2022-03-09,342.8
2022-03-10,345.2
2022-03-11,347.0
2022-03-14,345.05
2022-03-15,341.1
2022-03-16,343.3
2022-03-17,349.45
2022-03-18,349.05
2022-03-21,346.0
2022-03-22,349.1
2022-03-23,345.3
2022-03-24,352.05
2022-03-25,347.0
2022-03-28,349.95
2022-03-29,341.6
2022-03-30,347.35
2022-03-31,323.25
2022-04-01,341.6
2022-04-04,335.4
2022-04-05,333.4
2022-04-06,336.7
2022-04-07,327.4
2022-04-08,345.95
2022-04-11,338.6
2022-04-12,337.1
2022-04-13,336.3
2022-04-14,338.9
2022-04-18,328.8
2022-04-19,340.25
2022-04-20,331.4
2022-04-22,327.75
2022-04-25,328.9
2022-04-26,334.0
2022-04-27,335.6
2022-04-28,333.3
2022-04-29,334.85
2022-05-02,328.9
2022-05-03,339.3
2022-05-04,331.95
2022-05-05,333.25
2022-05-06,333.25
2022-05-09,331.3
2022-05-10,330.5
2022-05-11,311.15
2022-05-12,325.4
2022-05-13,327.45
2022-05-16,334.8
2022-05-17,323.4
2022-05-18,307.25
2022-05-19,311.5
2022-05-20,324.45
2022-05-23,305.2
2022-05-24,314.15
2022-05-25,318.2
2022-05-26,319.1
2022-05-27,315.8
2022-05-30,320.4
2022-05-31,321.4
2022-06-01,314.6
2022-06-02,308.65
2022-06-03,312.5
2022-06-06,311.4
2022-06-07,315.15
2022-06-08,316.15
2022-06-09,312.1
2022-06-10,314.4
2022-06-13,311.05
2022-06-14,319.75
2022-06-15,317.7
2022-06-17,320.5
2022-06-20,323.6
2022-06-21,321.4
2022-06-22,321.5
2022-06-23,321.75
2022-06-24,322.9
2022-06-27,326.25
2022-06-28,326.0
2022-06-29,319.65
2022-06-30,320.25
2022-07-01,314.75
2022-07-04,324.95
2022-07-05,323.55
2022-07-06,316.0
2022-07-07,324.8
2022-07-08,324.95
2022-07-11,334.0
2022-07-12,324.7
2022-07-13,330.35
2022-07-14,324.65
